Inverter All History Report_05/03/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020044,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4045086367,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,05/03/2023 05:07:08 (UTC-4:00),Normal, ,97.9,0.1,10,100.9,0.1,10,96.5,0.1,10,0.0,0.1,0,220.6,0.0,20.000,59.990,0.000,185.000,2734.000,22211.000,26.0, ,0.00,0.000,0.000,0.000, 
2,05/03/2023 05:12:08 (UTC-4:00),Normal, ,101.1,0.1,10,102.0,0.1,10,102.3,0.1,10,0.2,0.1,0,220.5,0.0,20.000,59.970,0.000,185.000,2734.000,22211.000,26.0, ,0.00,0.000,0.000,0.000, 
3,05/03/2023 05:17:08 (UTC-4:00),Normal, ,279.3,0.1,28,278.8,0.1,28,279.2,0.1,28,16.8,0.1,0,220.6,2.6,20.000,59.980,0.000,185.000,2734.000,22211.000,26.5, ,0.00,0.000,0.000,0.000, 
4,05/03/2023 05:22:12 (UTC-4:00),Normal, ,298.2,0.1,30,297.6,0.1,30,297.7,0.1,30,17.0,0.1,0,220.8,2.6,20.000,59.960,0.000,185.000,2734.000,22211.000,27.1, ,0.00,0.000,0.000,0.000, 
5,05/03/2023 05:27:16 (UTC-4:00),Normal, ,319.7,0.1,32,318.9,0.1,32,318.8,0.1,32,10.8,0.1,0,217.6,2.5,30.000,60.010,0.000,185.000,2734.000,22211.000,27.7, ,0.00,0.000,0.000,0.000, 
6,05/03/2023 05:32:20 (UTC-4:00),Normal, ,305.1,0.1,31,305.3,0.1,31,305.5,0.1,31,11.1,0.1,0,220.2,2.5,20.000,59.960,0.000,185.000,2734.000,22211.000,28.2, ,0.00,0.000,0.000,0.000, 
7,05/03/2023 05:37:26 (UTC-4:00),Normal, ,305.2,0.1,31,306.2,0.1,31,306.1,0.1,31,13.9,0.1,0,220.2,2.6,40.000,60.000,0.000,185.000,2734.000,22211.000,28.7, ,0.00,0.000,0.000,0.000, 
8,05/03/2023 05:42:29 (UTC-4:00),Normal, ,305.3,0.2,61,308.7,0.1,31,308.9,0.1,31,17.2,0.1,0,220.1,2.6,100.000,59.980,0.000,185.000,2734.000,22211.000,29.1, ,0.00,0.000,0.000,0.000, 
9,05/03/2023 05:47:34 (UTC-4:00),Normal, ,335.4,0.3,101,308.8,0.2,62,313.3,0.2,63,17.4,0.1,0,220.1,2.8,210.000,59.990,0.000,185.000,2734.000,22211.000,29.6, ,0.00,0.000,0.000,0.000, 
10,05/03/2023 05:52:38 (UTC-4:00),Normal, ,341.3,0.4,137,336.7,0.3,101,341.2,0.3,102,10.6,0.1,0,219.9,2.9,310.000,60.030,0.000,185.000,2734.000,22211.000,30.1, ,0.00,0.000,0.000,0.000, 
11,05/03/2023 05:57:43 (UTC-4:00),Normal, ,347.4,0.4,139,346.9,0.4,139,347.3,0.3,104,11.6,0.1,0,220.5,3.0,350.000,60.030,0.100,185.000,2734.000,22211.000,30.4, ,0.00,0.000,0.000,0.000, 
12,05/03/2023 06:02:48 (UTC-4:00),Normal, ,355.6,0.5,178,343.0,0.5,172,347.5,0.4,139,17.6,0.1,0,220.4,3.2,430.000,60.020,0.100,185.000,2734.000,22211.000,30.7, ,0.00,0.000,0.000,0.000, 
