Inverter All History Report_11/09/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020044,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4045086367,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,11/09/2022 05:09:12 (UTC-4:00),Normal, ,142.5,0.1,14,144.1,0.1,14,141.4,0.1,14,2.8,0.1,0,216.7,0.0,20.000,60.020,0.000,397.000,9666.000,14427.000,24.2, ,0.00,0.000,0.000,0.000, 
2,11/09/2022 05:14:12 (UTC-4:00),Normal, ,291.3,0.1,29,291.0,0.1,29,291.5,0.1,29,15.9,0.1,0,216.5,2.6,20.000,59.960,0.000,397.000,9666.000,14427.000,24.7, ,0.00,0.000,0.000,0.000, 
3,11/09/2022 05:19:20 (UTC-4:00),Normal, ,299.0,0.1,30,298.4,0.1,30,298.8,0.1,30,13.1,0.1,0,216.8,2.5,20.000,60.000,0.000,397.000,9666.000,14427.000,25.3, ,0.00,0.000,0.000,0.000, 
4,11/09/2022 05:24:19 (UTC-4:00),Normal, ,309.6,0.1,31,309.0,0.1,31,309.2,0.1,31,11.0,0.1,0,214.8,2.6,20.000,60.010,0.000,397.000,9666.000,14427.000,25.8, ,0.00,0.000,0.000,0.000, 
5,11/09/2022 05:29:24 (UTC-4:00),Normal, ,313.5,0.1,31,328.8,0.1,33,328.8,0.1,33,12.6,0.1,0,214.8,2.6,70.000,59.970,0.000,397.000,9666.000,14427.000,26.2, ,0.00,0.000,0.000,0.000, 
6,11/09/2022 05:34:59 (UTC-4:00),Normal, ,313.4,0.2,63,319.0,0.1,32,319.2,0.1,32,11.9,0.1,0,214.9,2.6,130.000,60.020,0.000,397.000,9666.000,14427.000,26.7, ,0.00,0.000,0.000,0.000, 
7,11/09/2022 05:35:09 (UTC-4:00),Normal, ,313.4,0.2,63,319.0,0.1,32,319.2,0.1,32,11.9,0.1,0,214.9,2.6,130.000,60.020,0.000,397.000,9666.000,14427.000,26.7, ,0.00,0.000,0.000,0.000, 
8,11/09/2022 05:39:27 (UTC-4:00),Normal, ,345.7,0.2,69,319.2,0.2,64,319.5,0.1,32,17.5,0.1,0,215.3,2.7,180.000,60.000,0.000,397.000,9666.000,14427.000,27.2, ,0.00,0.000,0.000,0.000, 
9,11/09/2022 05:44:29 (UTC-4:00),Normal, ,357.5,0.3,107,347.3,0.2,69,333.2,0.2,67,11.0,0.1,0,216.2,2.8,260.000,60.020,0.000,397.000,9666.000,14427.000,27.5, ,0.00,0.000,0.000,0.000, 
10,11/09/2022 05:44:40 (UTC-4:00),Normal, ,357.5,0.3,107,347.3,0.2,69,333.2,0.2,67,11.0,0.1,0,216.2,2.8,260.000,60.020,0.000,397.000,9666.000,14427.000,27.5, ,0.00,0.000,0.000,0.000, 
11,11/09/2022 05:49:35 (UTC-4:00),Normal, ,363.5,0.4,145,345.1,0.3,104,351.0,0.3,105,11.6,0.1,0,216.4,3.0,350.000,59.940,0.000,397.000,9666.000,14427.000,28.0, ,0.00,0.000,0.000,0.000, 
12,11/09/2022 05:54:37 (UTC-4:00),Normal, ,364.9,0.4,146,366.9,0.4,147,356.9,0.3,107,12.7,0.1,0,216.4,3.3,450.000,60.020,0.100,397.000,9666.000,14427.000,28.5, ,0.00,0.000,0.000,0.000, 
