Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
11,20/12/2023 05:00:04 (UTC-4:00),Normal, ,319.9,0.5,160,359.6,0.4,144,372.3,0.3,112,11.0,0.1,0,220.1,0.0,0.0,3.3,0.0,0.0,480.000,60.000,0.100,1045.000,13424.000,32901.000,31.5, ,0.00,0.000,0.000,0.000,0
12,20/12/2023 05:05:08 (UTC-4:00),Normal, ,312.3,0.6,187,359.8,0.5,180,368.4,0.5,184,14.3,0.1,0,220.2,0.0,0.0,3.7,0.0,0.0,580.000,59.980,0.200,1045.000,13424.000,32901.000,31.8, ,0.00,0.000,0.000,0.000,0
13,20/12/2023 05:10:12 (UTC-4:00),Normal, ,326.0,0.8,261,337.7,0.7,236,370.3,0.7,259,13.9,0.1,0,219.9,0.0,0.0,4.1,0.0,0.0,740.000,59.970,0.200,1045.000,13424.000,32901.000,32.1, ,0.00,0.000,0.000,0.000,0
14,20/12/2023 05:15:18 (UTC-4:00),Normal, ,324.2,1.0,324,383.8,0.8,307,360.4,0.8,288,15.2,0.1,0,219.2,0.0,0.0,4.7,0.0,0.0,890.000,59.970,0.300,1045.000,13424.000,32901.000,32.6, ,0.00,0.000,0.000,0.000,0
15,20/12/2023 05:20:22 (UTC-4:00),Normal, ,324.1,1.1,357,379.8,0.9,342,352.3,0.9,317,17.1,0.1,0,219.5,0.0,0.0,5.2,0.0,0.0,1040.000,59.980,0.400,1045.000,13424.000,32901.000,33.1, ,0.00,0.000,0.000,0.000,0
16,20/12/2023 05:25:26 (UTC-4:00),Normal, ,322.2,1.2,387,373.9,1.1,411,354.5,1.1,390,16.8,0.1,0,219.5,0.0,0.0,5.9,0.0,0.0,1200.000,60.010,0.500,1045.000,13424.000,32901.000,33.6, ,0.00,0.000,0.000,0.000,0
17,20/12/2023 05:35:36 (UTC-4:00),Normal, ,324.2,1.6,519,383.9,1.5,576,360.5,1.5,541,16.1,0.1,0,219.9,0.0,0.0,7.0,0.0,0.0,1480.000,60.010,0.700,1046.000,13424.000,32901.000,34.7, ,0.00,0.000,0.000,0.000,0
18,20/12/2023 05:40:41 (UTC-4:00),Normal, ,386.2,1.6,618,369.9,1.7,629,378.5,1.6,606,17.8,0.1,0,219.6,0.0,0.0,8.2,0.0,0.0,1750.000,60.010,0.800,1046.000,13425.000,32901.000,35.3, ,0.00,0.000,0.000,0.000,0
19,20/12/2023 05:45:45 (UTC-4:00),Normal, ,380.0,1.8,684,367.7,1.8,662,376.3,1.6,602,14.2,0.1,0,219.6,0.0,0.0,8.8,0.0,0.0,1880.000,60.010,1.000,1046.000,13425.000,32901.000,36.2, ,0.00,0.000,0.000,0.000,0
20,20/12/2023 05:50:50 (UTC-4:00),Normal, ,372.4,2.0,745,368.1,2.0,736,372.6,1.9,708,16.9,0.1,0,220.1,0.0,0.0,9.7,0.0,0.0,2130.000,59.980,1.100,1046.000,13425.000,32902.000,37.0, ,0.00,0.000,0.000,0.000,0
21,20/12/2023 05:55:55 (UTC-4:00),Normal, ,374.1,2.2,823,365.9,2.2,805,374.4,2.0,749,12.1,0.1,0,219.7,0.0,0.0,10.6,0.0,0.0,2330.000,59.990,1.300,1046.000,13425.000,32902.000,37.9, ,0.00,0.000,0.000,0.000,0
22,20/12/2023 06:01:00 (UTC-4:00),Normal, ,371.9,2.4,893,367.6,2.4,882,368.2,2.3,847,16.1,0.1,0,219.5,0.0,0.0,11.7,0.0,0.0,2560.000,60.000,1.500,1046.000,13425.000,32902.000,38.8, ,0.00,0.000,0.000,0.000,0
23,20/12/2023 06:06:04 (UTC-4:00),Normal, ,368.0,2.6,957,363.7,2.6,946,364.3,2.4,874,12.9,0.1,0,218.5,0.0,0.0,12.3,0.0,0.0,2710.000,59.970,1.800,1047.000,13426.000,32902.000,39.8, ,0.00,0.000,0.000,0.000,0
24,20/12/2023 06:11:09 (UTC-4:00),Normal, ,370.1,2.7,999,365.7,2.6,951,366.4,2.5,916,11.5,0.1,0,219.1,0.0,0.0,12.8,0.0,0.0,2830.000,59.980,2.000,1047.000,13426.000,32902.000,40.5, ,0.00,0.000,0.000,0.000,0
25,20/12/2023 06:16:13 (UTC-4:00),Normal, ,367.9,2.9,1067,359.6,2.9,1043,364.2,2.8,1020,12.2,0.1,0,219.1,0.0,0.0,13.9,0.0,0.0,3060.000,60.000,2.200,1047.000,13426.000,32903.000,41.3, ,0.00,0.000,0.000,0.000,0
26,20/12/2023 06:21:19 (UTC-4:00),Normal, ,366.1,3.1,1135,357.8,3.1,1109,366.3,2.9,1062,12.4,0.1,0,219.3,0.0,0.0,14.6,0.0,0.0,3240.000,59.970,2.500,1047.000,13426.000,32903.000,42.1, ,0.00,0.000,0.000,0.000,0
27,20/12/2023 06:26:19 (UTC-4:00),Normal, ,364.1,3.2,1165,355.8,3.2,1139,360.4,3.1,1117,17.3,0.1,0,219.4,0.0,0.0,15.3,0.0,0.0,3390.000,59.980,2.700,1048.000,13426.000,32903.000,42.7, ,0.00,0.000,0.000,0.000,0
28,20/12/2023 06:31:19 (UTC-4:00),Normal, ,360.4,3.4,1225,356.1,3.4,1211,356.7,3.3,1177,16.7,0.1,0,220.8,0.0,0.0,15.8,0.0,0.0,3540.000,59.990,3.000,1048.000,13427.000,32903.000,43.6, ,0.00,0.000,0.000,0.000,0
29,20/12/2023 06:36:20 (UTC-4:00),Normal, ,362.0,3.5,1267,353.8,3.6,1274,358.4,3.4,1219,11.1,0.1,0,220.7,0.0,0.0,16.6,0.0,0.0,3710.000,60.010,3.300,1048.000,13427.000,32904.000,44.3, ,0.00,0.000,0.000,0.000,0
30,20/12/2023 06:41:21 (UTC-4:00),Normal, ,358.1,3.7,1325,353.8,3.7,1309,354.4,3.6,1276,12.1,0.1,0,220.4,0.0,0.0,17.2,0.0,0.0,3860.000,60.010,3.700,1049.000,13427.000,32904.000,45.1, ,0.00,0.000,0.000,0.000,0
31,20/12/2023 06:46:21 (UTC-4:00),Normal, ,357.9,4.0,1432,353.5,4.0,1414,354.2,3.9,1381,12.7,0.1,0,220.4,0.0,0.0,18.5,0.0,0.0,4160.000,60.000,4.000,1049.000,13428.000,32904.000,46.1, ,0.00,0.000,0.000,0.000,0
32,20/12/2023 06:51:24 (UTC-4:00),Normal, ,356.3,4.2,1496,355.9,4.1,1459,356.6,4.0,1426,16.8,0.1,0,220.4,0.0,0.0,19.3,0.0,0.0,4330.000,60.020,4.400,1049.000,13428.000,32905.000,47.2, ,0.00,0.000,0.000,0.000,0
33,20/12/2023 06:56:25 (UTC-4:00),Normal, ,356.4,4.4,1568,352.1,4.3,1514,356.6,4.2,1498,10.1,0.1,0,219.9,0.0,0.0,20.1,0.0,0.0,4490.000,59.980,4.700,1050.000,13428.000,32905.000,48.2, ,0.00,0.000,0.000,0.000,0
34,20/12/2023 07:01:26 (UTC-4:00),Normal, ,353.9,4.5,1593,345.6,4.5,1555,354.1,4.3,1523,15.8,0.1,0,219.6,0.0,0.0,20.5,0.0,0.0,4580.000,59.970,5.100,1050.000,13429.000,32906.000,49.1, ,0.00,0.000,0.000,0.000,0
35,20/12/2023 07:06:26 (UTC-4:00),Normal, ,347.9,4.5,1566,347.6,4.5,1564,352.2,4.3,1514,11.3,0.1,0,219.1,0.0,0.0,20.4,0.0,0.0,4560.000,59.980,5.500,1050.000,13429.000,32906.000,49.9, ,0.00,0.000,0.000,0.000,0
36,20/12/2023 07:11:28 (UTC-4:00),Normal, ,352.0,4.8,1690,351.6,4.7,1653,348.2,4.7,1637,13.1,0.1,0,221.0,0.0,0.0,21.6,0.0,0.0,4870.000,60.010,5.900,1051.000,13430.000,32906.000,50.6, ,0.00,0.000,0.000,0.000,0
37,20/12/2023 07:16:28 (UTC-4:00),Normal, ,354.4,4.7,1666,350.1,4.7,1645,346.8,4.7,1630,15.8,0.1,0,221.1,0.0,0.0,21.8,0.0,0.0,4900.000,59.980,6.300,1051.000,13430.000,32907.000,51.3, ,0.00,0.000,0.000,0.000,0
38,20/12/2023 07:21:29 (UTC-4:00),Normal, ,343.8,5.2,1788,343.5,5.1,1752,348.0,5.0,1740,14.4,0.1,0,221.5,0.0,0.0,23.0,0.0,0.0,5180.000,60.010,6.700,1052.000,13430.000,32907.000,52.1, ,0.00,0.000,0.000,0.000,0
39,20/12/2023 07:26:32 (UTC-4:00),Normal, ,348.3,5.3,1846,340.2,5.3,1803,344.7,5.2,1792,9.9,0.1,0,220.7,0.0,0.0,23.7,0.0,0.0,5320.000,59.980,7.200,1052.000,13431.000,32908.000,52.9, ,0.00,0.000,0.000,0.000,0
40,20/12/2023 07:31:38 (UTC-4:00),Normal, ,341.9,5.4,1846,337.5,5.4,1823,338.2,5.3,1792,12.3,0.1,0,220.6,0.0,0.0,23.8,0.0,0.0,5350.000,60.030,7.600,1052.000,13431.000,32908.000,53.8, ,0.00,0.000,0.000,0.000,0
41,20/12/2023 07:41:46 (UTC-4:00),Normal, ,340.5,5.6,1907,336.2,5.5,1849,336.9,5.5,1853,9.6,0.1,0,221.4,0.0,0.0,24.4,0.0,0.0,5500.000,60.010,8.500,1053.000,13432.000,32909.000,55.0, ,0.00,0.000,0.000,0.000,0
42,20/12/2023 07:46:51 (UTC-4:00),Normal, ,338.1,5.9,1995,337.7,5.8,1959,334.5,5.8,1940,11.6,0.1,0,221.2,0.0,0.0,25.7,0.0,0.0,5790.000,59.990,9.000,1054.000,13433.000,32909.000,55.8, ,0.00,0.000,0.000,0.000,0
43,20/12/2023 07:51:56 (UTC-4:00),Normal, ,340.3,5.8,1974,332.2,5.9,1960,336.7,5.7,1919,13.6,0.1,0,222.1,0.0,0.0,25.4,0.0,0.0,5760.000,60.020,9.500,1054.000,13433.000,32910.000,56.5, ,0.00,0.000,0.000,0.000,0
44,20/12/2023 07:57:01 (UTC-4:00),Normal, ,334.5,6.1,2040,330.1,6.1,2014,330.8,6.1,2018,9.5,0.1,0,222.0,0.0,0.0,26.5,0.0,0.0,5980.000,60.020,10.000,1055.000,13434.000,32910.000,57.2, ,0.00,0.000,0.000,0.000,0
45,20/12/2023 08:02:05 (UTC-4:00),Normal, ,332.2,6.4,2126,328.1,6.3,2067,332.5,6.2,2062,9.7,0.1,0,220.7,0.0,0.0,27.4,0.0,0.0,6140.000,59.990,10.500,1055.000,13434.000,32911.000,58.2, ,0.00,0.000,0.000,0.000,0
46,20/12/2023 08:07:10 (UTC-4:00),Normal, ,330.0,6.7,2211,329.5,6.6,2175,330.2,6.6,2179,10.3,0.1,0,221.2,0.0,0.0,28.7,0.0,0.0,6480.000,60.020,11.100,1056.000,13435.000,32912.000,59.2, ,0.00,0.000,0.000,0.000,0
47,20/12/2023 08:07:21 (UTC-4:00),Normal, ,330.0,6.7,2211,329.5,6.6,2175,330.2,6.6,2179,10.3,0.1,0,221.2,0.0,0.0,28.7,0.0,0.0,6480.000,60.020,11.100,1056.000,13435.000,32912.000,59.2, ,0.00,0.000,0.000,0.000,0
48,20/12/2023 08:12:17 (UTC-4:00),Normal, ,331.7,6.7,2222,327.6,6.7,2195,324.3,6.7,2173,14.9,0.1,0,221.0,0.0,0.0,28.7,0.0,0.0,6470.000,60.030,11.600,1056.000,13435.000,32912.000,60.4, ,0.00,0.000,0.000,0.000,0
49,20/12/2023 08:17:20 (UTC-4:00),Normal, ,332.3,6.6,2193,324.3,6.7,2173,324.8,6.6,2144,9.3,0.1,0,220.5,0.0,0.0,28.2,0.0,0.0,6350.000,60.010,12.100,1057.000,13436.000,32913.000,60.9, ,0.00,0.000,0.000,0.000,0
50,20/12/2023 08:22:27 (UTC-4:00),Normal, ,323.7,7.1,2298,319.5,7.1,2268,323.9,6.9,2235,11.4,0.1,0,220.9,0.0,0.0,29.4,0.0,0.0,6660.000,60.000,12.700,1058.000,13436.000,32913.000,61.7, ,0.00,0.000,0.000,0.000,0
51,20/12/2023 08:27:30 (UTC-4:00),Normal, ,321.8,7.2,2317,321.3,7.1,2281,322.0,7.0,2254,14.0,0.1,0,221.1,0.0,0.0,29.8,0.0,0.0,6720.000,59.990,13.300,1058.000,13437.000,32914.000,62.3, ,0.00,0.000,0.000,0.000,0
52,20/12/2023 08:32:35 (UTC-4:00),Normal, ,320.3,7.3,2338,315.9,7.3,2306,316.6,7.3,2311,14.8,0.1,0,220.1,0.0,0.0,30.5,0.0,0.0,6830.000,59.990,13.800,1059.000,13438.000,32914.000,63.1, ,0.00,0.000,0.000,0.000,0
53,20/12/2023 08:37:39 (UTC-4:00),Normal, ,324.3,7.1,2303,316.4,7.2,2278,320.9,7.1,2278,9.2,0.1,0,220.2,0.0,0.0,29.9,0.0,0.0,6740.000,59.990,14.400,1059.000,13438.000,32915.000,63.8, ,0.00,0.000,0.000,0.000,0
54,20/12/2023 08:37:50 (UTC-4:00),Normal, ,324.3,7.1,2303,316.4,7.2,2278,320.9,7.1,2278,9.2,0.1,0,220.2,0.0,0.0,29.9,0.0,0.0,6740.000,59.990,14.400,1059.000,13438.000,32915.000,63.8, ,0.00,0.000,0.000,0.000,0
55,20/12/2023 08:42:42 (UTC-4:00),Normal, ,318.5,7.4,2357,318.2,7.4,2355,314.9,7.4,2330,9.4,0.1,0,220.7,0.0,0.0,30.7,0.0,0.0,6900.000,60.010,15.000,1060.000,13439.000,32915.000,64.2, ,0.00,0.000,0.000,0.000,0
56,20/12/2023 08:47:47 (UTC-4:00),Normal, ,315.7,3.2,1010,319.3,3.0,958,324.2,2.9,940,9.8,0.1,0,219.1,0.0,0.0,13.0,0.0,0.0,2860.000,59.990,15.500,1060.000,13439.000,32916.000,64.5, ,0.00,0.000,0.000,0.000,0
57,20/12/2023 08:48:12 (UTC-4:00),Normal, ,315.7,3.2,1010,319.3,3.0,958,324.2,2.9,940,9.8,0.1,0,219.1,0.0,0.0,13.0,0.0,0.0,2860.000,59.990,15.500,1060.000,13439.000,32916.000,64.5, ,0.00,0.000,0.000,0.000,0
58,20/12/2023 08:52:54 (UTC-4:00),Normal, ,323.3,7.2,2328,326.7,7.1,2320,335.4,6.8,2281,14.0,0.1,0,220.4,0.0,0.0,30.2,0.0,0.0,6770.000,59.990,15.900,1061.000,13440.000,32916.000,60.7, ,0.00,0.000,0.000,0.000,0
59,20/12/2023 08:57:57 (UTC-4:00),Normal, ,326.4,8.1,2644,325.9,8.0,2607,326.6,8.0,2613,10.6,0.1,0,221.4,0.0,0.0,33.9,0.0,0.0,7670.000,59.990,16.400,1061.000,13440.000,32917.000,61.6, ,0.00,0.000,0.000,0.000,0
60,20/12/2023 08:58:08 (UTC-4:00),Normal, ,326.4,8.1,2644,325.9,8.0,2607,326.6,8.0,2613,10.6,0.1,0,221.4,0.0,0.0,33.9,0.0,0.0,7670.000,59.990,16.400,1061.000,13440.000,32917.000,61.6, ,0.00,0.000,0.000,0.000,0
61,20/12/2023 09:03:01 (UTC-4:00),Normal, ,328.4,7.9,2594,324.2,7.9,2561,324.9,7.9,2567,9.0,0.1,0,221.5,0.0,0.0,33.5,0.0,0.0,7560.000,60.010,17.100,1062.000,13441.000,32918.000,64.5, ,0.00,0.000,0.000,0.000,0
62,20/12/2023 09:08:06 (UTC-4:00),Normal, ,322.7,4.6,1484,318.1,4.4,1400,322.6,4.5,1452,11.0,0.1,0,219.6,0.0,0.0,18.9,0.0,0.0,4230.000,60.020,17.600,1062.000,13441.000,32918.000,65.1, ,0.00,0.000,0.000,0.000,0
63,20/12/2023 09:13:11 (UTC-4:00),Normal, ,326.0,8.0,2608,321.8,8.0,2574,322.4,8.0,2579,11.5,0.1,0,221.8,0.0,0.0,33.5,0.0,0.0,7590.000,60.000,18.300,1063.000,13442.000,32919.000,66.3, ,0.00,0.000,0.000,0.000,0
64,20/12/2023 09:18:16 (UTC-4:00),Normal, ,320.9,8.1,2599,320.5,8.0,2564,324.8,7.9,2566,13.4,0.1,0,221.3,0.0,0.0,33.3,0.0,0.0,7550.000,60.000,18.900,1064.000,13443.000,32919.000,67.6, ,0.00,0.000,0.000,0.000,0
65,20/12/2023 09:23:16 (UTC-4:00),Normal, ,322.7,8.4,2711,314.5,8.5,2673,319.0,8.3,2648,13.3,0.1,0,220.3,0.0,0.0,34.9,0.0,0.0,7850.000,59.990,19.400,1064.000,13443.000,32920.000,67.0, ,0.00,0.000,0.000,0.000,0
66,20/12/2023 09:28:17 (UTC-4:00),Normal, ,312.2,8.5,2654,311.6,8.5,2649,316.4,8.3,2626,11.0,0.1,0,220.1,0.0,0.0,34.6,0.0,0.0,7760.000,60.000,20.100,1065.000,13444.000,32921.000,68.7, ,0.00,0.000,0.000,0.000,0
67,20/12/2023 09:33:19 (UTC-4:00),Normal, ,312.4,8.4,2624,311.8,8.3,2588,312.4,8.3,2593,8.6,0.1,0,220.0,0.0,0.0,33.9,0.0,0.0,7640.000,60.020,20.700,1066.000,13444.000,32921.000,69.5, ,0.00,0.000,0.000,0.000,0
68,20/12/2023 09:38:19 (UTC-4:00),Normal, ,318.2,8.5,2705,310.1,8.6,2667,314.9,8.5,2677,8.9,0.1,0,221.5,0.0,0.0,34.7,0.0,0.0,7840.000,60.000,21.400,1066.000,13445.000,32922.000,69.4, ,0.00,0.000,0.000,0.000,0
69,20/12/2023 09:43:20 (UTC-4:00),Normal, ,308.4,9.0,2776,303.7,9.1,2764,304.7,9.0,2742,11.0,0.1,0,221.8,0.0,0.0,35.6,0.0,0.0,8070.000,59.990,22.000,1067.000,13446.000,32922.000,69.6, ,0.00,0.000,0.000,0.000,0
70,20/12/2023 09:48:21 (UTC-4:00),Normal, ,303.8,9.6,2916,303.0,9.5,2879,307.9,9.3,2863,9.2,0.1,0,221.9,0.0,0.0,37.3,0.0,0.0,8430.000,60.020,22.800,1068.000,13447.000,32923.000,70.8, ,0.00,0.000,0.000,0.000,0
71,20/12/2023 09:53:21 (UTC-4:00),Normal, ,301.8,9.3,2807,297.1,9.3,2763,298.2,9.3,2773,9.3,0.1,0,221.5,0.0,0.0,36.0,0.0,0.0,8120.000,60.000,23.400,1068.000,13447.000,32924.000,71.1, ,0.00,0.000,0.000,0.000,0
72,20/12/2023 09:58:22 (UTC-4:00),Normal, ,304.3,5.0,1522,299.5,5.3,1587,303.0,4.9,1485,8.0,0.1,0,219.4,0.0,0.0,20.3,0.0,0.0,4540.000,59.990,24.100,1069.000,13448.000,32925.000,70.8, ,0.00,0.000,0.000,0.000,0
73,20/12/2023 10:03:23 (UTC-4:00),Normal, ,304.9,10.1,3079,304.0,10.0,3040,304.9,10.0,3049,8.3,0.1,0,221.9,0.0,0.0,39.3,0.0,0.0,8930.000,59.990,24.500,1069.000,13448.000,32925.000,67.8, ,0.00,0.000,0.000,0.000,0
74,20/12/2023 10:08:24 (UTC-4:00),Normal, ,305.0,10.0,3050,300.1,10.0,3001,301.3,10.0,3013,12.9,0.1,0,221.3,0.0,0.0,38.9,0.0,0.0,8810.000,59.990,25.200,1070.000,13449.000,32926.000,68.8, ,0.00,0.000,0.000,0.000,0
75,20/12/2023 10:13:26 (UTC-4:00),Normal, ,304.1,2.6,791,303.3,2.5,758,300.4,2.5,751,10.1,0.1,0,219.2,0.0,0.0,10.4,0.0,0.0,2240.000,59.990,25.800,1071.000,13450.000,32926.000,67.7, ,0.00,0.000,0.000,0.000,0
76,20/12/2023 10:18:29 (UTC-4:00),Normal, ,319.0,10.2,3254,315.5,10.2,3218,316.4,10.2,3227,9.3,0.1,0,221.6,0.0,0.0,41.7,0.0,0.0,9440.000,59.990,26.200,1071.000,13450.000,32927.000,66.2, ,0.00,0.000,0.000,0.000,0
77,20/12/2023 10:23:32 (UTC-4:00),Normal, ,308.1,10.1,3112,303.2,10.2,3093,304.0,10.2,3101,11.2,0.1,0,221.4,0.0,0.0,39.9,0.0,0.0,9050.000,60.000,27.000,1072.000,13451.000,32927.000,70.7, ,0.00,0.000,0.000,0.000,0
78,20/12/2023 10:28:37 (UTC-4:00),Normal, ,287.4,5.3,1523,292.8,5.5,1610,306.9,6.2,1903,13.0,0.1,0,219.4,0.0,0.0,22.1,0.0,0.0,4840.000,60.010,27.600,1072.000,13451.000,32928.000,69.9, ,0.00,0.000,0.000,0.000,0
79,20/12/2023 10:28:38 (UTC-4:00),Normal, ,287.4,5.3,1523,292.8,5.5,1610,306.9,6.2,1903,13.0,0.1,0,219.4,0.0,0.0,22.1,0.0,0.0,4840.000,60.010,27.600,1072.000,13451.000,32928.000,69.9, ,0.00,0.000,0.000,0.000,0
80,20/12/2023 10:33:43 (UTC-4:00),Normal, ,307.4,3.7,1137,315.0,3.5,1103,311.9,3.6,1123,11.8,0.1,0,220.1,0.0,0.0,14.8,0.0,0.0,3280.000,59.980,28.000,1073.000,13452.000,32928.000,64.8, ,0.00,0.000,0.000,0.000,0
81,20/12/2023 10:38:46 (UTC-4:00),Normal, ,319.5,3.5,1118,319.5,3.4,1086,315.6,3.3,1041,8.9,0.1,0,220.0,0.0,0.0,14.4,0.0,0.0,3180.000,60.030,28.300,1073.000,13452.000,32929.000,61.2, ,0.00,0.000,0.000,0.000,0
82,20/12/2023 10:43:51 (UTC-4:00),Normal, ,334.7,3.9,1305,332.0,3.9,1295,329.0,3.9,1283,8.8,0.1,0,219.6,0.0,0.0,17.1,0.0,0.0,3830.000,60.010,28.600,1073.000,13452.000,32929.000,59.5, ,0.00,0.000,0.000,0.000,0
83,20/12/2023 10:48:56 (UTC-4:00),Normal, ,317.0,2.7,856,320.7,2.6,834,321.2,2.6,835,9.5,0.1,0,219.4,0.0,0.0,11.3,0.0,0.0,2470.000,60.010,29.100,1074.000,13453.000,32930.000,60.4, ,0.00,0.000,0.000,0.000,0
84,20/12/2023 10:54:02 (UTC-4:00),Normal, ,327.5,2.7,884,331.2,2.5,828,333.1,2.5,833,12.3,0.1,0,219.5,0.0,0.0,11.4,0.0,0.0,2500.000,60.020,29.300,1074.000,13453.000,32930.000,56.1, ,0.00,0.000,0.000,0.000,0
85,20/12/2023 10:59:06 (UTC-4:00),Normal, ,332.0,3.0,996,328.3,2.9,952,332.3,2.9,964,9.0,0.1,0,220.0,0.0,0.0,12.9,0.0,0.0,2860.000,60.040,29.500,1074.000,13453.000,32930.000,54.0, ,0.00,0.000,0.000,0.000,0
