Inverter All History Report_01/07/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020044,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4045086367,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,01/07/2023 05:50:22 (UTC-4:00),Normal, ,97.1,0.1,10,101.2,0.1,10,97.3,0.1,10,1.0,0.1,0,221.5,0.0,20.000,60.020,0.000,0.000,6834.000,26311.000,21.2, ,0.00,0.000,0.000,0.000, 
2,01/07/2023 05:55:20 (UTC-4:00),Normal, ,285.3,0.1,29,284.9,0.1,28,285.4,0.1,29,11.9,0.1,0,220.7,2.6,20.000,60.000,0.000,0.000,6834.000,26311.000,21.6, ,0.00,0.000,0.000,0.000, 
3,01/07/2023 06:00:20 (UTC-4:00),Normal, ,298.3,0.1,30,297.8,0.1,30,297.8,0.1,30,15.7,0.1,0,221.0,2.6,20.000,60.010,0.000,0.000,6834.000,26311.000,22.1, ,0.00,0.000,0.000,0.000, 
4,01/07/2023 06:05:22 (UTC-4:00),Normal, ,302.6,0.1,30,302.2,0.1,30,302.3,0.1,30,11.2,0.1,0,220.7,2.6,20.000,59.990,0.000,0.000,6834.000,26311.000,22.6, ,0.00,0.000,0.000,0.000, 
5,01/07/2023 06:05:33 (UTC-4:00),Normal, ,302.6,0.1,30,302.2,0.1,30,302.3,0.1,30,11.2,0.1,0,220.7,2.6,20.000,59.990,0.000,0.000,6834.000,26311.000,22.6, ,0.00,0.000,0.000,0.000, 
6,01/07/2023 06:10:24 (UTC-4:00),Normal, ,314.3,0.1,31,313.5,0.1,31,313.6,0.1,31,16.2,0.1,0,220.8,2.6,40.000,60.020,0.000,0.000,6834.000,26311.000,23.0, ,0.00,0.000,0.000,0.000, 
7,01/07/2023 06:15:27 (UTC-4:00),Normal, ,312.8,0.1,31,393.1,0.1,39,393.1,0.1,39,14.2,0.1,0,220.2,2.6,20.000,59.980,0.000,0.000,6834.000,26311.000,23.5, ,0.00,0.000,0.000,0.000, 
8,01/07/2023 06:20:31 (UTC-4:00),Normal, ,312.7,0.1,31,316.4,0.1,32,316.5,0.1,32,11.1,0.1,0,220.8,2.6,100.000,60.040,0.100,0.000,6834.000,26311.000,23.7, ,0.00,0.000,0.000,0.000, 
9,01/07/2023 06:25:35 (UTC-4:00),Normal, ,340.9,0.2,68,318.2,0.1,32,318.5,0.1,32,10.4,0.1,0,221.4,2.7,150.000,60.010,0.100,0.000,6834.000,26311.000,24.2, ,0.00,0.000,0.000,0.000, 
10,01/07/2023 06:30:38 (UTC-4:00),Normal, ,350.5,0.3,105,344.4,0.2,69,332.4,0.2,66,11.5,0.1,0,221.3,2.8,250.000,60.050,0.100,0.000,6834.000,26311.000,24.6, ,0.00,0.000,0.000,0.000, 
11,01/07/2023 06:35:42 (UTC-4:00),Normal, ,348.4,0.3,105,350.1,0.2,70,346.4,0.2,69,11.3,0.1,0,221.5,2.8,270.000,60.040,0.100,0.000,6834.000,26311.000,25.0, ,0.00,0.000,0.000,0.000, 
12,01/07/2023 06:40:46 (UTC-4:00),Normal, ,372.9,0.6,224,370.5,0.5,185,362.8,0.4,145,17.2,0.1,0,219.7,3.5,550.000,60.070,0.100,0.000,6834.000,26311.000,25.4, ,0.00,0.000,0.000,0.000, 
