Inverter All History Report_16/09/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020044,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4045086367,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,16/09/2022 05:16:52 (UTC-4:00),Normal, ,282.0,0.1,28,281.8,0.1,28,282.4,0.1,28,19.2,0.1,0,219.2,2.6,20.000,59.970,0.100,523.000,9792.000,14553.000,20.9, ,0.00,0.000,0.000,0.000, 
2,16/09/2022 05:21:43 (UTC-4:00),Normal, ,289.4,0.1,29,288.9,0.1,29,289.5,0.1,29,19.0,0.1,0,219.4,2.6,20.000,60.000,0.100,523.000,9792.000,14553.000,21.5, ,0.00,0.000,0.000,0.000, 
3,16/09/2022 05:26:43 (UTC-4:00),Normal, ,290.1,0.1,29,289.8,0.1,29,290.2,0.1,29,11.3,0.1,0,219.1,2.6,20.000,59.970,0.100,523.000,9792.000,14553.000,21.9, ,0.00,0.000,0.000,0.000, 
4,16/09/2022 05:32:36 (UTC-4:00),Normal, ,377.5,0.1,38,376.8,0.1,38,377.1,0.1,38,17.4,0.1,0,219.8,2.6,20.000,60.020,0.100,523.000,9792.000,14553.000,22.5, ,0.00,0.000,0.000,0.000, 
5,16/09/2022 05:37:05 (UTC-4:00),Normal, ,301.8,0.1,30,310.8,0.1,31,310.8,0.1,31,15.2,0.1,0,220.2,2.5,40.000,60.030,0.100,523.000,9792.000,14553.000,22.7, ,0.00,0.000,0.000,0.000, 
6,16/09/2022 05:40:51 (UTC-4:00),Normal, ,301.8,0.1,30,311.8,0.1,31,312.0,0.1,31,14.1,0.1,0,220.1,2.6,60.000,60.040,0.100,523.000,9792.000,14553.000,23.0, ,0.00,0.000,0.000,0.000, 
7,16/09/2022 05:46:01 (UTC-4:00),Normal, ,301.9,0.2,60,314.5,0.1,31,318.1,0.1,32,18.8,0.1,0,220.5,2.6,130.000,59.990,0.100,523.000,9792.000,14553.000,23.4, ,0.00,0.000,0.000,0.000, 
8,16/09/2022 05:51:30 (UTC-4:00),Normal, ,315.0,0.1,32,315.6,0.1,32,316.4,0.1,32,19.0,0.1,0,220.8,2.6,60.000,60.020,0.100,523.000,9792.000,14553.000,23.7, ,0.00,0.000,0.000,0.000, 
9,16/09/2022 05:57:01 (UTC-4:00),Normal, ,302.6,0.2,61,313.4,0.1,31,317.1,0.1,32,14.1,0.1,0,221.2,2.6,150.000,60.050,0.100,523.000,9792.000,14553.000,24.1, ,0.00,0.000,0.000,0.000, 
10,16/09/2022 06:01:19 (UTC-4:00),Normal, ,308.9,0.2,62,313.5,0.1,31,317.2,0.1,32,13.1,0.1,0,220.8,2.6,130.000,60.020,0.100,523.000,9792.000,14553.000,24.2, ,0.00,0.000,0.000,0.000, 
11,16/09/2022 06:07:01 (UTC-4:00),Normal, ,314.0,0.1,31,311.8,0.1,31,313.8,0.1,31,15.4,0.1,0,220.4,2.6,40.000,59.960,0.100,523.000,9792.000,14553.000,24.4, ,0.00,0.000,0.000,0.000, 
12,16/09/2022 06:10:36 (UTC-4:00),Normal, ,312.8,0.1,31,307.5,0.1,31,381.5,0.1,38,12.2,0.1,0,219.4,2.5,20.000,59.940,0.100,523.000,9792.000,14553.000,24.5, ,0.00,0.000,0.000,0.000, 
