Inverter All History Report_14/01/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020044,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4045086367,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,14/01/2023 04:38:03 (UTC-4:00),Normal, ,149.2,0.1,15,155.6,0.1,16,156.6,0.1,16,1.6,0.1,0,219.8,0.0,20.000,60.010,0.000,496.000,496.000,19973.000,24.4, ,0.00,0.000,0.000,0.000, 
2,14/01/2023 04:43:04 (UTC-4:00),Normal, ,286.7,0.1,29,286.0,0.1,29,286.4,0.1,29,17.1,0.1,0,219.8,2.6,20.000,60.010,0.000,496.000,496.000,19973.000,25.0, ,0.00,0.000,0.000,0.000, 
3,14/01/2023 04:48:03 (UTC-4:00),Normal, ,294.5,0.1,29,294.0,0.1,29,294.0,0.1,29,15.0,0.1,0,220.6,2.5,20.000,60.040,0.000,496.000,496.000,19973.000,25.5, ,0.00,0.000,0.000,0.000, 
4,14/01/2023 04:53:06 (UTC-4:00),Normal, ,303.7,0.1,30,302.8,0.1,30,302.9,0.1,30,17.7,0.1,0,220.5,2.6,30.000,60.020,0.000,496.000,496.000,19973.000,26.0, ,0.00,0.000,0.000,0.000, 
5,14/01/2023 04:58:08 (UTC-4:00),Normal, ,303.5,0.1,30,316.0,0.1,32,316.1,0.1,32,12.0,0.1,0,220.0,2.6,40.000,60.000,0.000,496.000,496.000,19973.000,26.5, ,0.00,0.000,0.000,0.000, 
6,14/01/2023 05:03:13 (UTC-4:00),Normal, ,303.7,0.2,61,305.4,0.1,31,305.5,0.1,31,16.6,0.1,0,220.8,2.6,70.000,59.990,0.000,496.000,496.000,19973.000,26.9, ,0.00,0.000,0.000,0.000, 
7,14/01/2023 05:08:18 (UTC-4:00),Normal, ,341.4,0.3,102,310.4,0.2,62,310.4,0.2,62,13.7,0.1,0,220.7,2.8,220.000,59.980,0.000,496.000,496.000,19973.000,27.4, ,0.00,0.000,0.000,0.000, 
8,14/01/2023 05:13:20 (UTC-4:00),Normal, ,350.2,0.5,175,346.8,0.4,139,342.8,0.4,137,17.7,0.1,0,220.8,3.1,390.000,60.010,0.000,496.000,496.000,19973.000,27.9, ,0.00,0.000,0.000,0.000, 
9,14/01/2023 05:18:23 (UTC-4:00),Normal, ,350.0,0.5,175,335.1,0.4,134,342.9,0.4,137,17.5,0.1,0,220.3,3.0,360.000,60.020,0.100,496.000,496.000,19973.000,28.4, ,0.00,0.000,0.000,0.000, 
10,14/01/2023 05:23:23 (UTC-4:00),Normal, ,349.4,0.4,140,342.2,0.4,137,338.3,0.4,135,15.2,0.1,0,220.8,3.2,420.000,60.000,0.100,496.000,496.000,19973.000,28.7, ,0.00,0.000,0.000,0.000, 
11,14/01/2023 05:28:23 (UTC-4:00),Normal, ,347.4,0.4,139,340.4,0.4,136,336.5,0.3,101,10.9,0.1,0,220.6,3.1,410.000,59.980,0.200,496.000,496.000,19973.000,29.2, ,0.00,0.000,0.000,0.000, 
12,14/01/2023 05:33:22 (UTC-4:00),Normal, ,327.7,0.2,66,322.2,0.2,64,313.7,0.1,31,18.2,0.1,0,220.8,2.6,150.000,60.000,0.200,496.000,496.000,19973.000,29.4, ,0.00,0.000,0.000,0.000, 
