Inverter All History Report_27/03/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020044,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4045086367,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,27/03/2023 05:13:49 (UTC-4:00),Normal, ,130.7,0.1,13,134.6,0.1,13,129.6,0.1,13,2.7,0.1,0,218.6,0.0,20.000,60.000,0.000,1148.000,3697.000,23174.000,27.5, ,0.00,0.000,0.000,0.000, 
2,27/03/2023 05:18:49 (UTC-4:00),Normal, ,287.3,0.1,29,286.6,0.1,29,286.9,0.1,29,17.9,0.1,0,218.2,2.6,20.000,60.000,0.000,1148.000,3697.000,23174.000,28.1, ,0.00,0.000,0.000,0.000, 
3,27/03/2023 05:23:50 (UTC-4:00),Normal, ,293.2,0.1,29,292.6,0.1,29,292.7,0.1,29,18.4,0.1,0,218.6,2.5,20.000,59.980,0.000,1148.000,3697.000,23174.000,28.7, ,0.00,0.000,0.000,0.000, 
4,27/03/2023 05:28:50 (UTC-4:00),Normal, ,301.2,0.1,30,300.5,0.1,30,300.6,0.1,30,13.4,0.1,0,219.1,2.6,20.000,60.020,0.000,1148.000,3697.000,23174.000,29.2, ,0.00,0.000,0.000,0.000, 
5,27/03/2023 05:33:53 (UTC-4:00),Normal, ,304.7,0.1,30,314.8,0.1,31,314.8,0.1,31,17.5,0.1,0,219.1,2.6,70.000,60.000,0.000,1148.000,3697.000,23174.000,29.7, ,0.00,0.000,0.000,0.000, 
6,27/03/2023 05:39:03 (UTC-4:00),Normal, ,304.6,0.2,61,310.5,0.1,31,310.5,0.2,62,18.1,0.1,0,219.1,2.7,150.000,60.010,0.000,1148.000,3697.000,23174.000,30.2, ,0.00,0.000,0.000,0.000, 
7,27/03/2023 05:44:01 (UTC-4:00),Normal, ,304.7,0.2,61,310.6,0.1,31,310.6,0.1,31,17.3,0.1,0,220.1,2.6,130.000,60.050,0.000,1148.000,3697.000,23174.000,30.5, ,0.00,0.000,0.000,0.000, 
8,27/03/2023 05:49:06 (UTC-4:00),Normal, ,310.7,0.2,62,310.4,0.2,62,310.2,0.2,62,15.2,0.1,0,220.5,2.7,180.000,60.010,0.000,1148.000,3697.000,23174.000,30.8, ,0.00,0.000,0.000,0.000, 
9,27/03/2023 05:49:17 (UTC-4:00),Normal, ,310.7,0.2,62,310.4,0.2,62,310.2,0.2,62,15.2,0.1,0,220.5,2.7,180.000,60.010,0.000,1148.000,3697.000,23174.000,30.8, ,0.00,0.000,0.000,0.000, 
10,27/03/2023 05:54:10 (UTC-4:00),Normal, ,328.9,0.2,66,288.5,0.3,87,350.6,0.3,105,18.1,0.1,0,220.5,2.7,250.000,60.000,0.000,1148.000,3697.000,23174.000,31.1, ,0.00,0.000,0.000,0.000, 
11,27/03/2023 05:59:13 (UTC-4:00),Normal, ,308.6,0.4,123,316.7,0.4,127,366.5,0.4,147,13.3,0.1,0,220.2,3.1,380.000,60.000,0.100,1148.000,3697.000,23174.000,31.4, ,0.00,0.000,0.000,0.000, 
12,27/03/2023 05:59:24 (UTC-4:00),Normal, ,308.6,0.4,123,316.7,0.4,127,366.5,0.4,147,13.3,0.1,0,220.2,3.1,380.000,60.000,0.100,1148.000,3697.000,23174.000,31.4, ,0.00,0.000,0.000,0.000, 
