Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020044,,,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4045086367,,,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,Report generation time:20231228214532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Owner's cell phone number:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Voltage V(V),AC Voltage W(V),AC Current U(A),AC Current V(A),AC Current W(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,06/12/2023 04:23:33 (UTC-4:00),Normal, ,128.8,0.1,13,135.7,0.1,14,130.8,0.1,13,1.7,0.1,0,220.1,0.0,0.0,0.0,0.0,0.0,20.000,59.980,0.000,266.000,12645.000,32122.000,27.1, ,0.00,0.000,0.000,0.000,0
2,06/12/2023 04:28:34 (UTC-4:00),Normal, ,274.7,0.1,27,274.1,0.1,27,274.1,0.1,27,11.6,0.1,0,220.2,0.0,0.0,2.6,0.0,0.0,20.000,59.990,0.000,266.000,12645.000,32122.000,27.6, ,0.00,0.000,0.000,0.000,0
3,06/12/2023 04:33:35 (UTC-4:00),Normal, ,276.4,0.1,28,275.9,0.1,28,276.0,0.1,28,15.4,0.1,0,220.3,0.0,0.0,2.6,0.0,0.0,20.000,59.990,0.000,266.000,12645.000,32122.000,28.3, ,0.00,0.000,0.000,0.000,0
4,06/12/2023 04:38:37 (UTC-4:00),Normal, ,286.2,0.1,29,285.6,0.1,29,285.8,0.1,29,18.6,0.1,0,220.1,0.0,0.0,2.6,0.0,0.0,20.000,60.010,0.000,266.000,12645.000,32122.000,28.7, ,0.00,0.000,0.000,0.000,0
5,06/12/2023 04:43:42 (UTC-4:00),Normal, ,276.5,0.1,28,276.0,0.1,28,276.0,0.1,28,18.0,0.1,0,220.3,0.0,0.0,2.6,0.0,0.0,20.000,60.050,0.000,266.000,12645.000,32122.000,29.2, ,0.00,0.000,0.000,0.000,0
6,06/12/2023 04:48:47 (UTC-4:00),Normal, ,282.3,0.1,28,281.9,0.1,28,282.2,0.1,28,13.9,0.1,0,220.1,0.0,0.0,2.6,0.0,0.0,20.000,60.010,0.000,266.000,12645.000,32122.000,29.7, ,0.00,0.000,0.000,0.000,0
7,06/12/2023 04:53:52 (UTC-4:00),Normal, ,293.4,0.1,29,292.6,0.1,29,292.6,0.1,29,17.6,0.1,0,220.3,0.0,0.0,2.6,0.0,0.0,20.000,60.050,0.000,266.000,12645.000,32122.000,30.1, ,0.00,0.000,0.000,0.000,0
8,06/12/2023 04:58:57 (UTC-4:00),Normal, ,373.9,0.1,37,300.8,0.1,30,300.7,0.1,30,14.2,0.1,0,221.1,0.0,0.0,2.6,0.0,0.0,20.000,60.000,0.000,266.000,12645.000,32122.000,30.4, ,0.00,0.000,0.000,0.000,0
9,06/12/2023 05:04:02 (UTC-4:00),Normal, ,296.3,0.1,30,298.1,0.1,30,298.1,0.1,30,14.6,0.1,0,219.9,0.0,0.0,2.5,0.0,0.0,20.000,59.990,0.000,266.000,12645.000,32122.000,30.6, ,0.00,0.000,0.000,0.000,0
10,06/12/2023 05:09:07 (UTC-4:00),Normal, ,298.5,0.1,30,303.6,0.1,30,303.5,0.1,30,15.9,0.1,0,219.8,0.0,0.0,2.6,0.0,0.0,70.000,59.980,0.000,266.000,12645.000,32122.000,30.9, ,0.00,0.000,0.000,0.000,0
