Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/01/09 04:40,054B7020C020041,4045966636,,,122.20,128.00,124.10,0.00,0.10,0.10,0.10,0.10,37,0,0,220.30,0,0,0.20,0,0,20,60.03,1283,0.00,18255.00,590,1.00,24.10,1022,25.50,23-1-9 4:42:21
2023/01/09 04:45,054B7020C020041,4045966636,,,281.30,253.60,252.80,13.40,0.10,0.10,0.10,0.10,80,0,0,220.10,0,0,2.60,0,0,20,59.99,1283,0.00,18255.00,80,1.00,24.50,1022,25.50,23-1-9 4:47:25
2023/01/09 04:50,054B7020C020041,4045966636,,,288.80,260.40,259.80,11.50,0.10,0.10,0.10,0.10,82,0,0,220.60,0,0,2.60,0,0,20,60.01,1283,0.00,18255.00,30,1.00,25.20,1022,25.50,23-1-9 4:52:28
2023/01/09 04:55,054B7020C020041,4045966636,,,300.90,271.40,270.70,18.50,0.10,0.10,0.10,0.10,86,0,0,220.20,0,0,2.60,0,0,20,60.00,1283,0.00,18255.00,0,1.00,25.60,1022,25.50,23-1-9 4:57:32
2023/01/09 05:00,054B7020C020041,4045966636,,,303.90,271.20,273.30,14.10,0.10,0.10,0.10,0.10,86,0,0,221.40,0,0,2.60,0,0,30,60.02,1283,0.00,18255.00,30,1.00,26.00,1022,25.50,23-1-9 5:2:36
2023/01/09 05:05,054B7020C020041,4045966636,,,306.30,271.30,278.30,16.50,0.10,0.20,0.10,0.10,114,0,0,221.30,0,0,2.60,0,0,90,60.03,1283,0.00,18255.00,90,1.00,26.50,1022,25.50,23-1-9 5:7:39
2023/01/09 05:10,054B7020C020041,4045966636,,,306.10,297.10,278.10,12.50,0.20,0.20,0.10,0.10,149,0,0,221.30,0,0,2.60,0,0,150,60.00,1283,0.00,18255.00,150,1.00,26.90,1022,25.50,23-1-9 5:12:43
2023/01/09 05:15,054B7020C020041,4045966636,,,326.50,289.40,278.40,15.10,0.20,0.20,0.10,0.10,152,0,0,220.60,0,0,2.60,0,0,120,59.98,1283,0.00,18255.00,110,1.00,27.30,1022,25.50,23-1-9 5:17:46
2023/01/09 05:20,054B7020C020041,4045966636,,,324.50,299.30,278.30,11.00,0.20,0.20,0.20,0.10,181,0,0,221.30,0,0,2.70,0,0,160,60.00,1283,0.10,18255.00,150,1.00,27.70,1022,25.50,23-1-9 5:22:50
2023/01/09 05:25,054B7020C020041,4045966636,,,336.50,295.30,290.40,17.70,0.30,0.30,0.20,0.10,249,0,0,221.00,0,0,2.60,0,0,210,60.00,1283,0.10,18255.00,190,1.00,28.00,1022,25.50,23-1-9 5:27:54
2023/01/09 05:30,054B7020C020041,4045966636,,,340.50,299.40,302.50,12.00,0.40,0.40,0.30,0.10,347,0,0,220.40,0,0,2.90,0,0,280,60.00,1283,0.10,18255.00,280,1.00,28.40,1022,25.50,23-1-9 5:32:57
2023/01/09 05:35,054B7020C020041,4045966636,,,342.40,309.50,300.30,16.10,0.50,0.50,0.40,0.10,447,0,0,220.50,0,0,3.30,0,0,450,60.00,1283,0.10,18255.00,460,1.00,28.70,1022,25.50,23-1-9 5:38:1
2023/01/09 05:35,054B7020C020041,4045966636,,,342.40,309.50,300.30,16.10,0.50,0.50,0.40,0.10,447,0,0,220.50,0,0,3.30,0,0,450,60.00,1283,0.10,18255.00,460,1.00,28.70,1022,25.50,23-1-9 5:38:1
2023/01/09 05:40,054B7020C020041,4045966636,,,350.40,317.20,308.20,12.10,0.80,0.90,0.80,0.10,813,0,0,219.70,0,0,4.30,0,0,770,60.00,1283,0.20,18255.00,760,1.00,29.30,1022,25.50,23-1-9 5:43:5
2023/01/09 05:45,054B7020C020041,4045966636,,,344.30,307.30,306.20,15.30,0.80,0.90,0.80,0.10,798,0,0,220.70,0,0,4.10,0,0,720,60.00,1283,0.20,18255.00,720,1.00,30.00,1022,25.50,23-1-9 5:48:8
2023/01/09 05:50,054B7020C020041,4045966636,,,356.40,315.40,306.40,11.60,0.90,1.00,0.90,0.10,913,0,0,221.80,0,0,4.50,0,0,840,60.00,1283,0.30,18255.00,850,1.00,30.30,1022,25.50,23-1-9 5:53:12
2023/01/09 05:56,054B7020C020041,4045966636,,,348.30,307.30,306.40,14.70,0.80,0.90,0.80,0.10,801,0,0,221.70,0,0,4.00,0,0,680,59.99,1283,0.40,18255.00,680,1.00,30.60,1022,25.50,23-1-9 5:58:15
2023/01/09 06:01,054B7020C020041,4045966636,,,344.30,307.20,306.20,11.80,0.70,0.80,0.60,0.10,671,0,0,221.60,0,0,3.60,0,0,580,59.97,1283,0.40,18255.00,580,1.00,30.70,1022,25.50,23-1-9 6:2:20
2023/01/09 06:05,054B7020C020041,4045966636,,,338.50,305.40,304.50,10.50,0.70,0.80,0.70,0.10,695,0,0,220.70,0,0,3.70,0,0,600,60.00,1283,0.50,18255.00,590,1.00,30.90,1022,25.50,23-1-9 6:7:35
2023/01/09 06:10,054B7020C020041,4045966636,,,342.30,309.00,304.00,17.30,0.70,0.80,0.70,0.10,701,0,0,219.90,0,0,3.70,0,0,630,59.97,1283,0.50,18255.00,620,1.00,31.00,1022,25.50,23-1-9 6:12:38
2023/01/09 06:15,054B7020C020041,4045966636,,,352.40,311.40,310.40,12.80,0.80,0.90,0.80,0.10,811,0,0,219.60,0,0,4.00,0,0,710,59.98,1283,0.60,18256.00,680,1.00,31.20,1022,25.50,23-1-9 6:17:42
2023/01/09 06:20,054B7020C020041,4045966636,,,352.40,311.40,306.40,11.50,0.90,1.00,0.90,0.10,905,0,0,219.90,0,0,4.30,0,0,800,60.06,1283,0.60,18256.00,800,1.00,31.30,1022,25.50,23-1-9 6:22:46
2023/01/09 06:25,054B7020C020041,4045966636,,,354.40,313.20,304.40,10.70,0.90,1.00,0.90,0.10,907,0,0,221.70,0,0,4.30,0,0,810,60.00,1283,0.70,18256.00,800,1.00,31.60,1022,25.50,23-1-9 6:27:49
2023/01/09 06:30,054B7020C020041,4045966636,,,350.40,313.10,304.10,17.90,1.00,1.00,0.90,0.10,938,0,0,221.70,0,0,4.70,0,0,910,60.02,1283,0.80,18256.00,910,1.00,31.70,1022,25.50,23-1-9 6:32:53
2023/01/09 06:35,054B7020C020041,4045966636,,,370.40,313.20,308.40,13.00,1.00,1.20,1.10,0.10,1086,0,0,221.70,0,0,5.20,0,0,1020,60.03,1283,0.80,18256.00,1010,1.00,32.00,1022,25.50,23-1-9 6:37:56
2023/01/09 06:40,054B7020C020041,4045966636,,,372.50,327.40,326.40,17.90,1.50,1.70,1.60,0.10,1639,0,0,221.50,0,0,6.90,0,0,1430,60.03,1283,1.00,18256.00,1450,1.00,32.60,1022,25.50,23-1-9 6:43:0
2023/01/09 06:45,054B7020C020041,4045966636,,,356.40,319.30,310.50,11.60,1.50,1.60,1.50,0.10,1512,0,0,220.70,0,0,6.50,0,0,1340,60.01,1283,1.10,18256.00,1330,1.00,33.10,1022,25.50,23-1-9 6:48:3
2023/01/09 06:50,054B7020C020041,4045966636,,,354.70,321.70,324.50,15.80,2.00,2.00,1.90,0.10,1970,0,0,222.10,0,0,8.60,0,0,1830,60.01,1283,1.20,18256.00,1830,1.00,33.60,1022,25.50,23-1-9 6:53:7
2023/01/09 06:55,054B7020C020041,4045966636,,,354.20,320.90,316.10,13.20,2.10,2.20,2.10,0.10,2114,0,0,221.10,0,0,9.20,0,0,2000,60.04,1283,1.40,18256.00,1990,1.00,34.30,1022,25.50,23-1-9 6:58:10
2023/01/09 07:00,054B7020C020041,4045966636,,,356.40,315.50,314.30,12.40,2.10,2.20,2.10,0.10,2103,0,0,221.10,0,0,9.10,0,0,1970,60.04,1283,1.50,18256.00,1960,1.00,35.00,1022,25.50,23-1-9 7:3:14
2023/01/09 07:06,054B7020C020041,4045966636,,,352.40,319.30,314.30,11.00,2.30,2.30,2.20,0.10,2237,0,0,221.30,0,0,9.80,0,0,2150,60.02,1283,1.70,18257.00,2150,1.00,35.30,1022,25.50,23-1-9 7:8:18
2023/01/09 07:11,054B7020C020041,4045966636,,,354.50,317.20,312.40,10.30,2.80,2.90,2.80,0.10,2788,0,0,221.00,0,0,12.10,0,0,2680,59.97,1283,1.90,18257.00,2650,1.00,36.20,1022,25.50,23-1-9 7:13:21
