Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2022/12/19 04:22,054B7020C020041,4045966636,,,138.10,144.60,146.00,0.20,0.10,0.10,0.10,0.10,42,0,0,222.40,0,0,0.20,0,0,20,60.04,1457,0.00,17446.00,590,1.00,25.70,1022,52.30,22-12-19 4:23:55
2022/12/19 04:27,054B7020C020041,4045966636,,,292.60,265.20,264.60,14.20,0.10,0.10,0.10,0.10,83,0,0,222.40,0,0,2.60,0,0,20,60.02,1457,0.00,17446.00,70,1.00,26.00,1022,52.30,22-12-19 4:28:59
2022/12/19 04:32,054B7020C020041,4045966636,,,288.70,260.20,259.60,18.70,0.10,0.10,0.10,0.10,82,0,0,222.30,0,0,2.60,0,0,20,60.02,1457,0.00,17446.00,50,1.00,26.50,1022,52.30,22-12-19 4:34:3
2022/12/19 04:37,054B7020C020041,4045966636,,,299.20,260.20,269.30,18.50,0.10,0.10,0.10,0.10,84,0,0,222.40,0,0,2.60,0,0,20,60.07,1457,0.00,17446.00,0,1.00,27.00,1022,52.30,22-12-19 4:39:6
2022/12/19 04:42,054B7020C020041,4045966636,,,303.30,260.20,272.90,17.50,0.10,0.10,0.10,0.10,85,0,0,222.80,0,0,2.60,0,0,40,60.07,1457,0.00,17446.00,40,1.00,27.40,1022,52.30,22-12-19 4:44:10
2022/12/19 04:47,054B7020C020041,4045966636,,,318.80,260.30,288.80,16.00,0.10,0.20,0.10,0.10,114,0,0,222.50,0,0,2.60,0,0,50,60.04,1457,0.00,17446.00,50,1.00,27.70,1022,52.30,22-12-19 4:48:14
2022/12/19 04:52,054B7020C020041,4045966636,,,307.30,260.20,277.60,13.80,0.10,0.20,0.10,0.10,111,0,0,222.40,0,0,2.60,0,0,80,60.07,1457,0.00,17446.00,100,1.00,28.10,1022,52.30,22-12-19 4:53:30
2022/12/19 04:57,054B7020C020041,4045966636,,,307.50,292.40,277.70,18.50,0.20,0.30,0.20,0.10,206,0,0,222.10,0,0,2.60,0,0,160,60.05,1457,0.00,17446.00,150,1.00,28.50,1022,52.30,22-12-19 4:58:34
2022/12/19 05:02,054B7020C020041,4045966636,,,309.30,292.80,277.60,11.70,0.20,0.30,0.20,0.10,206,0,0,221.70,0,0,2.70,0,0,170,60.02,1457,0.10,17446.00,170,1.00,28.80,1022,52.30,22-12-19 5:3:37
2022/12/19 05:07,054B7020C020041,4045966636,,,330.10,295.30,286.50,14.20,0.30,0.30,0.20,0.10,246,0,0,221.60,0,0,2.70,0,0,210,59.97,1457,0.10,17446.00,210,1.00,29.20,1022,52.30,22-12-19 5:8:41
