Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/02/06 04:50,054B7020C020041,4045966636,,,101.40,104.70,98.40,0.00,0.10,0.10,0.10,0.10,30,0,0,221.00,0,0,0.20,0,0,20,60.00,1267,0.00,19420.00,590,1.00,26.80,1022,36.50,23-2-6 4:53:9
2023/02/06 04:55,054B7020C020041,4045966636,,,272.70,246.00,245.30,11.40,0.10,0.10,0.10,0.10,77,0,0,220.90,0,0,2.60,0,0,20,59.96,1267,0.00,19420.00,90,1.00,27.20,1022,36.50,23-2-6 4:58:14
2023/02/06 05:00,054B7020C020041,4045966636,,,290.00,246.00,260.70,11.40,0.10,0.10,0.10,0.10,80,0,0,221.00,0,0,2.60,0,0,20,59.97,1267,0.00,19420.00,40,1.00,27.80,1022,36.50,23-2-6 5:3:18
2023/02/06 05:05,054B7020C020041,4045966636,,,382.10,245.90,343.80,11.00,0.10,0.20,0.10,0.10,122,0,0,220.90,0,0,2.60,0,0,20,59.95,1267,0.00,19420.00,100,1.00,28.40,1022,36.50,23-2-6 5:8:22
2023/02/06 05:10,054B7020C020041,4045966636,,,299.70,245.90,269.50,17.10,0.10,0.10,0.10,0.10,83,0,0,221.20,0,0,2.60,0,0,20,60.01,1267,0.00,19420.00,0,1.00,28.90,1022,36.50,23-2-6 5:13:27
2023/02/06 05:15,054B7020C020041,4045966636,,,296.30,246.00,266.40,15.30,0.10,0.10,0.10,0.10,82,0,0,220.80,0,0,2.60,0,0,20,60.01,1267,0.00,19420.00,40,1.00,29.30,1022,36.50,23-2-6 5:18:31
2023/02/06 05:20,054B7020C020041,4045966636,,,295.20,246.20,265.50,13.60,0.10,0.10,0.10,0.10,82,0,0,220.70,0,0,2.60,0,0,20,60.01,1267,0.00,19420.00,0,1.00,29.60,1022,36.50,23-2-6 5:23:36
2023/02/06 05:25,054B7020C020041,4045966636,,,303.10,246.00,272.60,16.30,0.10,0.20,0.10,0.10,108,0,0,220.50,0,0,2.50,0,0,40,59.98,1267,0.00,19420.00,40,1.00,30.10,1022,36.50,23-2-6 5:28:40
2023/02/06 05:30,054B7020C020041,4045966636,,,303.00,291.80,277.00,11.00,0.20,0.20,0.10,0.10,147,0,0,221.40,0,0,2.70,0,0,160,60.07,1267,0.00,19420.00,140,1.00,30.30,1022,36.50,23-2-6 5:33:44
2023/02/06 05:35,054B7020C020041,4045966636,,,331.00,294.10,287.10,16.30,0.30,0.30,0.20,0.10,246,0,0,222.00,0,0,2.70,0,0,200,60.01,1267,0.00,19420.00,200,1.00,30.60,1022,36.50,23-2-6 5:38:49
