Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/01/30 05:02,054B7020C020041,4045966636,,,150.00,156.60,150.40,0.10,0.10,0.10,0.10,0.10,45,0,0,221.50,0,0,0.20,0,0,20,59.99,1283,0.00,19139.00,590,1.00,27.50,1022,44.30,23-1-30 5:4:56
2023/01/30 05:07,054B7020C020041,4045966636,,,291.20,252.40,261.90,12.10,0.10,0.10,0.10,0.10,81,0,0,221.70,0,0,2.60,0,0,20,60.00,1283,0.00,19139.00,40,1.00,28.10,1022,44.30,23-1-30 5:9:58
2023/01/30 05:12,054B7020C020041,4045966636,,,298.80,252.60,268.70,10.90,0.10,0.10,0.10,0.10,83,0,0,221.60,0,0,2.60,0,0,30,59.99,1283,0.00,19139.00,20,1.00,28.80,1022,44.30,23-1-30 5:15:1
2023/01/30 05:17,054B7020C020041,4045966636,,,304.30,252.60,277.30,15.10,0.10,0.20,0.10,0.10,110,0,0,221.20,0,0,2.60,0,0,90,60.00,1283,0.00,19139.00,80,1.00,29.30,1022,44.30,23-1-30 5:20:3
2023/01/30 05:22,054B7020C020041,4045966636,,,304.20,288.50,277.00,13.90,0.20,0.20,0.10,0.10,147,0,0,221.60,0,0,2.60,0,0,150,59.99,1283,0.00,19139.00,140,1.00,29.90,1022,44.30,23-1-30 5:25:6
2023/01/30 05:27,054B7020C020041,4045966636,,,306.30,298.40,277.10,10.50,0.30,0.30,0.20,0.10,237,0,0,221.70,0,0,2.70,0,0,210,59.97,1283,0.10,19139.00,210,1.00,30.30,1022,44.30,23-1-30 5:29:10
2023/01/30 05:32,054B7020C020041,4045966636,,,332.50,296.50,293.20,16.40,0.30,0.40,0.30,0.10,307,0,0,222.30,0,0,2.80,0,0,250,59.95,1283,0.10,19139.00,240,1.00,30.70,1022,44.30,23-1-30 5:34:24
2023/01/30 05:37,054B7020C020041,4045966636,,,332.50,300.60,301.50,14.50,0.40,0.40,0.30,0.10,345,0,0,222.30,0,0,2.80,0,0,280,60.01,1283,0.10,19139.00,280,1.00,31.00,1022,44.30,23-1-30 5:39:27
2023/01/30 05:41,054B7020C020041,4045966636,,,336.20,308.20,296.70,12.60,0.30,0.40,0.30,0.10,314,0,0,222.30,0,0,2.90,0,0,310,60.02,1283,0.10,19139.00,310,1.00,31.40,1022,44.30,23-1-30 5:44:30
2023/01/30 05:42,054B7020C020041,4045966636,,,338.50,310.60,299.10,11.10,0.40,0.40,0.30,0.10,350,0,0,222.00,0,0,2.90,0,0,310,59.99,1283,0.10,19139.00,310,1.00,31.40,1022,44.30,23-1-30 5:45:9
2023/01/30 05:47,054B7020C020041,4045966636,,,347.80,316.20,312.90,12.70,0.40,0.40,0.30,0.10,360,0,0,222.30,0,0,2.90,0,0,370,60.00,1283,0.20,19139.00,360,1.00,31.70,1022,44.30,23-1-30 5:50:13
