Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/02/13 04:57,054B7020C020041,4045966636,,,134.30,134.40,130.60,2.10,0.10,0.10,0.10,0.10,40,0,0,221.60,0,0,0.20,0,0,20,60.03,1267,0.00,19683.00,590,1.00,26.60,1022,34.60,23-2-13 5:1:19
2023/02/13 05:02,054B7020C020041,4045966636,,,282.00,254.40,253.50,13.70,0.10,0.10,0.10,0.10,80,0,0,221.30,0,0,2.60,0,0,20,59.98,1267,0.00,19683.00,80,1.00,27.10,1022,34.60,23-2-13 5:6:21
2023/02/13 05:07,054B7020C020041,4045966636,,,288.70,254.00,259.50,10.60,0.10,0.10,0.10,0.10,81,0,0,220.30,0,0,2.60,0,0,20,59.97,1267,0.00,19683.00,40,1.00,27.70,1022,34.60,23-2-13 5:11:24
2023/02/13 05:12,054B7020C020041,4045966636,,,299.00,254.10,269.00,14.00,0.10,0.10,0.10,0.10,83,0,0,220.10,0,0,2.60,0,0,20,59.98,1267,0.00,19683.00,0,1.00,28.20,1022,34.60,23-2-13 5:16:26
2023/02/13 05:17,054B7020C020041,4045966636,,,303.50,253.90,272.80,12.10,0.10,0.20,0.10,0.10,109,0,0,222.20,0,0,2.50,0,0,40,60.01,1267,0.00,19683.00,40,1.00,28.70,1022,34.60,23-2-13 5:21:28
2023/02/13 05:22,054B7020C020041,4045966636,,,307.30,288.00,279.60,13.10,0.20,0.20,0.10,0.10,148,0,0,219.70,0,0,2.60,0,0,130,60.00,1267,0.00,19683.00,110,1.00,29.20,1022,34.60,23-2-13 5:26:31
2023/02/13 05:28,054B7020C020041,4045966636,,,321.80,296.20,279.80,16.50,0.30,0.30,0.20,0.10,243,0,0,220.00,0,0,2.70,0,0,190,60.03,1267,0.00,19683.00,180,1.00,29.70,1022,34.60,23-2-13 5:31:34
2023/02/13 05:33,054B7020C020041,4045966636,,,327.50,290.00,287.70,11.00,0.30,0.40,0.30,0.10,301,0,0,219.70,0,0,2.80,0,0,250,60.03,1267,0.00,19683.00,250,1.00,30.10,1022,34.60,23-2-13 5:36:36
2023/02/13 05:38,054B7020C020041,4045966636,,,335.60,302.50,299.90,16.40,0.40,0.40,0.30,0.10,346,0,0,219.80,0,0,2.80,0,0,280,60.00,1267,0.00,19683.00,270,1.00,30.50,1022,34.60,23-2-13 5:41:38
2023/02/13 05:43,054B7020C020041,4045966636,,,339.40,305.70,295.70,12.00,0.30,0.40,0.30,0.10,314,0,0,219.80,0,0,2.80,0,0,270,60.04,1267,0.10,19683.00,260,1.00,30.80,1022,34.60,23-2-13 5:46:40
2023/02/13 05:48,054B7020C020041,4045966636,,,337.40,311.90,297.50,13.50,0.30,0.40,0.30,0.10,316,0,0,219.70,0,0,2.80,0,0,290,60.03,1267,0.10,19683.00,280,1.00,31.00,1022,34.60,23-2-13 5:51:44
2023/02/13 05:53,054B7020C020041,4045966636,,,347.10,313.80,307.50,13.50,0.40,0.40,0.30,0.10,357,0,0,219.40,0,0,3.10,0,0,370,60.03,1267,0.10,19683.00,360,1.00,31.30,1022,34.60,23-2-13 5:56:47
2023/02/13 05:58,054B7020C020041,4045966636,,,341.70,296.70,302.10,17.10,0.60,0.60,0.50,0.10,535,0,0,219.40,0,0,3.40,0,0,510,60.05,1267,0.20,19683.00,500,1.00,31.60,1022,34.60,23-2-13 6:1:49
2023/02/13 06:03,054B7020C020041,4045966636,,,349.70,316.20,301.90,10.60,0.80,0.80,0.70,0.10,745,0,0,220.90,0,0,3.90,0,0,680,59.95,1267,0.20,19683.00,680,1.00,32.10,1022,34.60,23-2-13 6:6:51
2023/02/13 06:08,054B7020C020041,4045966636,,,353.60,308.10,309.80,12.20,1.00,1.10,1.00,0.10,1003,0,0,221.80,0,0,4.80,0,0,910,59.98,1267,0.30,19683.00,910,1.00,32.60,1022,34.60,23-2-13 6:11:54
2023/02/13 06:13,054B7020C020041,4045966636,,,373.60,312.10,309.80,13.90,1.00,1.30,1.20,0.10,1152,0,0,221.90,0,0,5.50,0,0,1100,60.02,1267,0.40,19683.00,1090,1.00,33.10,1022,34.60,23-2-13 6:16:56
2023/02/13 06:18,054B7020C020041,4045966636,,,347.60,314.10,307.80,14.90,1.30,1.40,1.30,0.10,1293,0,0,221.80,0,0,5.90,0,0,1210,60.05,1267,0.50,19683.00,1210,1.00,33.70,1022,34.60,23-2-13 6:21:58
2023/02/13 06:23,054B7020C020041,4045966636,,,363.40,317.90,319.70,13.10,1.50,1.70,1.60,0.10,1598,0,0,220.50,0,0,6.80,0,0,1420,60.01,1267,0.60,19683.00,1430,1.00,34.30,1022,34.60,23-2-13 6:27:0
2023/02/13 06:28,054B7020C020041,4045966636,,,367.60,330.10,323.80,11.10,1.60,1.70,1.60,0.10,1668,0,0,219.90,0,0,7.00,0,0,1470,59.99,1267,0.70,19683.00,1470,1.00,34.90,1022,34.60,23-2-13 6:32:2
2023/02/13 06:33,054B7020C020041,4045966636,,,353.50,316.10,317.70,13.50,1.70,1.80,1.60,0.10,1679,0,0,220.00,0,0,7.40,0,0,1560,59.96,1267,0.80,19684.00,1560,1.00,35.90,1022,34.60,23-2-13 6:37:6
2023/02/13 06:38,054B7020C020041,4045966636,,,355.50,318.00,315.70,12.90,1.80,1.90,1.80,0.10,1813,0,0,220.60,0,0,8.00,0,0,1730,59.97,1267,1.00,19684.00,1720,1.00,36.30,1022,34.60,23-2-13 6:42:8
2023/02/13 06:43,054B7020C020041,4045966636,,,355.60,318.10,319.80,17.60,1.90,2.00,1.90,0.10,1921,0,0,221.60,0,0,8.50,0,0,1840,59.96,1267,1.10,19684.00,1840,1.00,36.80,1022,34.60,23-2-13 6:47:10
2023/02/13 06:43,054B7020C020041,4045966636,,,355.60,318.10,319.80,17.60,1.90,2.00,1.90,0.10,1921,0,0,221.60,0,0,8.50,0,0,1840,59.96,1267,1.10,19684.00,1840,1.00,36.80,1022,34.60,23-2-13 6:47:10
