Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2022/12/12 04:14,054B7020C020041,4045966636,,,121.50,126.90,122.30,0.00,0.10,0.10,0.10,0.10,37,0,0,221.40,0,0,0.20,0,0,20,59.99,1457,0.00,17139.00,590,1.00,28.30,1022,55.50,22-12-12 4:15:46
2022/12/12 04:19,054B7020C020041,4045966636,,,272.20,242.60,244.80,16.40,0.10,0.10,0.10,0.10,77,0,0,221.60,0,0,2.50,0,0,20,60.02,1457,0.00,17139.00,90,1.00,28.90,1022,55.50,22-12-12 4:20:50
2022/12/12 04:24,054B7020C020041,4045966636,,,280.80,242.60,252.50,14.30,0.10,0.10,0.10,0.10,79,0,0,221.20,0,0,2.60,0,0,20,60.03,1457,0.00,17139.00,50,1.00,29.50,1022,55.50,22-12-12 4:25:55
2022/12/12 04:29,054B7020C020041,4045966636,,,294.90,242.40,265.30,10.30,0.10,0.10,0.10,0.10,81,0,0,221.60,0,0,2.50,0,0,20,60.04,1457,0.00,17139.00,10,1.00,30.00,1022,55.50,22-12-12 4:30:59
2022/12/12 04:34,054B7020C020041,4045966636,,,379.30,242.50,341.20,15.70,0.10,0.10,0.10,0.10,97,0,0,221.40,0,0,2.60,0,0,20,60.04,1457,0.00,17139.00,110,1.00,30.30,1022,55.50,22-12-12 4:36:3
2022/12/12 04:39,054B7020C020041,4045966636,,,303.70,242.60,275.90,17.20,0.10,0.20,0.10,0.10,108,0,0,221.60,0,0,2.60,0,0,70,60.01,1457,0.00,17139.00,60,1.00,30.50,1022,55.50,22-12-12 4:40:7
2022/12/12 04:44,054B7020C020041,4045966636,,,303.40,288.60,277.80,16.00,0.20,0.20,0.10,0.10,147,0,0,221.00,0,0,2.50,0,0,130,59.99,1457,0.00,17139.00,130,1.00,30.70,1022,55.50,22-12-12 4:45:23
2022/12/12 04:49,054B7020C020041,4045966636,,,309.70,302.60,278.00,16.50,0.20,0.30,0.20,0.10,209,0,0,221.30,0,0,2.70,0,0,170,60.03,1457,0.00,17139.00,170,1.00,31.10,1022,55.50,22-12-12 4:50:28
2022/12/12 04:54,054B7020C020041,4045966636,,,325.40,306.60,277.90,12.60,0.20,0.20,0.20,0.10,183,0,0,221.10,0,0,2.60,0,0,150,60.02,1457,0.00,17139.00,150,1.00,31.30,1022,55.50,22-12-12 4:55:32
2022/12/12 04:59,054B7020C020041,4045966636,,,329.20,286.40,277.70,11.30,0.20,0.30,0.20,0.10,208,0,0,221.00,0,0,2.70,0,0,200,59.97,1457,0.00,17139.00,210,1.00,31.50,1022,55.50,22-12-12 5:0:36
2022/12/12 05:04,054B7020C020041,4045966636,,,333.50,298.60,299.90,13.60,0.40,0.40,0.30,0.10,344,0,0,220.70,0,0,2.90,0,0,310,59.98,1457,0.10,17139.00,300,1.00,31.80,1022,55.50,22-12-12 5:5:40
2022/12/12 05:09,054B7020C020041,4045966636,,,347.60,305.00,302.30,17.20,0.40,0.50,0.40,0.10,414,0,0,220.10,0,0,3.00,0,0,340,59.96,1457,0.10,17139.00,340,1.00,32.10,1022,55.50,22-12-12 5:10:45
2022/12/12 05:14,054B7020C020041,4045966636,,,341.60,310.50,303.80,16.30,0.40,0.50,0.40,0.10,415,0,0,220.20,0,0,3.10,0,0,370,59.98,1457,0.10,17139.00,370,1.00,32.20,1022,55.50,22-12-12 5:15:52
2022/12/12 05:19,054B7020C020041,4045966636,,,341.10,310.30,311.60,10.90,0.40,0.40,0.30,0.10,355,0,0,220.40,0,0,2.90,0,0,330,59.98,1457,0.10,17139.00,330,1.00,32.60,1022,55.50,22-12-12 5:20:56
2022/12/12 05:24,054B7020C020041,4045966636,,,337.00,310.30,307.60,12.50,0.40,0.40,0.30,0.10,352,0,0,220.60,0,0,3.00,0,0,330,59.97,1457,0.20,17139.00,330,1.00,32.80,1022,55.50,22-12-12 5:26:0
2022/12/12 05:29,054B7020C020041,4045966636,,,343.90,308.80,310.10,15.50,0.40,0.50,0.40,0.10,417,0,0,220.60,0,0,3.10,0,0,360,59.97,1457,0.20,17139.00,350,1.00,32.90,1022,55.50,22-12-12 5:31:5
2022/12/12 05:35,054B7020C020041,4045966636,,,349.60,314.70,312.00,12.50,0.40,0.50,0.40,0.10,423,0,0,220.20,0,0,3.20,0,0,420,59.97,1457,0.20,17139.00,410,1.00,33.10,1022,55.50,22-12-12 5:36:10
2022/12/12 05:40,054B7020C020041,4045966636,,,329.50,306.70,304.10,16.70,0.50,0.60,0.50,0.10,502,0,0,220.00,0,0,3.40,0,0,480,60.00,1457,0.30,17139.00,480,1.00,33.30,1022,55.50,22-12-12 5:41:14
2022/12/12 05:45,054B7020C020041,4045966636,,,349.40,298.70,304.00,11.60,0.50,0.60,0.50,0.10,507,0,0,222.80,0,0,3.30,0,0,490,60.04,1457,0.30,17139.00,490,1.00,33.40,1022,55.50,22-12-12 5:46:18
2022/12/12 05:50,054B7020C020041,4045966636,,,345.40,314.50,307.80,14.60,0.80,0.80,0.70,0.10,744,0,0,223.10,0,0,4.00,0,0,690,60.03,1457,0.40,17139.00,670,1.00,33.60,1022,55.50,22-12-12 5:51:22
2022/12/12 05:55,054B7020C020041,4045966636,,,345.40,310.50,303.80,12.10,0.80,0.90,0.80,0.10,800,0,0,222.80,0,0,4.10,0,0,730,60.02,1457,0.40,17139.00,730,1.00,33.80,1022,55.50,22-12-12 5:55:28
2022/12/12 06:00,054B7020C020041,4045966636,,,351.40,308.40,301.80,11.20,0.90,1.00,0.90,0.10,897,0,0,222.80,0,0,4.30,0,0,800,60.01,1457,0.50,17139.00,800,1.00,34.00,1022,55.50,22-12-12 6:0:43
2022/12/12 06:05,054B7020C020041,4045966636,,,347.40,308.40,301.70,16.70,0.90,1.00,0.90,0.10,894,0,0,221.60,0,0,4.60,0,0,860,59.95,1457,0.50,17139.00,860,1.00,34.30,1022,55.50,22-12-12 6:5:47
2022/12/12 06:10,054B7020C020041,4045966636,,,347.40,312.50,305.80,11.80,1.30,1.40,1.30,0.10,1287,0,0,222.00,0,0,5.80,0,0,1190,59.97,1457,0.60,17139.00,1190,1.00,34.70,1022,55.50,22-12-12 6:10:52
2022/12/12 06:15,054B7020C020041,4045966636,,,363.40,320.50,313.80,17.50,1.50,1.70,1.60,0.10,1593,0,0,221.30,0,0,6.70,0,0,1390,59.97,1457,0.70,17139.00,1390,1.00,35.40,1022,55.50,22-12-12 6:15:57
2022/12/12 06:20,054B7020C020041,4045966636,,,363.50,324.50,317.80,15.20,1.60,1.70,1.60,0.10,1643,0,0,222.90,0,0,6.80,0,0,1440,59.95,1457,0.90,17139.00,1430,1.00,35.90,1022,55.50,22-12-12 6:21:1
2022/12/12 06:25,054B7020C020041,4045966636,,,351.40,316.50,313.80,14.50,1.90,2.00,1.90,0.10,1898,0,0,222.60,0,0,8.20,0,0,1780,59.95,1457,1.00,17140.00,1760,1.00,36.50,1022,55.50,22-12-12 6:26:5
2022/12/12 06:30,054B7020C020041,4045966636,,,351.50,312.60,313.80,14.90,1.90,2.00,1.80,0.10,1859,0,0,222.60,0,0,8.00,0,0,1740,59.94,1457,1.10,17140.00,1740,1.00,37.10,1022,55.50,22-12-12 6:31:10
2022/12/12 06:35,054B7020C020041,4045966636,,,349.30,318.30,315.60,13.60,1.90,1.90,1.80,0.10,1837,0,0,222.70,0,0,8.20,0,0,1770,60.01,1457,1.30,17140.00,1760,1.00,37.60,1022,55.50,22-12-12 6:36:14
2022/12/12 06:40,054B7020C020041,4045966636,,,353.50,318.50,311.90,17.50,1.80,1.90,1.80,0.10,1804,0,0,222.20,0,0,8.00,0,0,1740,59.99,1457,1.40,17140.00,1750,1.00,38.00,1022,55.50,22-12-12 6:41:18
2022/12/12 06:45,054B7020C020041,4045966636,,,349.50,314.60,315.80,10.80,2.10,2.10,2.00,0.10,2027,0,0,221.20,0,0,8.90,0,0,1940,60.01,1457,1.60,17140.00,1930,1.00,38.40,1022,55.50,22-12-12 6:46:22
2022/12/12 06:50,054B7020C020041,4045966636,,,349.60,314.60,312.00,16.80,2.10,2.20,2.10,0.10,2083,0,0,221.00,0,0,9.30,0,0,2030,60.00,1457,1.80,17140.00,2020,1.00,39.00,1022,55.50,22-12-12 6:51:28
2022/12/12 06:55,054B7020C020041,4045966636,,,349.30,314.40,311.70,14.40,2.30,2.40,2.30,0.10,2276,0,0,221.00,0,0,10.00,0,0,2170,59.98,1457,1.90,17140.00,2170,1.00,39.40,1022,55.50,22-12-12 6:56:32
2022/12/12 07:00,054B7020C020041,4045966636,,,353.20,318.30,315.60,12.60,2.40,2.40,2.30,0.10,2338,0,0,220.50,0,0,10.30,0,0,2250,59.99,1457,2.10,17141.00,2250,1.00,39.80,1022,55.50,22-12-12 7:0:36
