Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/02/20 04:55,054B7020C020041,4045966636,,,140.90,147.30,148.00,0.20,0.10,0.10,0.10,0.10,43,0,0,223.40,0,0,0.20,0,0,20,59.98,1267,0.00,19951.00,590,1.00,26.40,1022,34.10,23-2-20 4:58:49
2023/02/20 05:00,054B7020C020041,4045966636,,,284.40,256.30,255.80,15.70,0.10,0.10,0.10,0.10,81,0,0,223.10,0,0,2.60,0,0,20,59.99,1267,0.00,19951.00,90,1.00,27.00,1022,34.10,23-2-20 5:3:53
2023/02/20 05:05,054B7020C020041,4045966636,,,290.10,256.20,261.00,11.90,0.10,0.10,0.10,0.10,81,0,0,221.30,0,0,2.60,0,0,20,60.00,1267,0.00,19951.00,70,1.00,27.50,1022,34.10,23-2-20 5:8:57
2023/02/20 05:10,054B7020C020041,4045966636,,,301.60,256.40,271.00,12.20,0.10,0.10,0.10,0.10,84,0,0,220.50,0,0,2.60,0,0,20,59.98,1267,0.00,19951.00,30,1.00,28.10,1022,34.10,23-2-20 5:14:1
2023/02/20 05:15,054B7020C020041,4045966636,,,388.50,256.30,349.30,13.10,0.10,0.10,0.10,0.10,100,0,0,220.40,0,0,2.60,0,0,20,60.00,1267,0.00,19951.00,120,1.00,28.50,1022,34.10,23-2-20 5:19:6
2023/02/20 05:20,054B7020C020041,4045966636,,,310.70,256.30,282.00,13.90,0.10,0.20,0.10,0.10,111,0,0,220.60,0,0,2.60,0,0,80,59.98,1267,0.00,19951.00,90,1.00,29.00,1022,34.10,23-2-20 5:24:10
2023/02/20 05:25,054B7020C020041,4045966636,,,314.90,308.40,282.20,17.50,0.20,0.30,0.20,0.10,213,0,0,221.30,0,0,2.60,0,0,170,60.05,1267,0.00,19951.00,170,1.00,29.50,1022,34.10,23-2-20 5:29:14
2023/02/20 05:30,054B7020C020041,4045966636,,,357.00,306.40,300.10,15.60,0.30,0.30,0.20,0.10,260,0,0,221.00,0,0,2.80,0,0,210,59.98,1267,0.00,19951.00,210,1.00,29.80,1022,34.10,23-2-20 5:33:18
2023/02/20 05:35,054B7020C020041,4045966636,,,361.30,318.60,308.40,16.70,0.40,0.50,0.40,0.10,428,0,0,220.70,0,0,2.90,0,0,350,60.02,1267,0.10,19951.00,340,1.00,30.30,1022,34.10,23-2-20 5:38:35
2023/02/20 05:40,054B7020C020041,4045966636,,,360.90,314.60,320.40,14.60,0.50,0.60,0.50,0.10,530,0,0,220.50,0,0,3.40,0,0,480,59.99,1267,0.10,19951.00,480,1.00,30.70,1022,34.10,23-2-20 5:43:39
2023/02/20 05:45,054B7020C020041,4045966636,,,360.80,314.20,319.90,11.70,0.70,0.80,0.60,0.10,697,0,0,223.30,0,0,3.80,0,0,620,60.03,1267,0.10,19951.00,620,1.00,31.10,1022,34.10,23-2-20 5:48:43
2023/02/20 05:50,054B7020C020041,4045966636,,,362.80,316.50,314.20,11.60,0.80,0.90,0.80,0.10,827,0,0,222.90,0,0,4.10,0,0,750,60.01,1267,0.20,19951.00,750,1.00,31.60,1022,34.10,23-2-20 5:53:48
2023/02/20 05:55,054B7020C020041,4045966636,,,362.70,316.20,325.90,16.60,1.00,1.10,0.90,0.10,1005,0,0,223.00,0,0,4.80,0,0,920,60.00,1267,0.30,19951.00,910,1.00,32.10,1022,34.10,23-2-20 5:58:52
2023/02/20 06:00,054B7020C020041,4045966636,,,374.90,312.40,326.10,10.70,1.00,1.20,1.00,0.10,1076,0,0,222.50,0,0,5.20,0,0,1010,59.95,1267,0.30,19951.00,1010,1.00,32.70,1022,34.10,23-2-20 6:3:56
2023/02/20 06:05,054B7020C020041,4045966636,,,360.80,318.30,324.00,12.70,1.10,1.20,1.10,0.10,1136,0,0,221.50,0,0,5.60,0,0,1120,59.94,1267,0.40,19951.00,1120,1.00,33.30,1022,34.10,23-2-20 6:9:1
2023/02/20 06:10,054B7020C020041,4045966636,,,374.90,324.40,330.10,15.90,1.50,1.60,1.50,0.10,1578,0,0,221.60,0,0,6.70,0,0,1400,59.96,1267,0.50,19951.00,1410,1.00,33.90,1022,34.10,23-2-20 6:14:6
2023/02/20 06:15,054B7020C020041,4045966636,,,366.80,340.30,330.00,11.50,1.70,1.70,1.70,0.10,1764,0,0,224.30,0,0,7.60,0,0,1630,59.97,1267,0.70,19951.00,1610,1.00,34.70,1022,34.10,23-2-20 6:19:10
2023/02/20 06:20,054B7020C020041,4045966636,,,368.90,338.40,328.10,10.30,1.90,1.90,1.80,0.10,1935,0,0,222.10,0,0,8.40,0,0,1810,59.95,1267,0.80,19951.00,1800,1.00,35.50,1022,34.10,23-2-20 6:24:15
2023/02/20 06:25,054B7020C020041,4045966636,,,366.80,336.20,329.90,14.30,2.10,2.10,2.00,0.10,2137,0,0,221.90,0,0,9.20,0,0,2000,59.98,1267,1.00,19952.00,2000,1.00,36.40,1022,34.10,23-2-20 6:29:20
2023/02/20 06:30,054B7020C020041,4045966636,,,362.70,328.10,325.90,12.70,2.30,2.30,2.20,0.10,2307,0,0,222.30,0,0,10.00,0,0,2190,59.99,1267,1.20,19952.00,2190,1.00,37.30,1022,34.10,23-2-20 6:34:24
2023/02/20 06:35,054B7020C020041,4045966636,,,362.90,324.40,322.10,17.50,2.40,2.60,2.40,0.10,2489,0,0,223.00,0,0,10.70,0,0,2380,60.00,1267,1.30,19952.00,2370,1.00,38.10,1022,34.10,23-2-20 6:39:28
2023/02/20 06:40,054B7020C020041,4045966636,,,364.90,326.40,324.10,10.40,2.60,2.70,2.60,0.10,2673,0,0,222.00,0,0,11.60,0,0,2550,59.99,1267,1.60,19952.00,2550,1.00,39.10,1022,34.10,23-2-20 6:44:33
2023/02/20 06:45,054B7020C020041,4045966636,,,356.80,322.20,319.90,13.80,2.80,2.90,2.80,0.10,2830,0,0,222.70,0,0,12.40,0,0,2740,60.02,1267,1.80,19952.00,2740,1.00,40.00,1022,34.10,23-2-20 6:49:37
2023/02/20 06:50,054B7020C020041,4045966636,,,358.80,320.30,318.00,12.20,3.00,3.10,3.00,0.10,3024,0,0,221.90,0,0,13.00,0,0,2880,60.01,1267,2.00,19953.00,2880,1.00,40.60,1022,34.10,23-2-20 6:53:42
2023/02/20 06:55,054B7020C020041,4045966636,,,355.00,320.50,318.20,10.20,3.10,3.20,3.10,0.10,3113,0,0,222.00,0,0,13.60,0,0,3030,60.02,1267,2.20,19953.00,3030,1.00,41.40,1022,34.10,23-2-20 6:58:58
2023/02/20 07:00,054B7020C020041,4045966636,,,354.60,316.10,313.80,11.90,3.20,3.40,3.30,0.10,3246,0,0,221.70,0,0,14.00,0,0,3110,60.02,1267,2.50,19953.00,3100,1.00,42.10,1022,34.10,23-2-20 7:4:2
2023/02/20 07:05,054B7020C020041,4045966636,,,352.60,318.10,315.80,11.30,3.50,3.60,3.50,0.10,3485,0,0,221.70,0,0,15.10,0,0,3350,60.00,1267,2.80,19953.00,3340,1.00,42.90,1022,34.10,23-2-20 7:9:7
2023/02/20 07:10,054B7020C020041,4045966636,,,354.60,320.10,317.80,13.50,3.70,3.80,3.70,0.10,3705,0,0,222.00,0,0,16.10,0,0,3590,60.04,1267,3.10,19954.00,3590,1.00,43.80,1022,34.10,23-2-20 7:14:10
2023/02/20 07:15,054B7020C020041,4045966636,,,356.50,318.10,315.80,12.50,3.80,4.00,3.90,0.10,3859,0,0,221.60,0,0,16.60,0,0,3720,59.97,1267,3.40,19954.00,3710,1.00,44.70,1022,34.10,23-2-20 7:19:15
2023/02/20 07:20,054B7020C020041,4045966636,,,352.80,318.40,316.00,16.60,4.10,4.20,4.10,0.10,4081,0,0,221.60,0,0,17.60,0,0,3920,60.01,1267,3.70,19954.00,3920,1.00,45.60,1022,34.10,23-2-20 7:24:19
2023/02/20 07:25,054B7020C020041,4045966636,,,354.80,316.40,314.10,16.50,4.20,4.40,4.30,0.10,4234,0,0,221.90,0,0,18.20,0,0,4080,59.99,1267,4.00,19955.00,4080,1.00,46.60,1022,34.10,23-2-20 7:29:24
2023/02/20 07:30,054B7020C020041,4045966636,,,352.80,314.40,312.10,16.30,4.40,4.60,4.50,0.10,4404,0,0,221.30,0,0,19.00,0,0,4240,60.00,1267,4.40,19955.00,4240,1.00,47.60,1022,34.10,23-2-20 7:34:27
2023/02/20 07:35,054B7020C020041,4045966636,,,347.10,312.60,314.10,16.10,4.60,4.80,4.60,0.10,4543,0,0,222.00,0,0,19.70,0,0,4410,59.97,1267,4.70,19955.00,4410,1.00,48.50,1022,34.10,23-2-20 7:39:32
