Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/02/27 05:02,054B7020C020041,4045966636,,,99.10,100.90,97.10,0.20,0.10,0.10,0.10,0.10,29,0,0,221.20,0,0,0.20,0,0,20,59.97,1267,0.00,20234.00,590,1.00,27.20,1022,40.20,23-2-27 5:6:53
2023/02/27 05:07,054B7020C020041,4045966636,,,282.10,248.10,253.80,18.20,0.10,0.10,0.10,0.10,80,0,0,221.90,0,0,2.60,0,0,20,59.95,1267,0.00,20234.00,80,1.00,27.70,1022,40.20,23-2-27 5:11:56
2023/02/27 05:12,054B7020C020041,4045966636,,,290.70,248.00,261.60,10.70,0.10,0.10,0.10,0.10,81,0,0,221.90,0,0,2.50,0,0,20,59.96,1267,0.00,20234.00,20,1.00,28.30,1022,40.20,23-2-27 5:16:59
2023/02/27 05:17,054B7020C020041,4045966636,,,303.40,248.10,273.00,12.10,0.10,0.10,0.10,0.10,83,0,0,221.20,0,0,2.60,0,0,20,60.00,1267,0.00,20234.00,0,1.00,28.80,1022,40.20,23-2-27 5:22:1
2023/02/27 05:23,054B7020C020041,4045966636,,,305.30,248.10,347.10,15.70,0.10,0.20,0.10,0.10,116,0,0,222.00,0,0,2.60,0,0,20,60.04,1267,0.00,20234.00,10,1.00,29.30,1022,40.20,23-2-27 5:27:3
2023/02/27 05:27,054B7020C020041,4045966636,,,305.40,294.00,277.60,13.00,0.20,0.20,0.10,0.10,148,0,0,221.70,0,0,2.60,0,0,100,60.06,1267,0.00,20234.00,100,1.00,29.80,1022,40.20,23-2-27 5:31:7
2023/02/27 05:32,054B7020C020041,4045966636,,,347.30,296.10,297.50,10.50,0.40,0.40,0.30,0.10,347,0,0,222.40,0,0,2.90,0,0,300,60.05,1267,0.00,20234.00,300,1.00,30.20,1022,40.20,23-2-27 5:36:20
2023/02/27 05:37,054B7020C020041,4045966636,,,353.90,306.60,312.10,17.40,0.50,0.50,0.40,0.10,456,0,0,221.70,0,0,3.00,0,0,380,60.04,1267,0.00,20234.00,380,1.00,30.70,1022,40.20,23-2-27 5:41:23
2023/02/27 05:42,054B7020C020041,4045966636,,,351.40,308.00,325.50,11.30,0.50,0.50,0.40,0.10,461,0,0,221.50,0,0,3.20,0,0,450,60.01,1267,0.10,20234.00,450,1.00,31.10,1022,40.20,23-2-27 5:46:26
2023/02/27 05:47,054B7020C020041,4045966636,,,351.10,307.70,305.40,14.60,0.70,0.80,0.60,0.10,676,0,0,221.40,0,0,3.70,0,0,620,60.01,1267,0.10,20234.00,580,1.00,31.60,1022,40.20,23-2-27 5:51:28
2023/02/27 05:52,054B7020C020041,4045966636,,,355.60,308.20,313.60,17.60,0.70,0.80,0.70,0.10,716,0,0,221.80,0,0,3.80,0,0,640,60.04,1267,0.10,20234.00,640,1.00,32.10,1022,40.20,23-2-27 5:56:32
2023/02/27 05:57,054B7020C020041,4045966636,,,363.60,308.50,306.00,12.50,1.00,1.10,1.00,0.10,1010,0,0,221.70,0,0,4.60,0,0,910,60.03,1267,0.20,20234.00,960,1.00,32.60,1022,40.20,23-2-27 6:1:34
2023/02/27 06:02,054B7020C020041,4045966636,,,359.70,308.60,310.10,11.30,1.00,1.10,1.00,0.10,1010,0,0,220.80,0,0,4.70,0,0,910,60.00,1267,0.30,20234.00,900,1.00,33.20,1022,40.20,23-2-27 6:6:37
2023/02/27 06:07,054B7020C020041,4045966636,,,353.10,309.80,311.00,16.40,1.20,1.30,1.20,0.10,1201,0,0,220.00,0,0,5.90,0,0,1170,59.96,1267,0.40,20234.00,1160,1.00,33.80,1022,40.20,23-2-27 6:11:39
2023/02/27 06:12,054B7020C020041,4045966636,,,355.60,312.30,322.10,16.70,1.50,1.50,1.40,0.10,1454,0,0,220.50,0,0,5.90,0,0,1270,59.99,1267,0.50,20234.00,1270,1.00,34.40,1022,40.20,23-2-27 6:16:42
2023/02/27 06:17,054B7020C020041,4045966636,,,365.40,334.10,327.20,15.30,1.70,1.80,1.70,0.10,1780,0,0,220.20,0,0,8.20,0,0,1670,60.02,1267,0.60,20234.00,1680,1.00,35.30,1022,40.20,23-2-27 6:21:46
2023/02/27 06:22,054B7020C020041,4045966636,,,367.40,332.10,326.00,12.10,1.70,1.70,1.70,0.10,1744,0,0,222.10,0,0,7.20,0,0,1580,60.02,1267,0.70,20234.00,1580,1.00,36.00,1022,40.20,23-2-27 6:26:48
2023/02/27 06:27,054B7020C020041,4045966636,,,367.40,332.60,334.00,13.40,2.00,2.00,1.90,0.10,2035,0,0,221.70,0,0,8.40,0,0,1890,60.03,1267,0.90,20235.00,1890,1.00,36.80,1022,40.20,23-2-27 6:31:50
2023/02/27 06:32,054B7020C020041,4045966636,,,363.20,327.40,321.40,10.30,1.30,1.40,1.30,0.10,1349,0,0,221.10,0,0,6.40,0,0,1240,59.99,1267,1.00,20235.00,1200,1.00,37.30,1022,40.20,23-2-27 6:36:53
2023/02/27 06:37,054B7020C020041,4045966636,,,372.90,329.70,331.10,12.60,1.80,2.00,1.80,0.10,1927,0,0,222.10,0,0,8.20,0,0,1820,60.03,1267,1.20,20235.00,1820,1.00,37.80,1022,40.20,23-2-27 6:41:55
2023/02/27 06:38,054B7020C020041,4045966636,,,372.90,329.70,331.10,12.60,1.80,2.00,1.80,0.10,1927,0,0,222.10,0,0,8.20,0,0,1820,60.03,1267,1.20,20235.00,1820,1.00,37.80,1022,40.20,23-2-27 6:41:55
2023/02/27 06:42,054B7020C020041,4045966636,,,361.10,317.90,311.40,13.70,1.00,1.10,1.00,0.10,1023,0,0,221.50,0,0,5.10,0,0,1000,60.06,1267,1.30,20235.00,1000,1.00,37.20,1022,40.20,23-2-27 6:46:57
2023/02/27 06:47,054B7020C020041,4045966636,,,370.10,326.90,327.20,15.30,2.60,2.70,2.60,0.10,2697,0,0,222.30,0,0,11.60,0,0,2580,60.07,1267,1.40,20235.00,2580,1.00,38.30,1022,40.20,23-2-27 6:52:0
2023/02/27 06:48,054B7020C020041,4045966636,,,370.10,326.90,327.20,15.30,2.60,2.70,2.60,0.10,2697,0,0,222.30,0,0,11.60,0,0,2580,60.07,1267,1.40,20235.00,2580,1.00,38.30,1022,40.20,23-2-27 6:52:0
2023/02/27 06:52,054B7020C020041,4045966636,,,358.50,321.20,320.70,10.90,2.60,2.70,2.60,0.10,2634,0,0,221.70,0,0,11.40,0,0,2510,59.98,1267,1.70,20235.00,2510,1.00,39.60,1022,40.20,23-2-27 6:57:2
2023/02/27 06:58,054B7020C020041,4045966636,,,357.00,318.60,320.10,10.70,2.80,2.90,2.80,0.10,2820,0,0,221.20,0,0,12.30,0,0,2720,59.97,1267,1.90,20236.00,2720,1.00,40.40,1022,40.20,23-2-27 7:2:5
2023/02/27 06:58,054B7020C020041,4045966636,,,357.00,318.60,320.10,10.70,2.80,2.90,2.80,0.10,2820,0,0,221.20,0,0,12.30,0,0,2720,59.97,1267,1.90,20236.00,2720,1.00,40.40,1022,40.20,23-2-27 7:2:5
2023/02/27 07:03,054B7020C020041,4045966636,,,355.40,316.10,317.60,11.60,3.00,3.20,3.00,0.10,3031,0,0,220.90,0,0,13.40,0,0,2960,59.94,1267,2.10,20236.00,2960,1.00,41.30,1022,40.20,23-2-27 7:7:7
2023/02/27 07:08,054B7020C020041,4045966636,,,351.20,315.80,313.30,13.30,2.60,2.70,2.60,0.10,2581,0,0,220.90,0,0,11.50,0,0,2530,59.95,1267,2.40,20236.00,2540,1.00,42.00,1022,40.20,23-2-27 7:12:9
2023/02/27 07:13,054B7020C020041,4045966636,,,351.40,312.20,309.70,16.90,3.10,3.30,3.10,0.10,3081,0,0,221.50,0,0,13.40,0,0,2980,60.01,1267,2.60,20236.00,2980,1.00,42.40,1022,40.20,23-2-27 7:17:12
2023/02/27 07:18,054B7020C020041,4045966636,,,345.70,314.30,307.90,10.30,3.60,3.60,3.60,0.10,3485,0,0,221.00,0,0,15.10,0,0,3360,59.95,1267,2.90,20237.00,3360,1.00,43.30,1022,40.20,23-2-27 7:22:14
2023/02/27 07:18,054B7020C020041,4045966636,,,345.70,314.30,307.90,10.30,3.60,3.60,3.60,0.10,3485,0,0,221.00,0,0,15.10,0,0,3360,59.95,1267,2.90,20237.00,3360,1.00,43.30,1022,40.20,23-2-27 7:22:14
2023/02/27 07:23,054B7020C020041,4045966636,,,345.70,310.30,307.90,16.00,3.70,3.90,3.70,0.10,3630,0,0,220.70,0,0,15.90,0,0,3530,59.98,1267,3.20,20237.00,3530,1.00,44.20,1022,40.20,23-2-27 7:27:17
2023/02/27 07:28,054B7020C020041,4045966636,,,343.30,312.00,309.40,16.20,3.90,4.00,3.80,0.10,3764,0,0,220.50,0,0,16.40,0,0,3650,59.96,1267,3.50,20237.00,3650,1.00,45.00,1022,40.20,23-2-27 7:32:19
2023/02/27 07:33,054B7020C020041,4045966636,,,343.60,312.10,305.80,13.90,4.00,4.10,4.00,0.10,3878,0,0,220.50,0,0,16.90,0,0,3750,59.98,1267,3.80,20237.00,3770,1.00,45.70,1022,40.20,23-2-27 7:37:21
2023/02/27 07:38,054B7020C020041,4045966636,,,343.40,308.10,305.60,16.50,4.30,4.50,4.30,0.10,4178,0,0,220.20,0,0,18.10,0,0,4040,60.00,1267,4.10,20238.00,4040,1.00,46.50,1022,40.20,23-2-27 7:42:24
2023/02/27 07:43,054B7020C020041,4045966636,,,341.20,306.00,299.60,13.20,4.40,4.60,4.50,0.10,4258,0,0,223.60,0,0,18.40,0,0,4140,60.00,1267,4.40,20238.00,4140,1.00,47.60,1022,40.20,23-2-27 7:47:26
2023/02/27 07:48,054B7020C020041,4045966636,,,333.70,302.30,299.80,14.30,4.60,4.70,4.60,0.10,4336,0,0,222.90,0,0,18.70,0,0,4220,60.00,1267,4.80,20238.00,4210,1.00,48.70,1022,40.20,23-2-27 7:52:28
2023/02/27 07:53,054B7020C020041,4045966636,,,333.40,302.00,299.60,11.60,4.70,4.70,4.60,0.10,4365,0,0,222.60,0,0,18.90,0,0,4260,60.01,1267,5.10,20239.00,4250,1.00,49.20,1022,40.20,23-2-27 7:57:30
2023/02/27 07:58,054B7020C020041,4045966636,,,329.80,298.40,295.80,9.90,4.90,5.00,4.90,0.10,4558,0,0,222.50,0,0,19.80,0,0,4450,60.01,1267,5.50,20239.00,4440,1.00,49.90,1022,40.20,23-2-27 8:2:33
2023/02/27 08:03,054B7020C020041,4045966636,,,327.50,296.10,293.70,10.10,5.40,5.50,5.40,0.10,4984,0,0,223.10,0,0,21.50,0,0,4860,60.06,1267,5.90,20240.00,4860,1.00,50.90,1022,40.20,23-2-27 8:7:37
2023/02/27 08:08,054B7020C020041,4045966636,,,327.20,295.80,293.40,12.60,5.50,5.60,5.40,0.10,5041,0,0,222.60,0,0,21.70,0,0,4890,60.03,1267,6.30,20240.00,4880,1.00,51.10,1022,40.20,23-2-27 8:12:39
2023/02/27 08:13,054B7020C020041,4045966636,,,325.20,293.70,291.40,10.60,5.50,5.60,5.50,0.10,5037,0,0,221.50,0,0,21.80,0,0,4880,59.98,1267,6.70,20240.00,4880,1.00,52.10,1022,40.20,23-2-27 8:17:43
2023/02/27 08:18,054B7020C020041,4045966636,,,321.30,289.90,291.30,15.20,5.60,5.70,5.50,0.10,5055,0,0,221.50,0,0,22.00,0,0,4950,59.96,1267,7.10,20241.00,4950,1.00,53.10,1022,40.20,23-2-27 8:22:45
2023/02/27 08:23,054B7020C020041,4045966636,,,319.80,288.40,289.80,10.10,5.70,5.80,5.70,0.10,5148,0,0,221.50,0,0,22.30,0,0,5010,59.97,1267,7.50,20241.00,5020,1.00,53.80,1022,40.20,23-2-27 8:27:47
2023/02/27 08:28,054B7020C020041,4045966636,,,325.00,285.90,283.40,12.60,5.70,5.90,5.80,0.10,5184,0,0,221.30,0,0,22.60,0,0,5040,59.99,1267,7.90,20242.00,5040,1.00,54.50,1022,40.20,23-2-27 8:32:51
2023/02/27 08:33,054B7020C020041,4045966636,,,321.50,286.20,287.60,12.40,5.90,6.10,5.90,0.10,5340,0,0,221.10,0,0,23.00,0,0,5170,60.00,1267,8.40,20242.00,5160,1.00,55.30,1022,40.20,23-2-27 8:37:53
2023/02/27 08:34,054B7020C020041,4045966636,,,321.40,290.00,287.60,12.30,5.90,6.00,5.90,0.10,5334,0,0,221.20,0,0,23.10,0,0,5180,60.00,1267,8.40,20242.00,5180,1.00,55.30,1022,40.20,23-2-27 8:38:0
2023/02/27 08:39,054B7020C020041,4045966636,,,323.10,284.00,281.50,12.10,6.10,6.40,6.20,0.10,5535,0,0,223.50,0,0,23.70,0,0,5360,59.99,1267,8.80,20242.00,5350,1.00,55.70,1022,40.20,23-2-27 8:43:5
2023/02/27 08:44,054B7020C020041,4045966636,,,319.70,280.50,281.90,9.20,6.20,6.50,6.30,0.10,5582,0,0,223.20,0,0,24.00,0,0,5430,59.97,1267,9.30,20243.00,5440,1.00,56.70,1022,40.20,23-2-27 8:48:10
2023/02/27 08:49,054B7020C020041,4045966636,,,315.70,280.50,282.00,9.20,6.60,6.80,6.60,0.10,5853,0,0,222.90,0,0,25.30,0,0,5700,59.98,1267,9.80,20243.00,5690,1.00,57.30,1022,40.20,23-2-27 8:53:13
2023/02/27 08:54,054B7020C020041,4045966636,,,312.10,280.60,278.20,13.50,6.30,6.50,6.30,0.10,5544,0,0,222.80,0,0,23.80,0,0,5360,59.97,1267,10.20,20244.00,5370,1.00,57.80,1022,40.20,23-2-27 8:58:17
2023/02/27 08:59,054B7020C020041,4045966636,,,313.10,277.90,279.30,15.00,6.40,6.60,6.40,0.10,5627,0,0,223.30,0,0,24.20,0,0,5460,59.98,1267,10.70,20244.00,5470,1.00,58.50,1022,40.20,23-2-27 9:3:23
2023/02/27 09:04,054B7020C020041,4045966636,,,317.40,282.20,283.60,10.70,7.00,7.20,7.00,0.10,6239,0,0,222.60,0,0,26.80,0,0,6030,59.99,1267,11.10,20245.00,6030,1.00,57.90,1022,40.20,23-2-27 9:8:27
2023/02/27 09:09,054B7020C020041,4045966636,,,309.00,281.60,275.30,13.40,7.10,7.10,7.10,0.10,6149,0,0,222.90,0,0,26.30,0,0,5950,60.02,1267,11.60,20245.00,5950,1.00,59.80,1022,40.20,23-2-27 9:13:31
2023/02/27 09:14,054B7020C020041,4045966636,,,303.80,276.30,277.80,9.90,7.20,7.30,7.10,0.10,6177,0,0,222.30,0,0,26.60,0,0,5990,59.97,1267,12.10,20246.00,5990,1.00,60.60,1022,40.20,23-2-27 9:18:35
2023/02/27 09:14,054B7020C020041,4045966636,,,303.80,276.30,277.80,9.90,7.20,7.30,7.10,0.10,6177,0,0,222.30,0,0,26.60,0,0,5990,59.97,1267,12.10,20246.00,5990,1.00,60.60,1022,40.20,23-2-27 9:18:35
