Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/01/23 04:39,054B7020C020041,4045966636,,,131.60,131.70,128.90,2.10,0.10,0.10,0.10,0.10,39,0,0,222.30,0,0,0.20,0,0,20,60.01,1283,0.00,18819.00,590,1.00,26.90,1022,40.90,23-1-23 4:41:53
2023/01/23 04:44,054B7020C020041,4045966636,,,279.40,252.20,251.30,15.20,0.10,0.10,0.10,0.10,79,0,0,222.30,0,0,2.60,0,0,20,59.98,1283,0.00,18819.00,80,1.00,27.40,1022,40.90,23-1-23 4:46:56
2023/01/23 04:49,054B7020C020041,4045966636,,,288.00,252.10,259.00,11.90,0.10,0.10,0.10,0.10,81,0,0,222.70,0,0,2.60,0,0,20,60.00,1283,0.00,18819.00,40,1.00,27.90,1022,40.90,23-1-23 4:51:58
2023/01/23 04:49,054B7020C020041,4045966636,,,288.00,252.10,258.90,12.00,0.10,0.10,0.10,0.10,81,0,0,222.60,0,0,2.60,0,0,20,59.99,1283,0.00,18819.00,40,1.00,27.90,1022,40.90,23-1-23 4:52:6
2023/01/23 04:54,054B7020C020041,4045966636,,,298.00,252.10,268.00,13.90,0.10,0.10,0.10,0.10,83,0,0,222.30,0,0,2.50,0,0,20,60.00,1283,0.00,18819.00,0,1.00,28.50,1022,40.90,23-1-23 4:57:11
2023/01/23 04:59,054B7020C020041,4045966636,,,303.30,252.10,346.00,11.40,0.10,0.20,0.10,0.10,116,0,0,222.70,0,0,2.60,0,0,20,60.02,1283,0.00,18819.00,0,1.00,28.90,1022,40.90,23-1-23 5:2:14
2023/01/23 05:04,054B7020C020041,4045966636,,,303.30,252.10,278.00,15.30,0.20,0.20,0.10,0.10,140,0,0,221.90,0,0,2.60,0,0,100,59.99,1283,0.00,18819.00,100,1.00,29.50,1022,40.90,23-1-23 5:7:18
2023/01/23 05:09,054B7020C020041,4045966636,,,303.50,280.30,278.10,16.30,0.20,0.30,0.20,0.10,202,0,0,222.60,0,0,2.60,0,0,140,60.01,1283,0.00,18819.00,140,1.00,29.90,1022,40.90,23-1-23 5:12:21
2023/01/23 05:14,054B7020C020041,4045966636,,,345.10,301.70,299.80,11.60,0.30,0.40,0.30,0.10,315,0,0,222.00,0,0,2.90,0,0,300,59.98,1283,0.10,18819.00,300,1.00,30.20,1022,40.90,23-1-23 5:17:25
2023/01/23 05:19,054B7020C020041,4045966636,,,347.70,308.50,322.20,17.30,0.40,0.50,0.30,0.10,391,0,0,221.60,0,0,2.90,0,0,320,59.95,1283,0.10,18819.00,320,1.00,30.60,1022,40.90,23-1-23 5:22:28
