Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2022/11/14 04:18,054B7020C020041,4045966636,,,149.70,155.20,158.30,0.40,0.10,0.10,0.10,0.10,46,0,0,221.40,0,0,0.20,0,0,20,60.03,1269,0.00,15846.00,590,1.00,26.50,1022,55.20,22-11-14 4:18:32
2022/11/14 04:23,054B7020C020041,4045966636,,,282.00,253.90,253.40,13.90,0.10,0.10,0.10,0.10,80,0,0,221.50,0,0,2.60,0,0,20,59.98,1269,0.00,15846.00,70,1.00,27.10,1022,55.20,22-11-14 4:23:36
2022/11/14 04:28,054B7020C020041,4045966636,,,289.50,254.00,260.30,10.60,0.10,0.10,0.10,0.10,81,0,0,222.60,0,0,2.60,0,0,20,59.99,1269,0.00,15846.00,40,1.00,27.80,1022,55.20,22-11-14 4:28:40
2022/11/14 04:33,054B7020C020041,4045966636,,,302.40,254.00,271.80,12.00,0.10,0.10,0.10,0.10,84,0,0,222.60,0,0,2.60,0,0,20,60.02,1269,0.00,15846.00,20,1.00,28.30,1022,55.20,22-11-14 4:33:44
2022/11/14 04:38,054B7020C020041,4045966636,,,320.80,254.10,290.90,15.30,0.10,0.20,0.10,0.10,113,0,0,222.00,0,0,2.60,0,0,50,59.97,1269,0.00,15846.00,50,1.00,28.80,1022,55.20,22-11-14 4:38:49
2022/11/14 04:43,054B7020C020041,4045966636,,,306.90,276.10,278.70,12.30,0.20,0.20,0.10,0.10,145,0,0,223.10,0,0,2.70,0,0,110,59.99,1269,0.00,15846.00,110,1.00,29.30,1022,55.20,22-11-14 4:43:53
2022/11/14 04:49,054B7020C020041,4045966636,,,306.90,302.00,278.80,11.70,0.20,0.20,0.20,0.10,178,0,0,223.30,0,0,2.60,0,0,170,60.01,1269,0.10,15846.00,160,1.00,29.70,1022,55.20,22-11-14 4:48:57
2022/11/14 04:49,054B7020C020041,4045966636,,,306.90,297.90,278.80,11.60,0.20,0.30,0.20,0.10,207,0,0,223.40,0,0,2.70,0,0,160,60.01,1269,0.10,15846.00,150,1.00,29.80,1022,55.20,22-11-14 4:49:30
2022/11/14 04:50,054B7020C020041,4045966636,,,310.70,292.10,278.80,13.90,0.20,0.30,0.20,0.10,206,0,0,223.00,0,0,2.70,0,0,180,59.99,1269,0.10,15846.00,170,1.00,30.00,1022,55.20,22-11-14 4:50:31
2022/11/14 04:55,054B7020C020041,4045966636,,,332.60,298.00,292.60,11.30,0.30,0.30,0.20,0.10,248,0,0,222.90,0,0,2.80,0,0,220,60.00,1269,0.10,15846.00,220,1.00,30.30,1022,55.20,22-11-14 4:55:34
2022/11/14 05:00,054B7020C020041,4045966636,,,332.80,297.80,288.70,11.00,0.30,0.40,0.30,0.10,306,0,0,223.00,0,0,2.80,0,0,260,59.97,1269,0.10,15846.00,260,1.00,30.60,1022,55.20,22-11-14 5:0:37
2022/11/14 05:05,054B7020C020041,4045966636,,,342.90,316.10,310.80,16.90,0.40,0.50,0.40,0.10,421,0,0,222.30,0,0,3.00,0,0,350,59.97,1269,0.10,15846.00,340,1.00,30.80,1022,55.20,22-11-14 5:4:41
2022/11/14 05:10,054B7020C020041,4045966636,,,346.80,312.20,310.90,12.50,0.70,0.80,0.70,0.10,711,0,0,222.10,0,0,3.70,0,0,610,59.99,1269,0.20,15846.00,610,1.00,31.30,1022,55.20,22-11-14 5:9:56
2022/11/14 05:15,054B7020C020041,4045966636,,,348.80,314.00,304.70,13.60,0.90,0.90,0.80,0.10,841,0,0,222.30,0,0,4.30,0,0,780,60.00,1269,0.20,15846.00,780,1.00,31.80,1022,55.20,22-11-14 5:15:0
2022/11/14 05:15,054B7020C020041,4045966636,,,348.80,314.00,304.70,13.60,0.90,0.90,0.80,0.10,841,0,0,222.30,0,0,4.30,0,0,780,60.00,1269,0.20,15846.00,780,1.00,31.80,1022,55.20,22-11-14 5:15:0
2022/11/14 05:20,054B7020C020041,4045966636,,,356.90,310.00,312.80,17.10,0.90,1.00,0.80,0.10,883,0,0,221.40,0,0,4.30,0,0,800,59.96,1269,0.30,15846.00,790,1.00,32.20,1022,55.20,22-11-14 5:20:20
2022/11/14 05:20,054B7020C020041,4045966636,,,356.90,310.00,312.80,17.10,0.90,1.00,0.80,0.10,883,0,0,221.40,0,0,4.30,0,0,800,59.96,1269,0.30,15846.00,790,1.00,32.20,1022,55.20,22-11-14 5:20:20
2022/11/14 05:25,054B7020C020041,4045966636,,,336.80,298.20,304.80,14.10,0.50,0.60,0.50,0.10,501,0,0,220.80,0,0,3.40,0,0,480,59.96,1269,0.30,15846.00,480,1.00,32.50,1022,55.20,22-11-14 5:25:23
2022/11/14 05:30,054B7020C020041,4045966636,,,334.90,304.10,295.00,16.20,0.50,0.60,0.50,0.10,499,0,0,221.00,0,0,3.40,0,0,480,59.99,1269,0.40,15846.00,480,1.00,32.60,1022,55.20,22-11-14 5:30:27
2022/11/14 05:35,054B7020C020041,4045966636,,,328.90,310.20,301.00,16.70,0.50,0.60,0.50,0.10,502,0,0,221.00,0,0,3.30,0,0,460,60.01,1269,0.40,15846.00,460,1.00,32.80,1022,55.20,22-11-14 5:35:30
2022/11/14 05:40,054B7020C020041,4045966636,,,340.20,309.70,308.40,13.00,0.40,0.40,0.30,0.10,353,0,0,221.10,0,0,3.10,0,0,370,59.99,1269,0.50,15847.00,370,1.00,32.80,1022,55.20,22-11-14 5:40:34
2022/11/14 05:40,054B7020C020041,4045966636,,,345.20,310.20,308.90,17.80,0.40,0.50,0.40,0.10,418,0,0,221.30,0,0,3.00,0,0,370,59.98,1269,0.50,15847.00,370,1.00,32.90,1022,55.20,22-11-14 5:40:55
2022/11/14 05:46,054B7020C020041,4045966636,,,346.70,316.00,310.70,10.50,0.40,0.50,0.40,0.10,422,0,0,221.00,0,0,3.10,0,0,390,59.98,1269,0.50,15847.00,380,1.00,32.90,1022,55.20,22-11-14 5:45:59
2022/11/14 05:51,054B7020C020041,4045966636,,,346.80,304.00,302.80,10.70,0.70,0.80,0.70,0.10,698,0,0,221.70,0,0,3.80,0,0,660,60.02,1269,0.50,15847.00,650,1.00,33.10,1022,55.20,22-11-14 5:51:3
2022/11/14 05:56,054B7020C020041,4045966636,,,350.80,312.00,306.70,17.80,0.90,1.00,0.90,0.10,905,0,0,220.70,0,0,4.60,0,0,850,60.00,1269,0.60,15847.00,840,1.00,33.40,1022,55.20,22-11-14 5:56:7
2022/11/14 06:01,054B7020C020041,4045966636,,,348.90,302.10,296.80,10.50,0.90,1.00,0.90,0.10,884,0,0,220.50,0,0,4.50,0,0,840,59.99,1269,0.70,15847.00,840,1.00,33.80,1022,55.20,22-11-14 6:1:12
2022/11/14 06:06,054B7020C020041,4045966636,,,348.80,310.00,304.70,11.40,0.90,1.00,0.90,0.10,899,0,0,221.20,0,0,4.50,0,0,840,59.93,1269,0.70,15847.00,840,1.00,34.00,1022,55.20,22-11-14 6:6:17
2022/11/14 06:11,054B7020C020041,4045966636,,,360.80,310.00,304.70,11.30,1.00,1.20,1.10,0.10,1069,0,0,221.10,0,0,5.30,0,0,1050,59.94,1269,0.80,15847.00,1050,1.00,34.30,1022,55.20,22-11-14 6:11:21
2022/11/14 06:16,054B7020C020041,4045966636,,,362.90,308.00,302.80,16.90,1.00,1.20,1.10,0.10,1067,0,0,223.00,0,0,5.20,0,0,1040,59.98,1269,0.90,15847.00,1040,1.00,34.70,1022,55.20,22-11-14 6:16:25
2022/11/14 06:21,054B7020C020041,4045966636,,,354.80,304.10,298.80,12.70,1.00,1.20,1.10,0.10,1049,0,0,223.00,0,0,5.00,0,0,970,59.98,1269,1.00,15847.00,960,1.00,35.00,1022,55.20,22-11-14 6:21:29
2022/11/14 06:26,054B7020C020041,4045966636,,,366.70,307.80,302.60,14.90,1.00,1.20,1.10,0.10,1070,0,0,223.60,0,0,5.30,0,0,1060,59.95,1269,1.10,15847.00,1050,1.00,35.10,1022,55.20,22-11-14 6:26:33
2022/11/14 06:31,054B7020C020041,4045966636,,,346.80,312.00,310.70,16.10,1.50,1.60,1.50,0.10,1487,0,0,221.50,0,0,6.30,0,0,1310,59.99,1269,1.20,15847.00,1310,1.00,35.60,1022,55.20,22-11-14 6:31:36
2022/11/14 06:31,054B7020C020041,4045966636,,,346.80,312.00,310.70,16.10,1.50,1.60,1.50,0.10,1487,0,0,221.50,0,0,6.30,0,0,1310,59.99,1269,1.20,15847.00,1310,1.00,35.60,1022,55.20,22-11-14 6:31:36
2022/11/14 06:32,054B7020C020041,4045966636,,,346.80,312.00,310.70,16.10,1.50,1.60,1.50,0.10,1487,0,0,221.50,0,0,6.30,0,0,1310,59.99,1269,1.20,15847.00,1310,1.00,35.60,1022,55.20,22-11-14 6:31:36
2022/11/14 06:36,054B7020C020041,4045966636,,,342.90,308.10,302.80,17.40,1.30,1.40,1.30,0.10,1272,0,0,221.10,0,0,5.80,0,0,1180,59.97,1269,1.30,15847.00,1170,1.00,35.80,1022,55.20,22-11-14 6:35:41
2022/11/14 06:41,054B7020C020041,4045966636,,,358.80,324.00,322.70,10.30,1.60,1.70,1.50,0.10,1609,0,0,221.10,0,0,6.80,0,0,1440,60.01,1269,1.40,15847.00,1430,1.00,36.30,1022,55.20,22-11-14 6:40:56
2022/11/14 06:46,054B7020C020041,4045966636,,,344.90,314.10,308.80,10.70,1.40,1.50,1.40,0.10,1387,0,0,220.60,0,0,6.10,0,0,1250,59.93,1269,1.50,15848.00,1250,1.00,36.30,1022,55.20,22-11-14 6:46:0
2022/11/14 06:51,054B7020C020041,4045966636,,,352.80,318.00,316.70,11.30,1.90,2.00,1.80,0.10,1877,0,0,220.70,0,0,8.30,0,0,1770,60.01,1269,1.60,15848.00,1760,1.00,36.70,1022,55.20,22-11-14 6:51:4
2022/11/14 06:51,054B7020C020041,4045966636,,,352.80,318.00,316.70,11.30,1.90,2.00,1.80,0.10,1877,0,0,220.70,0,0,8.30,0,0,1770,60.01,1269,1.60,15848.00,1760,1.00,36.70,1022,55.20,22-11-14 6:51:4
2022/11/14 06:56,054B7020C020041,4045966636,,,356.90,318.10,316.80,15.70,2.10,2.20,2.10,0.10,2116,0,0,220.60,0,0,9.20,0,0,1980,59.97,1269,1.80,15848.00,1980,1.00,37.40,1022,55.20,22-11-14 6:56:8
2022/11/14 07:01,054B7020C020041,4045966636,,,356.60,317.80,324.50,15.70,2.60,2.70,2.50,0.10,2598,0,0,223.30,0,0,11.20,0,0,2480,59.98,1269,2.00,15848.00,2480,1.00,38.70,1022,55.20,22-11-14 7:1:12
2022/11/14 07:01,054B7020C020041,4045966636,,,353.00,322.20,320.90,10.90,3.10,3.20,3.10,0.10,3121,0,0,223.50,0,0,13.50,0,0,3040,59.95,1269,2.00,15848.00,3010,1.00,38.80,1022,55.20,22-11-14 7:1:58
2022/11/14 07:07,054B7020C020041,4045966636,,,353.00,314.40,320.90,11.20,5.20,5.30,5.20,0.10,5171,0,0,223.70,0,0,22.00,0,0,4990,59.94,1269,2.20,15848.00,5000,1.00,39.50,1022,55.20,22-11-14 7:7:3
2022/11/14 07:12,054B7020C020041,4045966636,,,350.30,307.60,322.30,14.40,4.80,5.10,4.70,0.10,4766,0,0,223.60,0,0,20.50,0,0,4650,59.93,1269,2.60,15849.00,4650,1.00,43.60,1022,55.20,22-11-14 7:12:6
2022/11/14 07:12,054B7020C020041,4045966636,,,350.30,307.60,322.30,14.40,4.80,5.10,4.70,0.10,4766,0,0,223.60,0,0,20.50,0,0,4650,59.93,1269,2.60,15849.00,4650,1.00,43.60,1022,55.20,22-11-14 7:12:6
