Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/02/27 05:02,054B7020C020042,4046045654,,,96.70,96.70,96.70,12.80,0.10,0.10,0.10,0.10,30,0,0,220.40,0,0,2.60,0,0,20,59.98,1366,0.00,21835.00,100,1.00,26.60,1022,43.60,23-2-27 5:6:21
2023/02/27 05:07,054B7020C020042,4046045654,,,281.20,273.20,281.20,14.40,0.10,0.10,0.10,0.10,85,0,0,220.10,0,0,2.60,0,0,20,59.93,1366,0.00,21835.00,60,1.00,27.30,1022,43.60,23-2-27 5:11:28
2023/02/27 05:12,054B7020C020042,4046045654,,,373.00,273.20,372.90,10.80,0.10,0.10,0.10,0.10,102,0,0,220.10,0,0,2.60,0,0,20,59.96,1366,0.00,21835.00,110,1.00,27.90,1022,43.60,23-2-27 5:16:34
2023/02/27 05:18,054B7020C020042,4046045654,,,304.00,273.20,304.00,12.80,0.10,0.10,0.10,0.10,89,0,0,219.70,0,0,2.60,0,0,30,60.00,1366,0.00,21835.00,20,1.00,28.40,1022,43.60,23-2-27 5:21:40
2023/02/27 05:23,054B7020C020042,4046045654,,,309.20,273.20,309.00,12.10,0.10,0.20,0.10,0.10,117,0,0,220.30,0,0,2.60,0,0,80,60.07,1366,0.00,21835.00,80,1.00,28.90,1022,43.60,23-2-27 5:26:46
2023/02/27 05:28,054B7020C020042,4046045654,,,309.20,333.30,308.90,17.20,0.20,0.30,0.20,0.10,225,0,0,220.50,0,0,2.60,0,0,160,60.04,1366,0.00,21835.00,150,1.00,29.40,1022,43.60,23-2-27 5:31:53
2023/02/27 05:33,054B7020C020042,4046045654,,,342.70,345.20,334.50,10.60,0.30,0.40,0.30,0.10,342,0,0,220.90,0,0,2.90,0,0,340,60.04,1366,0.10,21835.00,330,1.00,30.00,1022,43.60,23-2-27 5:36:59
2023/02/27 05:38,054B7020C020042,4046045654,,,358.70,356.80,342.30,13.00,0.40,0.50,0.40,0.10,460,0,0,220.40,0,0,3.20,0,0,440,59.99,1366,0.10,21835.00,430,1.00,30.50,1022,43.60,23-2-27 5:42:5
2023/02/27 05:43,054B7020C020042,4046045654,,,350.40,348.90,370.50,13.30,0.50,0.50,0.40,0.10,499,0,0,220.20,0,0,3.40,0,0,500,60.00,1366,0.10,21835.00,500,1.00,30.90,1022,43.60,23-2-27 5:47:12
2023/02/27 05:48,054B7020C020042,4046045654,,,354.80,349.10,334.60,16.70,0.70,0.80,0.70,0.10,763,0,0,220.00,0,0,4.00,0,0,680,60.04,1366,0.20,21835.00,680,1.00,31.40,1022,43.60,23-2-27 5:52:18
2023/02/27 05:53,054B7020C020042,4046045654,,,346.80,345.10,334.60,15.50,0.70,0.80,0.70,0.10,754,0,0,220.10,0,0,4.20,0,0,750,60.02,1366,0.20,21835.00,750,1.00,31.90,1022,43.60,23-2-27 5:57:25
2023/02/27 05:58,054B7020C020042,4046045654,,,371.00,353.20,370.70,11.90,1.00,1.20,1.00,0.10,1166,0,0,220.10,0,0,5.60,0,0,1120,60.06,1366,0.30,21835.00,1110,1.00,32.50,1022,43.60,23-2-27 6:2:31
2023/02/27 06:03,054B7020C020042,4046045654,,,355.00,349.30,374.70,10.20,1.20,1.30,1.00,0.10,1255,0,0,219.30,0,0,6.00,0,0,1210,59.97,1366,0.40,21835.00,1200,1.00,33.10,1022,43.60,23-2-27 6:7:37
2023/02/27 06:09,054B7020C020042,4046045654,,,350.80,349.10,342.70,11.80,1.30,1.30,1.10,0.10,1288,0,0,219.40,0,0,6.10,0,0,1230,59.95,1366,0.50,21835.00,1230,1.00,33.70,1022,43.60,23-2-27 6:12:44
2023/02/27 06:14,054B7020C020042,4046045654,,,371.00,357.30,362.80,17.10,1.40,1.60,1.50,0.10,1636,0,0,219.00,0,0,7.10,0,0,1480,60.00,1366,0.60,21836.00,1470,1.00,34.30,1022,43.60,23-2-27 6:17:50
2023/02/27 06:19,054B7020C020042,4046045654,,,359.00,361.30,370.80,16.70,1.80,1.90,1.70,0.10,1964,0,0,219.30,0,0,8.60,0,0,1850,59.98,1366,0.80,21836.00,1840,1.00,35.30,1022,43.60,23-2-27 6:22:57
2023/02/27 06:24,054B7020C020042,4046045654,,,358.80,361.00,366.50,12.40,1.80,1.90,1.70,0.10,1956,0,0,221.00,0,0,8.70,0,0,1880,60.06,1366,0.90,21836.00,1880,1.00,36.00,1022,43.60,23-2-27 6:28:3
2023/02/27 06:29,054B7020C020042,4046045654,,,367.00,365.30,366.90,16.10,1.90,2.00,1.90,0.10,2126,0,0,219.80,0,0,9.40,0,0,2050,60.01,1366,1.10,21836.00,2040,1.00,36.90,1022,43.60,23-2-27 6:33:9
2023/02/27 06:34,054B7020C020042,4046045654,,,363.00,357.30,366.70,14.40,1.80,1.90,1.70,0.10,1957,0,0,223.10,0,0,8.50,0,0,1840,60.04,1366,1.30,21836.00,1840,1.00,37.10,1022,43.60,23-2-27 6:38:16
2023/02/27 06:39,054B7020C020042,4046045654,,,348.90,351.20,360.60,15.30,1.20,1.30,1.00,0.10,1237,0,0,220.10,0,0,5.90,0,0,1200,60.04,1366,1.40,21836.00,1190,1.00,37.50,1022,43.60,23-2-27 6:43:23
2023/02/27 06:44,054B7020C020042,4046045654,,,357.10,359.50,360.90,17.30,1.60,1.70,1.50,0.10,1725,0,0,220.60,0,0,7.60,0,0,1610,60.05,1366,1.50,21836.00,1640,1.00,37.00,1022,43.60,23-2-27 6:48:30
2023/02/27 06:45,054B7020C020042,4046045654,,,357.10,359.50,360.90,17.30,1.60,1.70,1.50,0.10,1725,0,0,220.60,0,0,7.60,0,0,1610,60.05,1366,1.50,21836.00,1640,1.00,37.00,1022,43.60,23-2-27 6:48:30
2023/02/27 06:49,054B7020C020042,4046045654,,,361.10,355.30,364.90,10.40,2.60,2.80,2.60,0.10,2883,0,0,221.30,0,0,12.70,0,0,2800,60.03,1366,1.70,21837.00,2790,1.00,38.80,1022,43.60,23-2-27 6:53:36
2023/02/27 06:55,054B7020C020042,4046045654,,,360.90,351.30,360.80,10.70,2.60,2.80,2.60,0.10,2861,0,0,220.70,0,0,12.50,0,0,2790,60.00,1366,2.00,21837.00,2790,1.00,39.80,1022,43.60,23-2-27 6:58:42
2023/02/27 06:55,054B7020C020042,4046045654,,,360.90,351.30,360.80,10.70,2.60,2.80,2.60,0.10,2861,0,0,220.70,0,0,12.50,0,0,2790,60.00,1366,2.00,21837.00,2790,1.00,39.80,1022,43.60,23-2-27 6:58:42
2023/02/27 07:00,054B7020C020042,4046045654,,,357.10,355.40,357.00,10.10,2.90,3.00,2.80,0.10,3102,0,0,220.10,0,0,13.60,0,0,3010,59.96,1366,2.20,21837.00,3020,1.00,40.50,1022,43.60,23-2-27 7:2:48
2023/02/27 07:05,054B7020C020042,4046045654,,,349.00,351.10,352.80,10.60,3.20,3.30,3.10,0.10,3370,0,0,219.10,0,0,14.80,0,0,3270,59.93,1366,2.50,21837.00,3260,1.00,41.50,1022,43.60,23-2-27 7:8:6
2023/02/27 07:10,054B7020C020042,4046045654,,,351.00,349.30,350.80,16.40,2.80,2.90,2.80,0.10,2979,0,0,219.60,0,0,13.10,0,0,2900,59.96,1366,2.70,21838.00,2900,1.00,41.90,1022,43.60,23-2-27 7:13:14
2023/02/27 07:15,054B7020C020042,4046045654,,,350.80,341.30,350.70,16.80,3.40,3.60,3.40,0.10,3615,0,0,220.30,0,0,15.80,0,0,3510,60.03,1366,3.00,21838.00,3500,1.00,42.60,1022,43.60,23-2-27 7:18:21
2023/02/27 07:20,054B7020C020042,4046045654,,,342.80,341.10,346.60,12.80,3.70,3.80,3.60,0.10,3813,0,0,219.60,0,0,16.70,0,0,3700,59.99,1366,3.30,21838.00,3700,1.00,43.70,1022,43.60,23-2-27 7:23:27
2023/02/27 07:25,054B7020C020042,4046045654,,,345.10,343.40,348.80,16.40,3.90,4.00,3.80,0.10,4046,0,0,219.60,0,0,17.60,0,0,3910,59.97,1366,3.60,21839.00,3920,1.00,44.70,1022,43.60,23-2-27 7:28:34
2023/02/27 07:30,054B7020C020042,4046045654,,,340.80,339.10,340.70,13.00,4.00,4.10,3.90,0.10,4083,0,0,219.30,0,0,17.90,0,0,3990,59.97,1366,3.90,21839.00,3980,1.00,45.80,1022,43.60,23-2-27 7:33:40
2023/02/27 07:35,054B7020C020042,4046045654,,,341.10,339.40,344.80,9.80,4.10,4.30,4.00,0.10,4238,0,0,219.30,0,0,18.70,0,0,4130,60.01,1366,4.30,21839.00,4140,1.00,46.60,1022,43.60,23-2-27 7:38:46
2023/02/27 07:40,054B7020C020042,4046045654,,,338.60,336.90,338.30,11.60,4.40,4.60,4.40,0.10,4529,0,0,219.40,0,0,19.90,0,0,4430,59.99,1366,4.70,21840.00,4430,1.00,47.60,1022,43.60,23-2-27 7:43:52
2023/02/27 07:45,054B7020C020042,4046045654,,,337.10,327.60,337.00,14.10,4.60,4.80,4.60,0.10,4674,0,0,221.90,0,0,20.40,0,0,4590,60.02,1366,5.00,21840.00,4580,1.00,48.70,1022,43.60,23-2-27 7:49:0
2023/02/27 07:50,054B7020C020042,4046045654,,,336.80,327.40,336.70,9.90,4.60,4.90,4.60,0.10,4703,0,0,221.80,0,0,20.40,0,0,4580,59.98,1366,5.40,21840.00,4580,1.00,49.60,1022,43.60,23-2-27 7:54:6
2023/02/27 07:55,054B7020C020042,4046045654,,,332.80,327.20,332.60,10.30,4.80,4.90,4.70,0.10,4764,0,0,221.40,0,0,20.80,0,0,4670,60.03,1366,5.80,21841.00,4670,1.00,50.30,1022,43.60,23-2-27 7:59:14
2023/02/27 08:00,054B7020C020042,4046045654,,,332.60,326.90,328.40,10.80,5.10,5.30,5.10,0.10,5104,0,0,221.80,0,0,22.30,0,0,5000,60.04,1366,6.20,21841.00,5000,1.00,51.10,1022,43.60,23-2-27 8:4:20
2023/02/27 08:05,054B7020C020042,4046045654,,,323.00,325.10,330.60,11.10,4.70,4.70,4.50,0.10,4534,0,0,221.70,0,0,19.70,0,0,4420,60.04,1366,6.60,21842.00,4410,1.00,52.00,1022,43.60,23-2-27 8:9:26
2023/02/27 08:10,054B7020C020042,4046045654,,,331.10,325.40,327.10,14.70,5.40,5.60,5.50,0.10,5410,0,0,221.40,0,0,23.50,0,0,5290,60.00,1366,7.10,21842.00,5290,1.00,52.60,1022,43.60,23-2-27 8:14:33
