Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/01/23 04:39,054B7020C020042,4046045654,,,147.30,147.30,146.10,1.60,0.10,0.10,0.10,0.10,44,0,0,221.20,0,0,0.00,0,0,20,60.01,1382,0.00,20308.00,590,1.00,26.20,1022,44.40,23-1-23 4:41:31
2023/01/23 04:44,054B7020C020042,4046045654,,,278.50,269.10,278.40,12.50,0.10,0.10,0.10,0.10,83,0,0,220.90,0,0,2.50,0,0,20,59.98,1382,0.00,20308.00,70,1.00,26.90,1022,44.40,23-1-23 4:46:37
2023/01/23 04:49,054B7020C020042,4046045654,,,287.50,269.10,287.30,10.80,0.10,0.10,0.10,0.10,85,0,0,221.50,0,0,2.60,0,0,20,59.99,1382,0.00,20308.00,30,1.00,27.50,1022,44.40,23-1-23 4:51:43
2023/01/23 04:54,054B7020C020042,4046045654,,,298.30,269.00,298.10,12.60,0.10,0.10,0.10,0.10,87,0,0,220.90,0,0,2.50,0,0,20,60.02,1382,0.00,20308.00,0,1.00,28.00,1022,44.40,23-1-23 4:56:49
2023/01/23 04:59,054B7020C020042,4046045654,,,311.30,269.00,310.90,10.80,0.10,0.20,0.10,0.10,117,0,0,221.30,0,0,2.60,0,0,70,60.01,1382,0.00,20308.00,70,1.00,28.50,1022,44.40,23-1-23 5:1:54
2023/01/23 05:04,054B7020C020042,4046045654,,,307.80,318.90,309.50,12.10,0.10,0.20,0.10,0.10,126,0,0,220.90,0,0,2.60,0,0,130,59.99,1382,0.00,20308.00,130,1.00,28.90,1022,44.40,23-1-23 5:7:0
2023/01/23 05:09,054B7020C020042,4046045654,,,308.20,335.20,309.90,17.50,0.20,0.30,0.20,0.10,225,0,0,220.90,0,0,2.70,0,0,170,60.01,1382,0.00,20308.00,170,1.00,29.40,1022,44.40,23-1-23 5:12:6
2023/01/23 05:14,054B7020C020042,4046045654,,,346.00,351.20,335.60,10.30,0.30,0.40,0.30,0.10,345,0,0,220.30,0,0,2.90,0,0,330,59.99,1382,0.00,20308.00,330,1.00,30.00,1022,44.40,23-1-23 5:17:12
2023/01/23 05:19,054B7020C020042,4046045654,,,352.20,349.10,333.70,14.80,0.40,0.50,0.40,0.10,450,0,0,220.30,0,0,3.00,0,0,330,59.95,1382,0.00,20308.00,330,1.00,30.30,1022,44.40,23-1-23 5:22:17
2023/01/23 05:24,054B7020C020042,4046045654,,,353.80,343.00,343.50,13.50,0.60,0.70,0.60,0.10,659,0,0,220.20,0,0,3.70,0,0,610,59.94,1382,0.10,20308.00,610,1.00,30.70,1022,44.40,23-1-23 5:27:24
