Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2022/11/14 04:18,054B7020C020042,4046045654,,,98.00,101.50,97.90,0.20,0.10,0.10,0.10,0.10,29,0,0,220.10,0,0,0.00,0,0,20,60.05,1372,0.00,17106.00,590,1.00,26.10,1022,59.60,22-11-14 4:18:11
2022/11/14 04:23,054B7020C020042,4046045654,,,289.50,272.70,289.10,14.80,0.10,0.10,0.10,0.10,86,0,0,219.90,0,0,2.60,0,0,20,59.99,1372,0.00,17106.00,60,1.00,26.60,1022,59.60,22-11-14 4:23:17
2022/11/14 04:28,054B7020C020042,4046045654,,,291.20,272.60,290.80,17.90,0.10,0.10,0.10,0.10,87,0,0,221.50,0,0,2.50,0,0,20,59.97,1372,0.00,17106.00,30,1.00,27.20,1022,59.60,22-11-14 4:28:23
2022/11/14 04:33,054B7020C020042,4046045654,,,304.10,272.50,303.70,12.70,0.10,0.10,0.10,0.10,89,0,0,221.40,0,0,2.60,0,0,40,60.02,1372,0.10,17106.00,30,1.00,27.90,1022,59.60,22-11-14 4:33:29
2022/11/14 04:38,054B7020C020042,4046045654,,,305.10,272.70,304.70,17.10,0.10,0.20,0.10,0.10,117,0,0,221.00,0,0,2.60,0,0,60,59.98,1372,0.10,17106.00,60,1.00,28.30,1022,59.60,22-11-14 4:38:35
2022/11/14 04:43,054B7020C020042,4046045654,,,308.30,302.70,310.90,17.10,0.10,0.20,0.10,0.10,124,0,0,221.60,0,0,2.60,0,0,130,59.99,1372,0.10,17106.00,130,1.00,28.80,1022,59.60,22-11-14 4:43:41
2022/11/14 04:49,054B7020C020042,4046045654,,,308.00,338.60,310.50,10.40,0.20,0.30,0.20,0.10,226,0,0,221.70,0,0,2.70,0,0,170,60.01,1372,0.10,17106.00,160,1.00,29.30,1022,59.60,22-11-14 4:48:49
2022/11/14 04:53,054B7020C020042,4046045654,,,328.40,334.70,318.80,17.30,0.30,0.30,0.20,0.10,264,0,0,221.60,0,0,2.80,0,0,230,60.01,1372,0.10,17106.00,230,1.00,29.70,1022,59.60,22-11-14 4:53:55
2022/11/14 04:53,054B7020C020042,4046045654,,,328.40,334.70,318.80,17.30,0.30,0.30,0.20,0.10,264,0,0,221.60,0,0,2.80,0,0,230,60.01,1372,0.10,17106.00,230,1.00,29.70,1022,59.60,22-11-14 4:53:55
2022/11/14 04:58,054B7020C020042,4046045654,,,315.70,330.60,330.70,10.40,0.30,0.40,0.30,0.10,327,0,0,221.20,0,0,2.80,0,0,290,60.00,1372,0.10,17106.00,280,1.00,30.20,1022,59.60,22-11-14 4:59:1
