Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2022/11/08 04:15,054B7020C020042,4046045654,,,133.70,129.40,117.70,17.00,0.10,0.10,0.10,0.10,39,0,0,219.30,0,0,2.50,0,0,20,59.98,1372,0.00,16764.00,90,1.00,21.80,1022,54.70,22-11-8 4:15:13
2022/11/08 04:20,054B7020C020042,4046045654,,,292.80,282.80,292.90,13.40,0.10,0.10,0.10,0.10,88,0,0,219.90,0,0,2.60,0,0,20,59.99,1372,0.00,16764.00,60,1.00,22.20,1022,54.70,22-11-8 4:20:17
2022/11/08 04:26,054B7020C020042,4046045654,,,382.80,282.90,382.80,16.90,0.10,0.10,0.10,0.10,106,0,0,219.80,0,0,2.60,0,0,20,60.00,1372,0.00,16764.00,110,1.00,22.60,1022,54.70,22-11-8 4:25:21
2022/11/08 04:26,054B7020C020042,4046045654,,,382.80,282.90,382.80,16.90,0.10,0.10,0.10,0.10,106,0,0,219.80,0,0,2.60,0,0,20,60.00,1372,0.00,16764.00,110,1.00,22.60,1022,54.70,22-11-8 4:25:21
2022/11/08 04:30,054B7020C020042,4046045654,,,311.50,282.80,311.20,14.90,0.10,0.10,0.10,0.10,92,0,0,220.30,0,0,2.60,0,0,20,60.01,1372,0.00,16764.00,0,1.00,22.90,1022,54.70,22-11-8 4:30:25
2022/11/08 04:35,054B7020C020042,4046045654,,,320.70,282.90,320.30,15.00,0.10,0.10,0.10,0.10,93,0,0,220.10,0,0,2.60,0,0,50,60.03,1372,0.00,16764.00,50,1.00,23.10,1022,54.70,22-11-8 4:35:31
2022/11/08 04:40,054B7020C020042,4046045654,,,324.30,282.80,323.60,16.30,0.10,0.20,0.10,0.10,122,0,0,219.60,0,0,2.60,0,0,120,60.01,1372,0.00,16764.00,110,1.00,23.50,1022,54.70,22-11-8 4:40:35
2022/11/08 04:45,054B7020C020042,4046045654,,,324.40,370.90,326.80,14.70,0.20,0.30,0.20,0.10,242,0,0,219.90,0,0,2.70,0,0,180,60.00,1372,0.00,16764.00,170,1.00,23.70,1022,54.70,22-11-8 4:45:39
2022/11/08 04:50,054B7020C020042,4046045654,,,352.50,366.90,354.80,14.20,0.30,0.40,0.30,0.10,360,0,0,219.20,0,0,2.90,0,0,300,59.97,1372,0.00,16764.00,300,1.00,24.00,1022,54.70,22-11-8 4:50:44
2022/11/08 04:55,054B7020C020042,4046045654,,,381.90,380.30,356.40,13.20,0.30,0.40,0.40,0.10,410,0,0,219.40,0,0,3.10,0,0,420,60.02,1372,0.00,16764.00,420,1.00,24.50,1022,54.70,22-11-8 4:55:51
2022/11/08 05:00,054B7020C020042,4046045654,,,372.30,375.00,359.00,17.30,0.50,0.60,0.50,0.10,592,0,0,219.20,0,0,3.60,0,0,570,59.99,1372,0.10,16764.00,560,1.00,24.90,1022,54.70,22-11-8 5:0:55
2022/11/08 05:05,054B7020C020042,4046045654,,,380.20,374.80,358.80,15.50,0.70,0.80,0.70,0.10,818,0,0,218.60,0,0,4.10,0,0,720,60.00,1372,0.10,16764.00,730,1.00,25.40,1022,54.70,22-11-8 5:5:59
2022/11/08 05:11,054B7020C020042,4046045654,,,380.10,378.70,362.70,12.70,0.80,0.90,0.80,0.10,936,0,0,221.10,0,0,4.70,0,0,900,59.98,1372,0.20,16765.00,900,1.00,26.00,1022,54.70,22-11-8 5:11:4
2022/11/08 05:16,054B7020C020042,4046045654,,,388.20,378.70,362.60,17.20,0.90,1.00,0.90,0.10,1056,0,0,220.60,0,0,5.30,0,0,1070,59.98,1372,0.30,16765.00,1070,1.00,26.70,1022,54.70,22-11-8 5:16:8
2022/11/08 05:21,054B7020C020042,4046045654,,,378.10,376.70,356.70,13.20,1.20,1.30,1.10,0.10,1337,0,0,221.30,0,0,6.10,0,0,1270,60.02,1372,0.40,16765.00,1260,1.00,27.50,1022,54.70,22-11-8 5:21:12
2022/11/08 05:26,054B7020C020042,4046045654,,,382.30,376.90,364.70,17.30,1.30,1.50,1.30,0.10,1538,0,0,221.30,0,0,6.70,0,0,1410,60.03,1372,0.50,16765.00,1410,1.00,28.10,1022,54.70,22-11-8 5:25:17
2022/11/08 05:31,054B7020C020042,4046045654,,,376.20,378.80,358.70,11.90,1.50,1.60,1.60,0.10,1745,0,0,222.50,0,0,7.60,0,0,1620,60.02,1372,0.60,16765.00,1620,1.00,28.70,1022,54.70,22-11-8 5:30:34
2022/11/08 05:36,054B7020C020042,4046045654,,,376.00,374.60,382.50,12.50,1.70,1.80,1.60,0.10,1926,0,0,220.60,0,0,8.60,0,0,1860,60.00,1372,0.70,16765.00,1850,1.00,29.60,1022,54.70,22-11-8 5:35:38
2022/11/08 05:41,054B7020C020042,4046045654,,,376.30,374.90,382.80,15.10,1.90,2.00,1.80,0.10,2155,0,0,222.40,0,0,9.50,0,0,2080,60.06,1372,0.90,16765.00,2080,1.00,30.50,1022,54.70,22-11-8 5:40:43
2022/11/08 05:46,054B7020C020042,4046045654,,,372.10,378.70,378.60,16.90,2.10,2.20,2.00,0.10,2373,0,0,222.70,0,0,10.30,0,0,2280,60.06,1372,1.10,16765.00,2290,1.00,31.40,1022,54.70,22-11-8 5:45:47
2022/11/08 05:51,054B7020C020042,4046045654,,,380.20,374.80,378.70,11.30,2.30,2.40,2.20,0.10,2608,0,0,222.80,0,0,11.30,0,0,2500,60.06,1372,1.30,16766.00,2500,1.00,32.30,1022,54.70,22-11-8 5:50:52
2022/11/08 05:56,054B7020C020042,4046045654,,,378.40,373.10,372.90,15.20,2.40,2.60,2.50,0.10,2811,0,0,223.10,0,0,12.20,0,0,2710,59.98,1372,1.50,16766.00,2720,1.00,33.40,1022,54.70,22-11-8 5:55:57
2022/11/08 06:01,054B7020C020042,4046045654,,,370.30,372.90,376.80,11.70,2.70,2.80,2.60,0.10,3024,0,0,220.30,0,0,13.20,0,0,2940,60.02,1372,1.80,16766.00,2940,1.00,34.20,1022,54.70,22-11-8 6:1:1
2022/11/08 06:06,054B7020C020042,4046045654,,,368.10,366.70,374.50,13.60,2.90,3.00,2.80,0.10,3217,0,0,219.30,0,0,14.20,0,0,3140,59.95,1372,2.00,16766.00,3130,1.00,35.40,1022,54.70,22-11-8 6:6:5
2022/11/08 06:11,054B7020C020042,4046045654,,,368.10,366.70,370.60,11.80,3.10,3.20,3.00,0.10,3427,0,0,222.00,0,0,14.90,0,0,3340,59.98,1372,2.30,16767.00,3340,1.00,36.40,1022,54.70,22-11-8 6:11:9
2022/11/08 06:16,054B7020C020042,4046045654,,,368.50,367.10,367.00,16.40,3.30,3.40,3.20,0.10,3640,0,0,221.60,0,0,15.80,0,0,3540,60.02,1372,2.60,16767.00,3530,1.00,37.50,1022,54.70,22-11-8 6:16:14
2022/11/08 06:21,054B7020C020042,4046045654,,,368.10,366.70,366.60,14.40,3.50,3.60,3.40,0.10,3856,0,0,221.60,0,0,16.70,0,0,3750,60.00,1372,2.90,16767.00,3750,1.00,38.60,1022,54.70,22-11-8 6:21:17
2022/11/08 06:26,054B7020C020042,4046045654,,,363.90,362.50,362.40,13.10,3.60,3.70,3.60,0.10,3957,0,0,221.20,0,0,17.40,0,0,3890,60.00,1372,3.10,16767.00,3880,1.00,39.50,1022,54.70,22-11-8 6:25:22
2022/11/08 06:31,054B7020C020042,4046045654,,,362.30,360.90,360.90,12.00,3.90,4.00,3.80,0.10,4229,0,0,220.60,0,0,18.40,0,0,4110,60.01,1372,3.50,16768.00,4100,1.00,40.50,1022,54.70,22-11-8 6:30:41
2022/11/08 06:36,054B7020C020042,4046045654,,,362.40,361.00,357.10,10.30,4.00,4.10,4.10,0.10,4394,0,0,220.90,0,0,19.30,0,0,4300,60.02,1372,3.90,16768.00,4310,1.00,41.30,1022,54.70,22-11-8 6:35:45
2022/11/08 06:41,054B7020C020042,4046045654,,,360.00,354.70,358.50,17.00,4.20,4.40,4.20,0.10,4580,0,0,221.00,0,0,20.00,0,0,4490,60.00,1372,4.20,16769.00,4480,1.00,42.10,1022,54.70,22-11-8 6:40:49
2022/11/08 06:46,054B7020C020042,4046045654,,,351.90,358.50,358.20,12.20,4.50,4.50,4.40,0.10,4774,0,0,221.90,0,0,20.60,0,0,4660,59.98,1372,4.60,16769.00,4650,1.00,43.00,1022,54.70,22-11-8 6:45:53
2022/11/08 06:51,054B7020C020042,4046045654,,,356.60,351.20,355.10,10.10,4.60,4.80,4.60,0.10,4960,0,0,220.70,0,0,21.50,0,0,4830,60.00,1372,5.00,16769.00,4820,1.00,44.10,1022,54.70,22-11-8 6:50:58
2022/11/08 06:56,054B7020C020042,4046045654,,,356.30,351.00,358.80,17.00,4.80,4.90,4.70,0.10,5118,0,0,222.90,0,0,22.10,0,0,5010,60.00,1372,5.40,16770.00,4990,1.00,45.00,1022,54.70,22-11-8 6:56:2
2022/11/08 07:01,054B7020C020042,4046045654,,,354.60,349.20,349.10,15.30,5.00,5.10,5.00,0.10,5300,0,0,223.10,0,0,22.80,0,0,5160,59.95,1372,5.90,16770.00,5160,1.00,46.00,1022,54.70,22-11-8 7:1:7
2022/11/08 07:06,054B7020C020042,4046045654,,,349.80,344.50,348.40,15.80,5.20,5.40,5.20,0.10,5492,0,0,223.40,0,0,23.50,0,0,5330,59.96,1372,6.30,16771.00,5320,1.00,46.80,1022,54.70,22-11-8 7:6:11
2022/11/08 07:11,054B7020C020042,4046045654,,,347.80,346.40,346.30,11.90,5.30,5.40,5.30,0.10,5550,0,0,222.60,0,0,24.20,0,0,5460,60.00,1372,6.80,16771.00,5440,1.00,47.90,1022,54.70,22-11-8 7:11:16
2022/11/08 07:16,054B7020C020042,4046045654,,,350.50,341.30,348.90,10.20,5.40,5.70,5.40,0.10,5723,0,0,222.60,0,0,24.70,0,0,5570,59.94,1372,7.20,16772.00,5570,1.00,48.90,1022,54.70,22-11-8 7:16:20
2022/11/08 07:21,054B7020C020042,4046045654,,,346.60,345.20,345.10,15.50,5.60,5.70,5.60,0.10,5842,0,0,223.20,0,0,25.20,0,0,5720,59.94,1372,7.70,16772.00,5710,1.00,49.90,1022,54.70,22-11-8 7:21:24
2022/11/08 07:26,054B7020C020042,4046045654,,,341.90,340.50,340.40,14.00,5.90,6.00,5.90,0.10,6069,0,0,223.20,0,0,26.00,0,0,5910,59.98,1372,8.20,16773.00,5910,1.00,50.70,1022,54.70,22-11-8 7:26:28
2022/11/08 07:26,054B7020C020042,4046045654,,,341.90,340.50,340.40,14.00,5.90,6.00,5.90,0.10,6069,0,0,223.20,0,0,26.00,0,0,5910,59.98,1372,8.20,16773.00,5910,1.00,50.70,1022,54.70,22-11-8 7:26:28
2022/11/08 07:31,054B7020C020042,4046045654,,,340.70,339.20,339.10,15.00,6.00,6.10,6.00,0.10,6149,0,0,222.30,0,0,26.50,0,0,5970,60.00,1372,8.70,16773.00,5960,1.00,51.60,1022,54.70,22-11-8 7:31:34
2022/11/08 07:36,054B7020C020042,4046045654,,,340.50,338.90,338.90,9.70,6.20,6.30,6.10,0.10,6314,0,0,223.20,0,0,27.10,0,0,6160,60.04,1372,9.20,16774.00,6150,1.00,52.30,1022,54.70,22-11-8 7:36:38
2022/11/08 07:36,054B7020C020042,4046045654,,,340.50,338.90,338.90,9.70,6.20,6.30,6.10,0.10,6314,0,0,223.20,0,0,27.10,0,0,6160,60.04,1372,9.20,16774.00,6150,1.00,52.30,1022,54.70,22-11-8 7:36:38
2022/11/08 07:41,054B7020C020042,4046045654,,,336.30,338.60,338.50,12.70,6.40,6.40,6.30,0.10,6453,0,0,223.10,0,0,27.70,0,0,6280,60.02,1372,9.70,16774.00,6280,1.00,53.10,1022,54.70,22-11-8 7:41:42
2022/11/08 07:46,054B7020C020042,4046045654,,,338.60,333.30,337.10,13.80,6.40,6.60,6.40,0.10,6525,0,0,223.30,0,0,28.00,0,0,6350,60.00,1372,10.20,16775.00,6340,1.00,53.90,1022,54.70,22-11-8 7:45:46
2022/11/08 07:51,054B7020C020042,4046045654,,,337.90,336.40,336.30,10.10,6.50,6.60,6.50,0.10,6603,0,0,222.80,0,0,28.70,0,0,6480,59.97,1372,10.70,16775.00,6490,1.00,54.70,1022,54.70,22-11-8 7:51:2
2022/11/08 07:56,054B7020C020042,4046045654,,,334.40,333.00,328.90,10.70,6.70,6.80,6.80,0.10,6742,0,0,224.20,0,0,28.70,0,0,6560,60.02,1372,11.30,16776.00,6570,1.00,55.40,1022,54.70,22-11-8 7:56:7
2022/11/08 08:01,054B7020C020042,4046045654,,,330.70,329.30,329.20,9.30,6.90,7.00,6.90,0.10,6859,0,0,223.60,0,0,29.40,0,0,6690,59.98,1372,11.80,16776.00,6680,1.00,56.10,1022,54.70,22-11-8 8:1:11
2022/11/08 08:06,054B7020C020042,4046045654,,,325.80,324.40,324.30,13.40,7.10,7.20,7.10,0.10,6952,0,0,224.30,0,0,29.80,0,0,6770,60.02,1372,12.40,16777.00,6760,1.00,57.00,1022,54.70,22-11-8 8:6:15
2022/11/08 08:11,054B7020C020042,4046045654,,,326.80,325.30,325.30,9.40,7.20,7.30,7.20,0.10,7070,0,0,222.30,0,0,30.30,0,0,6860,60.03,1372,13.00,16777.00,6850,1.00,57.60,1022,54.70,22-11-8 8:11:19
2022/11/08 08:16,054B7020C020042,4046045654,,,326.10,324.70,324.60,9.50,7.30,7.40,7.30,0.10,7153,0,0,222.10,0,0,30.70,0,0,6950,60.01,1372,13.60,16778.00,6950,1.00,58.40,1022,54.70,22-11-8 8:16:23
2022/11/08 08:21,054B7020C020042,4046045654,,,326.30,321.20,324.80,8.90,7.30,7.50,7.30,0.10,7162,0,0,222.00,0,0,31.20,0,0,7010,60.01,1372,14.20,16779.00,7020,1.00,59.10,1022,54.70,22-11-8 8:21:27
2022/11/08 08:26,054B7020C020042,4046045654,,,320.30,318.90,322.60,9.10,7.50,7.70,7.50,0.10,7278,0,0,221.60,0,0,31.50,0,0,7070,59.98,1372,14.80,16779.00,7060,1.00,59.80,1022,54.70,22-11-8 8:26:31
2022/11/08 08:31,054B7020C020042,4046045654,,,319.40,314.40,321.90,10.50,7.60,7.80,7.50,0.10,7295,0,0,223.90,0,0,31.10,0,0,7090,59.98,1372,15.40,16780.00,7090,1.00,60.20,1022,54.70,22-11-8 8:31:35
2022/11/08 08:36,054B7020C020042,4046045654,,,320.70,319.30,315.20,12.60,7.70,7.80,7.80,0.10,7419,0,0,223.60,0,0,31.80,0,0,7210,60.02,1372,16.00,16780.00,7220,1.00,60.70,1022,54.70,22-11-8 8:36:39
2022/11/08 08:41,054B7020C020042,4046045654,,,316.80,315.40,319.10,8.90,7.90,8.00,7.80,0.10,7515,0,0,223.90,0,0,32.10,0,0,7310,60.01,1372,16.60,16781.00,7300,1.00,61.20,1022,54.70,22-11-8 8:41:43
2022/11/08 08:46,054B7020C020042,4046045654,,,311.90,310.50,310.30,10.20,8.00,8.10,8.00,0.10,7493,0,0,224.10,0,0,32.10,0,0,7300,59.99,1372,17.20,16782.00,7300,1.00,61.90,1022,54.70,22-11-8 8:46:48
2022/11/08 08:51,054B7020C020042,4046045654,,,312.60,311.20,315.10,13.70,8.10,8.30,8.10,0.10,7668,0,0,224.20,0,0,32.60,0,0,7440,60.00,1372,17.80,16782.00,7440,1.00,62.50,1022,54.70,22-11-8 8:51:52
2022/11/08 08:56,054B7020C020042,4046045654,,,312.30,310.90,314.60,10.60,8.20,8.40,8.10,0.10,7721,0,0,223.70,0,0,33.00,0,0,7510,60.04,1372,18.40,16783.00,7500,1.00,63.10,1022,54.70,22-11-8 8:56:56
2022/11/08 08:57,054B7020C020042,4046045654,,,312.30,310.90,314.60,10.60,8.20,8.40,8.10,0.10,7721,0,0,223.70,0,0,33.00,0,0,7510,60.04,1372,18.40,16783.00,7500,1.00,63.10,1022,54.70,22-11-8 8:56:56
2022/11/08 09:02,054B7020C020042,4046045654,,,307.80,306.40,313.90,12.90,8.30,8.50,8.20,0.10,7734,0,0,223.60,0,0,33.00,0,0,7510,60.03,1372,19.10,16783.00,7500,1.00,63.60,1022,54.70,22-11-8 9:2:0
2022/11/08 09:07,054B7020C020042,4046045654,,,309.70,308.30,308.20,9.20,8.40,8.50,8.40,0.10,7811,0,0,223.00,0,0,33.50,0,0,7560,60.01,1372,19.70,16784.00,7560,1.00,63.90,1022,54.70,22-11-8 9:7:4
2022/11/08 09:12,054B7020C020042,4046045654,,,308.40,307.00,306.90,9.80,8.30,8.40,8.30,0.10,7686,0,0,222.60,0,0,33.00,0,0,7490,59.99,1372,20.30,16785.00,7490,1.00,64.30,1022,54.70,22-11-8 9:12:8
2022/11/08 09:17,054B7020C020042,4046045654,,,306.20,304.70,304.70,11.00,8.50,8.60,8.50,0.10,7814,0,0,222.40,0,0,33.50,0,0,7580,59.97,1372,21.00,16785.00,7570,1.00,64.80,1022,54.70,22-11-8 9:17:12
2022/11/08 09:22,054B7020C020042,4046045654,,,306.50,304.80,308.70,13.50,8.60,8.70,8.50,0.10,7912,0,0,222.30,0,0,34.10,0,0,7670,59.99,1372,21.60,16786.00,7670,1.00,65.60,1022,54.70,22-11-8 9:22:16
2022/11/08 09:27,054B7020C020042,4046045654,,,310.30,308.80,312.70,13.50,7.90,8.00,7.80,0.10,7362,0,0,221.50,0,0,31.70,0,0,7180,59.96,1372,22.30,16787.00,7210,1.00,65.90,1022,54.70,22-11-8 9:27:21
2022/11/08 09:27,054B7020C020042,4046045654,,,310.30,308.80,312.70,13.50,7.90,8.00,7.80,0.10,7362,0,0,221.50,0,0,31.70,0,0,7180,59.96,1372,22.30,16787.00,7210,1.00,65.90,1022,54.70,22-11-8 9:27:21
2022/11/08 09:27,054B7020C020042,4046045654,,,310.30,308.80,312.70,13.50,7.90,8.00,7.80,0.10,7362,0,0,221.50,0,0,31.70,0,0,7180,59.96,1372,22.30,16787.00,7210,1.00,65.90,1022,54.70,22-11-8 9:27:21
2022/11/08 09:32,054B7020C020042,4046045654,,,305.90,304.50,308.40,10.50,8.80,8.90,8.70,0.10,8086,0,0,223.40,0,0,34.70,0,0,7860,59.96,1372,22.90,16787.00,7860,1.00,66.00,1022,54.70,22-11-8 9:32:25
2022/11/08 09:37,054B7020C020042,4046045654,,,305.70,304.20,304.20,8.90,8.70,8.90,8.80,0.10,8044,0,0,223.90,0,0,34.40,0,0,7790,59.99,1372,23.60,16788.00,7790,1.00,66.50,1022,54.70,22-11-8 9:37:29
2022/11/08 09:37,054B7020C020042,4046045654,,,305.70,304.20,304.20,8.90,8.70,8.90,8.80,0.10,8044,0,0,223.90,0,0,34.40,0,0,7790,59.99,1372,23.60,16788.00,7790,1.00,66.50,1022,54.70,22-11-8 9:37:29
2022/11/08 09:42,054B7020C020042,4046045654,,,305.50,304.10,300.60,9.10,8.90,9.00,9.00,0.10,8162,0,0,223.90,0,0,34.50,0,0,7890,59.96,1372,24.20,16789.00,7890,1.00,67.00,1022,54.70,22-11-8 9:42:33
2022/11/08 09:47,054B7020C020042,4046045654,,,303.60,302.10,302.00,9.40,8.90,9.10,9.00,0.10,8170,0,0,223.40,0,0,34.80,0,0,7910,59.98,1372,24.90,16789.00,7900,1.00,67.50,1022,54.70,22-11-8 9:47:37
2022/11/08 09:47,054B7020C020042,4046045654,,,303.60,302.10,302.00,9.40,8.90,9.10,9.00,0.10,8170,0,0,223.40,0,0,34.80,0,0,7910,59.98,1372,24.90,16789.00,7900,1.00,67.50,1022,54.70,22-11-8 9:47:37
2022/11/08 09:52,054B7020C020042,4046045654,,,302.40,297.50,301.00,8.20,8.90,9.20,9.00,0.10,8138,0,0,223.60,0,0,34.30,0,0,7870,59.95,1372,25.60,16790.00,7860,1.00,67.80,1022,54.70,22-11-8 9:52:41
2022/11/08 09:57,054B7020C020042,4046045654,,,301.50,296.70,296.60,12.80,9.00,9.20,9.10,0.10,8143,0,0,223.60,0,0,34.70,0,0,7880,59.97,1372,26.20,16791.00,7880,1.00,68.00,1022,54.70,22-11-8 9:57:45
2022/11/08 10:02,054B7020C020042,4046045654,,,298.60,297.20,297.10,11.60,9.10,9.30,9.10,0.10,8185,0,0,224.10,0,0,34.80,0,0,7910,60.00,1372,26.90,16791.00,7920,1.00,68.50,1022,54.70,22-11-8 10:2:49
2022/11/08 10:07,054B7020C020042,4046045654,,,299.40,294.70,294.60,8.80,9.00,9.30,9.20,0.10,8146,0,0,223.20,0,0,34.90,0,0,7900,59.99,1372,27.60,16792.00,7890,1.00,68.70,1022,54.70,22-11-8 10:7:53
2022/11/08 10:12,054B7020C020042,4046045654,,,300.00,294.20,298.50,9.70,9.10,9.30,9.10,0.10,8183,0,0,223.20,0,0,34.90,0,0,7920,59.96,1372,28.20,16793.00,7920,1.00,69.10,1022,54.70,22-11-8 10:12:57
2022/11/08 10:18,054B7020C020042,4046045654,,,296.50,294.50,298.40,8.20,9.20,9.30,9.10,0.10,8182,0,0,222.30,0,0,35.00,0,0,7920,59.97,1372,28.90,16793.00,7920,1.00,69.40,1022,54.70,22-11-8 10:18:1
2022/11/08 10:18,054B7020C020042,4046045654,,,296.50,294.50,298.40,8.20,9.20,9.30,9.10,0.10,8182,0,0,222.30,0,0,35.00,0,0,7920,59.97,1372,28.90,16793.00,7920,1.00,69.40,1022,54.70,22-11-8 10:18:1
2022/11/08 10:23,054B7020C020042,4046045654,,,300.20,295.60,295.50,12.70,9.10,9.40,9.30,0.10,8259,0,0,222.60,0,0,35.10,0,0,7990,60.03,1372,29.60,16794.00,7990,1.00,69.60,1022,54.70,22-11-8 10:23:5
2022/11/08 10:28,054B7020C020042,4046045654,,,296.40,295.00,299.30,8.70,9.20,9.40,9.10,0.10,8224,0,0,223.30,0,0,35.10,0,0,7970,59.99,1372,30.30,16795.00,7960,1.00,69.70,1022,54.70,22-11-8 10:28:10
2022/11/08 10:28,054B7020C020042,4046045654,,,296.40,295.00,299.30,8.70,9.20,9.40,9.10,0.10,8224,0,0,223.30,0,0,35.10,0,0,7970,59.99,1372,30.30,16795.00,7960,1.00,69.70,1022,54.70,22-11-8 10:28:10
2022/11/08 10:33,054B7020C020042,4046045654,,,299.90,298.50,298.40,9.90,9.30,9.40,9.30,0.10,8371,0,0,222.90,0,0,35.60,0,0,8070,59.99,1372,30.90,16795.00,8070,1.00,69.20,1022,54.70,22-11-8 10:33:13
2022/11/08 10:38,054B7020C020042,4046045654,,,303.30,295.00,294.90,8.30,9.20,9.50,9.30,0.10,8336,0,0,222.40,0,0,35.60,0,0,8060,59.98,1372,31.60,16796.00,8050,1.00,68.40,1022,54.70,22-11-8 10:38:18
2022/11/08 10:38,054B7020C020042,4046045654,,,303.30,295.00,294.90,8.30,9.20,9.50,9.30,0.10,8336,0,0,222.40,0,0,35.60,0,0,8060,59.98,1372,31.60,16796.00,8050,1.00,68.40,1022,54.70,22-11-8 10:38:18
2022/11/08 10:43,054B7020C020042,4046045654,,,300.50,299.00,299.00,9.80,9.20,9.30,9.20,0.10,8297,0,0,222.10,0,0,35.60,0,0,8010,59.97,1372,32.30,16797.00,8010,1.00,68.20,1022,54.70,22-11-8 10:43:22
2022/11/08 10:48,054B7020C020042,4046045654,,,296.00,294.60,300.00,11.90,9.30,9.40,9.10,0.10,8253,0,0,222.90,0,0,35.00,0,0,7970,59.99,1372,33.00,16797.00,7970,1.00,68.20,1022,54.70,22-11-8 10:48:27
2022/11/08 10:48,054B7020C020042,4046045654,,,296.00,294.60,300.00,11.90,9.30,9.40,9.10,0.10,8253,0,0,222.90,0,0,35.00,0,0,7970,59.99,1372,33.00,16797.00,7970,1.00,68.20,1022,54.70,22-11-8 10:48:27
2022/11/08 10:53,054B7020C020042,4046045654,,,299.30,297.90,297.80,8.70,9.20,9.30,9.20,0.10,8264,0,0,222.60,0,0,35.40,0,0,8010,59.94,1372,33.60,16798.00,8000,1.00,67.80,1022,54.70,22-11-8 10:53:31
