Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/03/06 05:06,054B7020C020042,4046045654,,,143.80,144.00,143.40,3.20,0.10,0.10,0.10,0.10,43,0,0,218.10,0,0,0.00,0,0,20,59.94,1166,0.00,22139.00,580,1.00,25.60,1022,39.50,23-3-6 5:10:10
2023/03/06 05:11,054B7020C020042,4046045654,,,280.70,279.70,280.70,12.40,0.10,0.10,0.10,0.10,85,0,0,218.00,0,0,2.60,0,0,20,59.94,1166,0.00,22139.00,60,1.00,25.80,1022,39.50,23-3-6 5:15:16
2023/03/06 05:16,054B7020C020042,4046045654,,,304.60,279.60,304.30,15.90,0.10,0.10,0.10,0.10,90,0,0,217.50,0,0,2.60,0,0,20,59.93,1166,0.00,22139.00,0,1.00,26.40,1022,39.50,23-3-6 5:20:21
2023/03/06 05:21,054B7020C020042,4046045654,,,309.00,279.70,308.60,17.80,0.10,0.20,0.10,0.10,119,0,0,218.10,0,0,2.50,0,0,80,59.95,1166,0.00,22139.00,80,1.00,26.90,1022,39.50,23-3-6 5:25:26
2023/03/06 05:26,054B7020C020042,4046045654,,,308.90,343.90,312.90,17.50,0.30,0.30,0.20,0.10,260,0,0,218.80,0,0,2.80,0,0,230,59.94,1166,0.00,22139.00,230,1.00,27.50,1022,39.50,23-3-6 5:30:33
2023/03/06 05:31,054B7020C020042,4046045654,,,356.70,355.30,338.60,15.10,0.40,0.50,0.40,0.10,457,0,0,220.30,0,0,3.10,0,0,370,60.04,1166,0.00,22139.00,370,1.00,28.00,1022,39.50,23-3-6 5:35:41
2023/03/06 05:36,054B7020C020042,4046045654,,,352.80,355.70,334.90,16.50,0.50,0.60,0.50,0.10,558,0,0,219.60,0,0,3.40,0,0,520,59.99,1166,0.10,22139.00,520,1.00,28.60,1022,39.50,23-3-6 5:40:47
2023/03/06 05:42,054B7020C020042,4046045654,,,362.90,357.70,344.90,10.30,0.70,0.80,0.70,0.10,782,0,0,220.00,0,0,4.00,0,0,680,60.02,1166,0.10,22139.00,680,1.00,29.10,1022,39.50,23-3-6 5:45:52
2023/03/06 05:47,054B7020C020042,4046045654,,,364.90,359.70,350.90,16.10,0.80,0.90,0.80,0.10,897,0,0,220.70,0,0,4.60,0,0,860,60.01,1166,0.20,22139.00,860,1.00,29.90,1022,39.50,23-3-6 5:50:59
2023/03/06 05:52,054B7020C020042,4046045654,,,374.90,377.70,348.90,15.70,0.90,1.00,1.00,0.10,1065,0,0,219.70,0,0,5.20,0,0,1020,59.97,1166,0.30,22139.00,1020,1.00,30.50,1022,39.50,23-3-6 5:56:6
