Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/01/02 04:21,054B7020C020042,4046045654,,,149.60,149.90,149.90,0.20,0.10,0.10,0.10,0.10,44,0,0,218.60,0,0,0.00,0,0,20,60.00,1382,0.00,19440.00,580,1.00,26.00,1022,58.10,23-1-2 4:23:31
2023/01/02 04:26,054B7020C020042,4046045654,,,280.40,274.70,280.40,15.10,0.10,0.10,0.10,0.10,85,0,0,219.60,0,0,2.60,0,0,20,60.01,1382,0.00,19440.00,80,1.00,26.60,1022,58.10,23-1-2 4:28:36
2023/01/02 04:31,054B7020C020042,4046045654,,,289.40,274.80,289.30,11.60,0.10,0.10,0.10,0.10,86,0,0,219.90,0,0,2.60,0,0,20,60.01,1382,0.00,19440.00,50,1.00,27.20,1022,58.10,23-1-2 4:33:42
2023/01/02 04:37,054B7020C020042,4046045654,,,298.80,274.80,298.70,17.70,0.10,0.10,0.10,0.10,89,0,0,219.60,0,0,2.60,0,0,20,59.98,1382,0.00,19440.00,20,1.00,27.80,1022,58.10,23-1-2 4:38:48
2023/01/02 04:42,054B7020C020042,4046045654,,,309.00,274.70,308.60,11.60,0.10,0.10,0.10,0.10,90,0,0,219.80,0,0,2.60,0,0,20,60.03,1382,0.00,19440.00,0,1.00,28.20,1022,58.10,23-1-2 4:43:54
2023/01/02 04:47,054B7020C020042,4046045654,,,309.20,274.60,309.00,11.30,0.10,0.20,0.10,0.10,117,0,0,219.60,0,0,2.60,0,0,50,60.00,1382,0.00,19440.00,40,1.00,28.70,1022,58.10,23-1-2 4:48:59
2023/01/02 04:52,054B7020C020042,4046045654,,,310.00,328.70,309.50,11.00,0.20,0.30,0.10,0.10,192,0,0,219.60,0,0,2.60,0,0,160,59.97,1382,0.00,19440.00,160,1.00,29.10,1022,58.10,23-1-2 4:54:5
2023/01/02 04:57,054B7020C020042,4046045654,,,318.10,334.60,337.70,14.40,0.30,0.40,0.30,0.10,332,0,0,219.50,0,0,2.80,0,0,290,59.99,1382,0.10,19440.00,280,1.00,29.50,1022,58.10,23-1-2 4:59:11
2023/01/02 05:02,054B7020C020042,4046045654,,,362.00,358.50,341.60,10.70,0.40,0.50,0.40,0.10,461,0,0,219.90,0,0,3.10,0,0,400,59.99,1382,0.10,19440.00,390,1.00,30.10,1022,58.10,23-1-2 5:4:17
2023/01/02 05:07,054B7020C020042,4046045654,,,362.20,362.80,346.10,17.20,0.50,0.60,0.50,0.10,573,0,0,219.40,0,0,3.40,0,0,510,59.99,1382,0.10,19440.00,510,1.00,30.40,1022,58.10,23-1-2 5:8:22
