Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2022/11/28 04:18,054B7020C020042,4046045654,,,131.50,134.60,132.50,3.40,0.10,0.10,0.10,0.10,40,0,0,219.30,0,0,0.00,0,0,20,60.03,1372,0.00,17866.00,580,1.00,25.00,1022,59.30,22-11-28 4:19:5
2022/11/28 04:23,054B7020C020042,4046045654,,,275.20,274.00,275.40,13.20,0.10,0.10,0.10,0.10,83,0,0,219.00,0,0,2.60,0,0,20,60.01,1372,0.00,17866.00,70,1.00,25.40,1022,59.30,22-11-28 4:24:12
2022/11/28 04:28,054B7020C020042,4046045654,,,287.00,273.90,286.90,13.00,0.10,0.10,0.10,0.10,86,0,0,219.30,0,0,2.60,0,0,20,60.07,1372,0.00,17866.00,60,1.00,25.90,1022,59.30,22-11-28 4:29:17
2022/11/28 04:28,054B7020C020042,4046045654,,,287.00,273.90,286.90,13.00,0.10,0.10,0.10,0.10,86,0,0,219.30,0,0,2.60,0,0,20,60.07,1372,0.00,17866.00,60,1.00,25.90,1022,59.30,22-11-28 4:29:17
2022/11/28 04:33,054B7020C020042,4046045654,,,288.40,274.10,288.20,16.60,0.10,0.10,0.10,0.10,86,0,0,219.00,0,0,2.50,0,0,20,60.05,1372,0.00,17866.00,50,1.00,26.40,1022,59.30,22-11-28 4:34:23
2022/11/28 04:38,054B7020C020042,4046045654,,,302.30,274.00,302.00,15.50,0.10,0.10,0.10,0.10,89,0,0,218.80,0,0,2.60,0,0,20,59.99,1372,0.00,17866.00,20,1.00,26.80,1022,59.30,22-11-28 4:39:28
2022/11/28 04:39,054B7020C020042,4046045654,,,302.30,274.00,302.00,15.50,0.10,0.10,0.10,0.10,89,0,0,218.80,0,0,2.60,0,0,20,59.99,1372,0.00,17866.00,20,1.00,26.80,1022,59.30,22-11-28 4:39:28
2022/11/28 04:43,054B7020C020042,4046045654,,,309.30,274.00,309.00,17.60,0.10,0.20,0.10,0.10,118,0,0,218.90,0,0,2.60,0,0,110,59.98,1372,0.10,17866.00,100,1.00,27.20,1022,59.30,22-11-28 4:44:33
2022/11/28 04:48,054B7020C020042,4046045654,,,309.40,332.00,312.60,15.30,0.20,0.20,0.10,0.10,161,0,0,219.20,0,0,2.70,0,0,170,59.98,1372,0.10,17866.00,170,1.00,27.70,1022,59.30,22-11-28 4:48:38
2022/11/28 04:54,054B7020C020042,4046045654,,,327.30,334.20,312.50,15.60,0.20,0.30,0.20,0.10,229,0,0,221.40,0,0,2.80,0,0,230,59.97,1372,0.10,17866.00,230,1.00,28.00,1022,59.30,22-11-28 4:53:54
