Inverter All History Report_07/06/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,07/06/2023 05:40:14 (UTC-4:00),Normal, ,156.2,0.1,16,150.0,0.1,15,150.7,0.1,15,0.3,0.1,0,218.7,0.0,20.000,59.960,0.000,186.000,6139.000,25521.000,21.2, ,0.00,0.000,0.000,0.000, 
2,07/06/2023 05:45:14 (UTC-4:00),Normal, ,292.2,0.1,29,283.5,0.1,28,292.3,0.1,29,12.3,0.1,0,218.9,2.6,20.000,59.980,0.000,186.000,6139.000,25521.000,21.7, ,0.00,0.000,0.000,0.000, 
3,07/06/2023 05:50:15 (UTC-4:00),Normal, ,299.4,0.1,30,283.6,0.1,28,299.5,0.1,30,17.8,0.1,0,219.7,2.6,20.000,60.020,0.000,186.000,6139.000,25521.000,22.2, ,0.00,0.000,0.000,0.000, 
4,07/06/2023 05:55:16 (UTC-4:00),Normal, ,312.0,0.1,31,283.6,0.1,28,312.0,0.1,31,17.6,0.1,0,218.9,2.6,20.000,59.990,0.000,186.000,6139.000,25521.000,22.7, ,0.00,0.000,0.000,0.000, 
5,07/06/2023 06:00:22 (UTC-4:00),Normal, ,327.9,0.1,33,283.6,0.1,28,327.4,0.1,33,15.5,0.1,0,219.1,2.6,60.000,59.970,0.000,186.000,6139.000,25521.000,23.1, ,0.00,0.000,0.000,0.000, 
