Inverter All History Report_30/09/2021_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,30/09/2021 04:45:02 (UTC-4:00),Normal, ,97.0,0.1,10,96.2,0.1,10,94.9,0.1,9,0.5,0.1,0,219.7,0.1,20.000,59.940,0.000,305.000,308.000,308.000,27.0, ,0.00,0.000,0.000,0.000, 
2,30/09/2021 04:50:04 (UTC-4:00),Normal, ,282.0,0.1,28,276.3,0.1,28,282.4,0.1,28,12.4,0.1,0,219.9,2.5,20.000,59.990,0.000,305.000,308.000,308.000,27.6, ,0.00,0.000,0.000,0.000, 
3,30/09/2021 04:55:05 (UTC-4:00),Normal, ,287.4,0.1,29,276.1,0.1,28,287.6,0.1,29,18.8,0.1,0,220.3,2.5,20.000,60.020,0.000,305.000,308.000,308.000,28.1, ,0.00,0.000,0.000,0.000, 
4,30/09/2021 05:00:09 (UTC-4:00),Normal, ,302.3,0.1,30,276.2,0.1,28,301.9,0.1,30,17.4,0.1,0,221.2,2.5,20.000,60.050,0.000,305.000,308.000,308.000,28.6, ,0.00,0.000,0.000,0.000, 
5,30/09/2021 05:05:14 (UTC-4:00),Normal, ,313.7,0.1,31,276.1,0.1,28,313.1,0.1,31,18.6,0.1,0,220.8,2.6,40.000,59.950,0.000,305.000,308.000,308.000,29.1, ,0.00,0.000,0.000,0.000, 
