Inverter All History Report_21/08/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,21/08/2022 05:31:36 (UTC-4:00),Normal, ,127.1,0.1,13,123.8,0.1,12,123.7,0.1,12,16.7,0.1,0,222.7,2.6,20.000,60.020,0.000,649.000,8871.000,13597.000,20.0, ,0.00,0.000,0.000,0.000, 
2,21/08/2022 05:36:36 (UTC-4:00),Normal, ,292.8,0.1,29,282.8,0.1,28,292.5,0.1,29,12.9,0.1,0,223.1,2.6,20.000,60.030,0.000,649.000,8871.000,13597.000,20.4, ,0.00,0.000,0.000,0.000, 
3,21/08/2022 05:41:35 (UTC-4:00),Normal, ,300.0,0.1,30,282.8,0.1,28,299.4,0.1,30,11.0,0.1,0,221.0,2.5,20.000,60.040,0.000,649.000,8871.000,13597.000,21.0, ,0.00,0.000,0.000,0.000, 
4,21/08/2022 05:46:35 (UTC-4:00),Normal, ,307.2,0.1,31,282.7,0.1,28,306.7,0.1,31,17.1,0.1,0,221.4,2.5,20.000,59.990,0.000,649.000,8871.000,13597.000,21.4, ,0.00,0.000,0.000,0.000, 
5,21/08/2022 05:51:39 (UTC-4:00),Normal, ,320.4,0.1,32,282.9,0.2,57,319.7,0.1,32,17.8,0.1,0,221.7,2.6,40.000,60.030,0.000,649.000,8871.000,13597.000,21.8, ,0.00,0.000,0.000,0.000, 
