Inverter All History Report_06/01/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,06/01/2022 04:35:48 (UTC-4:00),Normal, ,103.1,0.1,10,105.9,0.1,11,102.9,0.1,10,0.0,0.1,0,219.7,0.0,20.000,60.000,0.000,212.000,212.000,4939.000,26.7, ,0.00,0.000,0.000,0.000, 
2,06/01/2022 04:40:50 (UTC-4:00),Normal, ,282.6,0.1,28,273.4,0.1,27,282.8,0.1,28,14.2,0.1,0,219.7,2.6,20.000,60.010,0.000,212.000,212.000,4939.000,27.3, ,0.00,0.000,0.000,0.000, 
3,06/01/2022 04:45:57 (UTC-4:00),Normal, ,288.7,0.1,29,273.4,0.1,27,288.4,0.1,29,18.6,0.1,0,220.3,2.6,20.000,60.030,0.000,212.000,212.000,4939.000,27.9, ,0.00,0.000,0.000,0.000, 
4,06/01/2022 04:50:58 (UTC-4:00),Normal, ,293.4,0.1,29,273.5,0.1,27,293.2,0.1,29,18.3,0.1,0,219.7,2.6,20.000,59.970,0.000,212.000,212.000,4939.000,28.5, ,0.00,0.000,0.000,0.000, 
5,06/01/2022 04:56:02 (UTC-4:00),Normal, ,303.9,0.1,30,273.6,0.1,27,303.6,0.1,30,11.5,0.1,0,220.3,2.6,30.000,60.040,0.000,212.000,212.000,4939.000,28.9, ,0.00,0.000,0.000,0.000, 
