Inverter All History Report_07/02/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,07/02/2022 04:55:14 (UTC-4:00),Normal, ,173.0,0.1,17,162.1,0.1,16,165.4,0.1,17,2.8,0.1,0,220.9,0.0,20.000,60.060,0.000,207.000,1598.000,6325.000,26.3, ,0.00,0.000,0.000,0.000, 
2,07/02/2022 05:00:15 (UTC-4:00),Normal, ,284.9,0.1,28,275.2,0.1,28,285.0,0.1,29,13.4,0.1,0,220.2,2.6,20.000,60.010,0.000,207.000,1598.000,6325.000,27.0, ,0.00,0.000,0.000,0.000, 
3,07/02/2022 05:05:17 (UTC-4:00),Normal, ,290.5,0.1,29,275.2,0.1,28,290.4,0.1,29,11.2,0.1,0,219.8,2.5,20.000,59.980,0.000,207.000,1598.000,6325.000,27.6, ,0.00,0.000,0.000,0.000, 
4,07/02/2022 05:10:20 (UTC-4:00),Normal, ,294.3,0.1,29,275.1,0.1,28,294.1,0.1,29,14.9,0.1,0,219.8,2.6,20.000,60.030,0.000,207.000,1598.000,6325.000,28.1, ,0.00,0.000,0.000,0.000, 
5,07/02/2022 05:15:25 (UTC-4:00),Normal, ,304.5,0.1,30,275.1,0.1,28,304.3,0.1,30,12.8,0.1,0,220.2,2.5,30.000,60.000,0.000,207.000,1598.000,6325.000,28.6, ,0.00,0.000,0.000,0.000, 
