Inverter All History Report_30/12/2021_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,30/12/2021 04:28:47 (UTC-4:00),Normal, ,105.8,0.1,11,103.1,0.1,10,102.9,0.1,10,2.5,0.1,0,220.3,0.0,20.000,60.000,0.000,1525.000,4674.000,4674.000,26.8, ,0.00,0.000,0.000,0.000, 
2,30/12/2021 04:33:59 (UTC-4:00),Normal, ,286.1,0.1,29,274.8,0.1,27,286.0,0.1,29,17.8,0.1,0,221.1,2.6,20.000,60.050,0.000,1525.000,4674.000,4674.000,27.4, ,0.00,0.000,0.000,0.000, 
3,30/12/2021 04:34:01 (UTC-4:00),Normal, ,286.1,0.1,29,274.8,0.1,27,286.0,0.1,29,17.8,0.1,0,221.1,2.6,20.000,60.050,0.000,1525.000,4674.000,4674.000,27.4, ,0.00,0.000,0.000,0.000, 
4,30/12/2021 04:38:50 (UTC-4:00),Normal, ,294.1,0.1,29,274.8,0.1,27,293.9,0.1,29,11.4,0.1,0,221.0,2.5,20.000,60.060,0.000,1525.000,4674.000,4674.000,28.0, ,0.00,0.000,0.000,0.000, 
5,30/12/2021 04:43:54 (UTC-4:00),Normal, ,304.4,0.1,30,274.8,0.1,27,304.2,0.1,30,17.9,0.1,0,221.2,2.6,30.000,60.020,0.000,1525.000,4674.000,4674.000,28.6, ,0.00,0.000,0.000,0.000, 
