Inverter All History Report_22/08/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,22/08/2022 05:30:30 (UTC-4:00),Normal, ,102.6,0.1,10,106.7,0.1,11,102.4,0.1,10,2.7,0.1,0,221.4,0.0,20.000,59.980,0.000,676.000,8898.000,13625.000,19.8, ,0.00,0.000,0.000,0.000, 
2,22/08/2022 05:35:30 (UTC-4:00),Normal, ,288.2,0.1,29,278.8,0.1,28,287.6,0.1,29,11.5,0.1,0,221.2,2.6,20.000,59.980,0.000,676.000,8898.000,13625.000,20.3, ,0.00,0.000,0.000,0.000, 
3,22/08/2022 05:40:30 (UTC-4:00),Normal, ,294.8,0.1,29,278.8,0.1,28,294.2,0.1,29,17.9,0.1,0,222.2,2.6,20.000,60.040,0.000,676.000,8898.000,13625.000,20.8, ,0.00,0.000,0.000,0.000, 
4,22/08/2022 05:45:31 (UTC-4:00),Normal, ,304.1,0.1,30,278.7,0.1,28,303.4,0.1,30,11.8,0.1,0,223.1,2.5,20.000,60.040,0.000,676.000,8898.000,13625.000,21.2, ,0.00,0.000,0.000,0.000, 
5,22/08/2022 05:50:35 (UTC-4:00),Normal, ,322.0,0.1,32,278.8,0.1,28,321.4,0.1,32,11.2,0.1,0,220.4,2.6,30.000,60.000,0.000,676.000,8898.000,13625.000,21.6, ,0.00,0.000,0.000,0.000, 
