Inverter All History Report_08/05/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,08/05/2023 05:27:14 (UTC-4:00),Normal, ,99.3,0.1,10,106.4,0.1,11,101.1,0.1,10,2.7,0.1,0,218.6,0.0,20.000,60.020,0.000,263.000,5222.000,24605.000,25.0, ,0.00,0.000,0.000,0.000, 
2,08/05/2023 05:32:14 (UTC-4:00),Normal, ,282.1,0.1,28,281.4,0.1,28,282.6,0.1,28,13.6,0.1,0,218.9,2.6,20.000,60.020,0.000,263.000,5222.000,24605.000,25.2, ,0.00,0.000,0.000,0.000, 
3,08/05/2023 05:37:14 (UTC-4:00),Normal, ,313.3,0.1,31,281.3,0.1,28,313.4,0.1,31,11.4,0.1,0,219.0,2.6,20.000,60.050,0.000,263.000,5222.000,24605.000,25.9, ,0.00,0.000,0.000,0.000, 
4,08/05/2023 05:42:23 (UTC-4:00),Normal, ,298.8,0.1,30,281.4,0.1,28,299.0,0.1,30,17.4,0.1,0,219.0,2.5,20.000,60.030,0.000,263.000,5222.000,24605.000,26.4, ,0.00,0.000,0.000,0.000, 
5,08/05/2023 05:47:24 (UTC-4:00),Normal, ,309.9,0.1,31,281.3,0.1,28,309.9,0.1,31,17.2,0.1,0,218.3,2.6,40.000,60.030,0.000,263.000,5222.000,24605.000,26.9, ,0.00,0.000,0.000,0.000, 
