Inverter All History Report_05/02/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,05/02/2023 04:54:44 (UTC-4:00),Normal, ,122.3,0.1,12,126.5,0.1,13,123.6,0.1,12,0.1,0.1,0,221.3,0.0,20.000,60.020,0.000,168.000,1535.000,20917.000,26.4, ,0.00,0.000,0.000,0.000, 
2,05/02/2023 04:59:46 (UTC-4:00),Normal, ,271.1,0.1,27,270.0,0.1,27,271.1,0.1,27,13.0,0.1,0,220.9,2.6,20.000,60.020,0.000,168.000,1535.000,20917.000,26.7, ,0.00,0.000,0.000,0.000, 
3,05/02/2023 05:04:48 (UTC-4:00),Normal, ,354.1,0.1,35,270.0,0.1,27,353.9,0.1,35,16.9,0.1,0,220.8,2.5,20.000,59.930,0.000,168.000,1535.000,20917.000,27.3, ,0.00,0.000,0.000,0.000, 
4,05/02/2023 05:09:51 (UTC-4:00),Normal, ,283.2,0.1,28,269.9,0.1,27,283.1,0.1,28,10.3,0.1,0,221.3,2.6,20.000,59.970,0.000,168.000,1535.000,20917.000,27.9, ,0.00,0.000,0.000,0.000, 
5,05/02/2023 05:14:57 (UTC-4:00),Normal, ,294.1,0.1,29,270.1,0.1,27,293.9,0.1,29,15.4,0.1,0,221.3,2.5,20.000,59.980,0.000,168.000,1535.000,20917.000,28.5, ,0.00,0.000,0.000,0.000, 
