Inverter All History Report_31/03/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,31/03/2023 05:11:23 (UTC-4:00),Normal, ,271.6,0.1,27,272.4,0.1,27,273.2,0.1,27,14.6,0.1,0,219.4,2.5,20.000,59.990,0.000,1311.000,3844.000,23227.000,27.0, ,0.00,0.000,0.000,0.000, 
2,31/03/2023 05:16:25 (UTC-4:00),Normal, ,291.6,0.1,29,282.5,0.1,28,291.6,0.1,29,18.0,0.1,0,219.0,2.6,20.000,60.040,0.000,1311.000,3844.000,23227.000,27.7, ,0.00,0.000,0.000,0.000, 
3,31/03/2023 05:21:27 (UTC-4:00),Normal, ,373.0,0.1,37,282.5,0.1,28,372.6,0.1,37,14.6,0.1,0,219.0,2.6,20.000,59.990,0.100,1311.000,3844.000,23227.000,28.3, ,0.00,0.000,0.000,0.000, 
4,31/03/2023 05:26:32 (UTC-4:00),Normal, ,304.7,0.1,30,282.4,0.1,28,304.4,0.1,30,13.2,0.1,0,219.2,2.6,50.000,60.020,0.100,1311.000,3844.000,23227.000,28.8, ,0.00,0.000,0.000,0.000, 
5,31/03/2023 05:31:37 (UTC-4:00),Normal, ,310.2,0.2,62,312.8,0.3,94,309.8,0.1,31,17.4,0.1,0,219.3,2.6,160.000,60.040,0.100,1311.000,3844.000,23227.000,29.4, ,0.00,0.000,0.000,0.000, 
