Inverter All History Report_04/04/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,04/04/2023 05:15:07 (UTC-4:00),Normal, ,347.2,0.1,35,345.9,0.1,35,347.5,0.1,35,16.6,0.1,0,218.1,2.6,20.000,59.960,0.000,142.000,4030.000,23413.000,25.8, ,0.00,0.000,0.000,0.000, 
2,04/04/2023 05:20:08 (UTC-4:00),Normal, ,285.6,0.1,29,276.5,0.1,28,285.7,0.1,29,11.8,0.1,0,218.2,2.5,20.000,59.930,0.000,142.000,4030.000,23413.000,26.4, ,0.00,0.000,0.000,0.000, 
3,04/04/2023 05:25:10 (UTC-4:00),Normal, ,298.6,0.1,30,276.4,0.1,28,298.6,0.1,30,15.9,0.1,0,218.4,2.6,20.000,59.950,0.000,142.000,4030.000,23413.000,27.0, ,0.00,0.000,0.000,0.000, 
4,04/04/2023 05:30:12 (UTC-4:00),Normal, ,303.8,0.1,30,276.6,0.1,28,303.7,0.1,30,17.0,0.1,0,218.9,2.6,20.000,59.980,0.000,142.000,4030.000,23413.000,27.5, ,0.00,0.000,0.000,0.000, 
5,04/04/2023 05:35:17 (UTC-4:00),Normal, ,312.1,0.1,31,276.5,0.2,55,312.0,0.1,31,11.4,0.1,0,219.1,2.6,60.000,60.030,0.000,142.000,4030.000,23413.000,27.9, ,0.00,0.000,0.000,0.000, 
