Inverter All History Report_06/06/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,06/06/2023 05:39:43 (UTC-4:00),Normal, ,94.5,0.1,9,94.6,0.1,9,94.5,0.1,9,14.0,0.1,0,219.6,2.6,20.000,60.020,0.000,154.000,6106.000,25489.000,20.9, ,0.00,0.000,0.000,0.000, 
2,06/06/2023 05:44:49 (UTC-4:00),Normal, ,290.6,0.1,29,282.0,0.1,28,290.6,0.1,29,17.1,0.1,0,219.7,2.6,20.000,60.010,0.000,154.000,6106.000,25489.000,21.4, ,0.00,0.000,0.000,0.000, 
3,06/06/2023 05:49:57 (UTC-4:00),Normal, ,378.8,0.1,38,282.1,0.1,28,378.5,0.1,38,17.3,0.1,0,219.9,2.6,20.000,59.990,0.000,154.000,6106.000,25489.000,21.8, ,0.00,0.000,0.000,0.000, 
4,06/06/2023 05:55:15 (UTC-4:00),Normal, ,309.9,0.1,31,281.9,0.1,28,309.7,0.1,31,13.0,0.1,0,220.9,2.6,20.000,60.020,0.000,154.000,6106.000,25489.000,22.2, ,0.00,0.000,0.000,0.000, 
5,06/06/2023 05:55:22 (UTC-4:00),Normal, ,309.9,0.1,31,281.9,0.1,28,309.7,0.1,31,13.0,0.1,0,220.9,2.6,20.000,60.020,0.000,154.000,6106.000,25489.000,22.2, ,0.00,0.000,0.000,0.000, 
