Inverter All History Report_08/12/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,08/12/2022 04:10:42 (UTC-4:00),Normal, ,132.8,0.1,13,135.7,0.1,14,133.2,0.1,13,2.2,0.1,0,219.9,0.0,20.000,60.000,0.000,253.000,13526.000,18253.000,25.4, ,0.00,0.000,0.000,0.000, 
2,08/12/2022 04:15:44 (UTC-4:00),Normal, ,280.9,0.1,28,279.7,0.1,28,281.0,0.1,28,10.8,0.1,0,220.3,2.6,20.000,59.990,0.000,253.000,13526.000,18253.000,25.8, ,0.00,0.000,0.000,0.000, 
3,08/12/2022 04:20:45 (UTC-4:00),Normal, ,294.5,0.1,29,279.7,0.1,28,294.5,0.1,29,11.0,0.1,0,220.7,2.5,20.000,60.010,0.000,253.000,13526.000,18253.000,26.4, ,0.00,0.000,0.000,0.000, 
4,08/12/2022 04:25:46 (UTC-4:00),Normal, ,306.1,0.1,31,279.7,0.1,28,306.1,0.1,31,12.8,0.1,0,220.8,2.6,20.000,60.010,0.000,253.000,13526.000,18253.000,27.0, ,0.00,0.000,0.000,0.000, 
5,08/12/2022 04:30:48 (UTC-4:00),Normal, ,308.6,0.1,31,279.8,0.1,28,308.2,0.1,31,14.0,0.1,0,220.4,2.6,30.000,60.000,0.000,253.000,13526.000,18253.000,27.4, ,0.00,0.000,0.000,0.000, 
