Inverter All History Report_03/01/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,03/01/2022 04:27:20 (UTC-4:00),Normal, ,102.3,0.1,10,101.2,0.1,10,100.8,0.1,10,14.0,0.1,0,218.5,2.6,20.000,60.030,0.000,104.000,104.000,4830.000,26.7, ,0.00,0.000,0.000,0.000, 
2,03/01/2022 04:32:22 (UTC-4:00),Normal, ,278.6,0.1,28,269.9,0.1,27,278.7,0.1,28,11.8,0.1,0,218.2,2.6,20.000,60.010,0.000,104.000,104.000,4830.000,27.3, ,0.00,0.000,0.000,0.000, 
3,03/01/2022 04:37:26 (UTC-4:00),Normal, ,360.1,0.1,36,269.9,0.1,27,359.6,0.1,36,18.5,0.1,0,218.6,2.6,20.000,60.020,0.000,104.000,104.000,4830.000,27.9, ,0.00,0.000,0.000,0.000, 
4,03/01/2022 04:42:25 (UTC-4:00),Normal, ,289.9,0.1,29,270.0,0.1,27,289.6,0.1,29,13.3,0.1,0,218.9,2.6,20.000,60.060,0.000,104.000,104.000,4830.000,28.4, ,0.00,0.000,0.000,0.000, 
5,03/01/2022 04:47:31 (UTC-4:00),Normal, ,299.8,0.1,30,270.0,0.1,27,299.4,0.1,30,13.0,0.1,0,218.5,2.6,20.000,60.020,0.000,104.000,104.000,4830.000,28.9, ,0.00,0.000,0.000,0.000, 
