Inverter All History Report_23/06/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,23/06/2022 05:46:21 (UTC-4:00),Normal, ,96.9,0.1,10,97.0,0.1,10,96.8,0.1,10,17.4,0.1,0,218.9,2.6,20.000,59.990,0.000,591.000,6902.000,11629.000,20.7, ,0.00,0.000,0.000,0.000, 
2,23/06/2022 05:51:21 (UTC-4:00),Normal, ,294.5,0.1,29,284.8,0.1,28,294.5,0.1,29,12.2,0.1,0,219.6,2.6,20.000,60.040,0.000,591.000,6902.000,11629.000,21.2, ,0.00,0.000,0.000,0.000, 
3,23/06/2022 05:56:21 (UTC-4:00),Normal, ,336.5,0.1,34,284.9,0.1,28,336.5,0.1,34,10.9,0.1,0,220.3,2.7,20.000,60.050,0.000,591.000,6902.000,11629.000,21.6, ,0.00,0.000,0.000,0.000, 
4,23/06/2022 06:01:22 (UTC-4:00),Normal, ,314.1,0.1,31,284.8,0.1,28,314.0,0.1,31,17.4,0.1,0,220.2,2.6,20.000,60.040,0.000,591.000,6902.000,11629.000,22.0, ,0.00,0.000,0.000,0.000, 
5,23/06/2022 06:06:26 (UTC-4:00),Normal, ,316.5,0.1,32,284.7,0.1,28,316.1,0.1,32,16.3,0.1,0,219.5,2.6,20.000,59.970,0.000,591.000,6902.000,11629.000,22.3, ,0.00,0.000,0.000,0.000, 
