Inverter All History Report_23/08/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,23/08/2022 05:21:01 (UTC-4:00),Normal, ,138.1,0.1,14,140.8,0.1,14,138.6,0.1,14,3.1,0.1,0,221.8,0.0,20.000,59.990,0.000,717.000,8938.000,13665.000,20.4, ,0.00,0.000,0.000,0.000, 
2,23/08/2022 05:25:58 (UTC-4:00),Normal, ,286.8,0.1,29,285.0,0.1,29,286.5,0.1,29,17.0,0.1,0,222.3,2.6,20.000,60.020,0.000,717.000,8938.000,13665.000,20.8, ,0.00,0.000,0.000,0.000, 
3,23/08/2022 05:31:01 (UTC-4:00),Normal, ,298.3,0.1,30,285.1,0.1,29,297.7,0.1,30,16.1,0.1,0,222.7,2.6,20.000,60.030,0.000,717.000,8938.000,13665.000,21.4, ,0.00,0.000,0.000,0.000, 
4,23/08/2022 05:36:04 (UTC-4:00),Normal, ,389.1,0.1,39,284.9,0.1,28,388.3,0.1,39,11.6,0.1,0,222.3,2.6,20.000,59.980,0.000,717.000,8938.000,13665.000,21.7, ,0.00,0.000,0.000,0.000, 
5,23/08/2022 05:36:07 (UTC-4:00),Normal, ,389.1,0.1,39,284.9,0.1,28,388.3,0.1,39,11.6,0.1,0,222.3,2.6,20.000,59.980,0.000,717.000,8938.000,13665.000,21.7, ,0.00,0.000,0.000,0.000, 
