Inverter All History Report_10/09/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,10/09/2022 05:09:29 (UTC-4:00),Normal, ,113.3,0.1,11,120.0,0.1,12,114.8,0.1,11,3.3,0.1,0,219.6,0.0,20.000,59.990,0.000,345.000,9589.000,14315.000,24.9, ,0.00,0.000,0.000,0.000, 
2,10/09/2022 05:14:33 (UTC-4:00),Normal, ,285.9,0.1,29,273.9,0.1,27,285.8,0.1,29,18.2,0.1,0,219.6,2.6,20.000,59.970,0.000,345.000,9589.000,14315.000,25.4, ,0.00,0.000,0.000,0.000, 
3,10/09/2022 05:19:32 (UTC-4:00),Normal, ,293.4,0.1,29,273.9,0.1,27,293.2,0.1,29,18.3,0.1,0,220.0,2.6,20.000,60.000,0.000,345.000,9589.000,14315.000,26.0, ,0.00,0.000,0.000,0.000, 
4,10/09/2022 05:24:37 (UTC-4:00),Normal, ,304.7,0.1,30,273.9,0.1,27,304.4,0.1,30,10.8,0.1,0,220.0,2.5,40.000,60.010,0.000,345.000,9589.000,14315.000,26.5, ,0.00,0.000,0.000,0.000, 
5,10/09/2022 05:29:48 (UTC-4:00),Normal, ,308.7,0.1,31,274.0,0.2,55,308.5,0.1,31,16.6,0.1,0,220.6,2.6,90.000,60.020,0.000,345.000,9589.000,14315.000,27.0, ,0.00,0.000,0.000,0.000, 
