Inverter All History Report_18/09/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,18/09/2022 04:58:18 (UTC-4:00),Normal, ,103.0,0.1,10,104.3,0.1,10,103.0,0.1,10,15.1,0.1,0,219.9,2.6,20.000,60.010,0.000,613.000,9856.000,14583.000,21.0, ,0.00,0.000,0.000,0.000, 
2,18/09/2022 05:03:21 (UTC-4:00),Normal, ,293.0,0.1,29,281.6,0.1,28,292.7,0.1,29,13.4,0.1,0,220.6,2.6,20.000,60.030,0.000,613.000,9856.000,14583.000,21.5, ,0.00,0.000,0.000,0.000, 
3,18/09/2022 05:08:16 (UTC-4:00),Normal, ,384.2,0.1,38,281.7,0.1,28,383.7,0.1,38,14.8,0.1,0,221.2,2.7,20.000,60.060,0.000,613.000,9856.000,14583.000,22.0, ,0.00,0.000,0.000,0.000, 
4,18/09/2022 05:13:22 (UTC-4:00),Normal, ,313.8,0.1,31,281.6,0.1,28,313.1,0.1,31,18.6,0.1,0,220.8,2.6,20.000,59.980,0.000,613.000,9856.000,14583.000,22.4, ,0.00,0.000,0.000,0.000, 
5,18/09/2022 05:18:41 (UTC-4:00),Normal, ,323.1,0.1,32,281.7,0.2,56,322.2,0.1,32,16.4,0.1,0,220.8,2.6,60.000,59.960,0.000,613.000,9856.000,14583.000,22.9, ,0.00,0.000,0.000,0.000, 
