Inverter All History Report_09/08/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,09/08/2023 05:37:37 (UTC-4:00),Normal, ,150.5,0.1,15,150.7,0.1,15,146.9,0.1,15,1.8,0.1,0,219.6,0.0,20.000,60.020,0.000,264.000,7977.000,27359.000,22.9, ,0.00,0.000,0.000,0.000, 
2,09/08/2023 05:41:52 (UTC-4:00),Normal, ,284.1,0.1,28,283.1,0.1,28,283.9,0.1,28,10.2,0.1,0,219.5,2.6,20.000,59.990,0.000,264.000,7977.000,27359.000,23.1, ,0.00,0.000,0.000,0.000, 
3,09/08/2023 05:46:53 (UTC-4:00),Normal, ,299.6,0.1,30,283.2,0.1,28,299.0,0.1,30,16.8,0.1,0,219.4,2.6,20.000,60.020,0.000,264.000,7977.000,27359.000,23.7, ,0.00,0.000,0.000,0.000, 
4,09/08/2023 05:52:17 (UTC-4:00),Normal, ,304.3,0.1,30,283.2,0.1,28,303.9,0.1,30,10.0,0.1,0,219.1,2.6,20.000,60.030,0.000,264.000,7977.000,27359.000,24.2, ,0.00,0.000,0.000,0.000, 
5,09/08/2023 05:55:18 (UTC-4:00),Normal, ,308.6,0.1,31,283.2,0.1,28,307.9,0.1,31,16.8,0.1,0,219.8,2.6,20.000,60.000,0.000,264.000,7977.000,27359.000,24.5, ,0.00,0.000,0.000,0.000, 
