Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
4,30/11/2023 04:23:54 (UTC-4:00),Normal, ,296.4,0.1,30,273.9,0.1,27,295.9,0.1,30,10.4,0.1,0,221.9,0.0,0.0,2.6,0.0,0.0,20.000,60.020,0.000,1335.000,12305.000,31688.000,26.8, ,0.00,0.000,0.000,0.000,0
5,30/11/2023 04:29:00 (UTC-4:00),Normal, ,306.2,0.1,31,274.0,0.1,27,305.4,0.1,31,11.1,0.1,0,222.2,0.0,0.0,2.5,0.0,0.0,20.000,59.960,0.000,1335.000,12305.000,31688.000,27.3, ,0.00,0.000,0.000,0.000,0
6,30/11/2023 04:34:08 (UTC-4:00),Normal, ,308.2,0.1,31,274.0,0.2,55,307.6,0.1,31,10.9,0.1,0,221.8,0.0,0.0,2.6,0.0,0.0,50.000,60.000,0.000,1335.000,12305.000,31688.000,27.8, ,0.00,0.000,0.000,0.000,0
7,30/11/2023 04:39:12 (UTC-4:00),Normal, ,311.1,0.1,31,273.9,0.2,55,312.5,0.1,31,11.7,0.1,0,221.9,0.0,0.0,2.6,0.0,0.0,100.000,60.000,0.000,1335.000,12305.000,31688.000,28.3, ,0.00,0.000,0.000,0.000,0
8,30/11/2023 04:44:18 (UTC-4:00),Normal, ,311.0,0.2,62,355.8,0.2,71,312.5,0.2,63,10.9,0.1,0,222.2,0.0,0.0,2.7,0.0,0.0,170.000,59.990,0.000,1335.000,12305.000,31688.000,28.7, ,0.00,0.000,0.000,0.000,0
9,30/11/2023 04:49:24 (UTC-4:00),Normal, ,341.2,0.3,102,331.9,0.4,133,334.6,0.2,67,10.4,0.1,0,221.2,0.0,0.0,2.8,0.0,0.0,280.000,59.970,0.000,1335.000,12305.000,31688.000,29.2, ,0.00,0.000,0.000,0.000,0
10,30/11/2023 04:54:30 (UTC-4:00),Normal, ,357.4,0.4,143,356.0,0.5,178,338.6,0.4,135,15.5,0.1,0,221.6,0.0,0.0,3.1,0.0,0.0,370.000,60.000,0.100,1335.000,12305.000,31688.000,29.6, ,0.00,0.000,0.000,0.000,0
11,30/11/2023 04:59:37 (UTC-4:00),Normal, ,349.2,0.5,175,352.0,0.6,211,346.6,0.4,139,9.9,0.1,0,221.7,0.0,0.0,3.4,0.0,0.0,520.000,60.050,0.100,1335.000,12305.000,31688.000,30.1, ,0.00,0.000,0.000,0.000,0
12,30/11/2023 05:04:41 (UTC-4:00),Normal, ,337.2,0.7,236,360.1,0.7,252,342.6,0.6,206,16.7,0.1,0,221.3,0.0,0.0,3.8,0.0,0.0,640.000,59.990,0.100,1335.000,12305.000,31688.000,30.5, ,0.00,0.000,0.000,0.000,0
13,30/11/2023 05:09:47 (UTC-4:00),Normal, ,361.3,0.8,289,360.1,0.9,324,346.7,0.7,243,15.2,0.1,0,220.3,0.0,0.0,4.4,0.0,0.0,810.000,59.970,0.200,1335.000,12305.000,31688.000,31.0, ,0.00,0.000,0.000,0.000,0
14,30/11/2023 05:14:54 (UTC-4:00),Normal, ,367.3,0.9,331,366.1,1.0,366,348.7,0.9,314,9.7,0.1,0,220.5,0.0,0.0,4.9,0.0,0.0,960.000,59.960,0.300,1335.000,12306.000,31688.000,31.5, ,0.00,0.000,0.000,0.000,0
15,30/11/2023 05:20:00 (UTC-4:00),Normal, ,379.3,0.9,341,358.0,1.1,394,344.7,1.0,345,9.8,0.1,0,220.1,0.0,0.0,5.3,0.0,0.0,1050.000,59.980,0.400,1335.000,12306.000,31688.000,32.0, ,0.00,0.000,0.000,0.000,0
16,30/11/2023 05:25:06 (UTC-4:00),Normal, ,363.3,1.2,436,342.1,1.3,445,344.7,1.1,379,10.5,0.1,0,220.3,0.0,0.0,6.0,0.0,0.0,1210.000,60.020,0.500,1335.000,12306.000,31688.000,32.6, ,0.00,0.000,0.000,0.000,0
17,30/11/2023 05:30:12 (UTC-4:00),Normal, ,367.2,1.3,477,362.0,1.4,507,352.6,1.2,423,16.6,0.1,0,220.9,0.0,0.0,6.4,0.0,0.0,1320.000,60.050,0.600,1336.000,12306.000,31688.000,33.2, ,0.00,0.000,0.000,0.000,0
18,30/11/2023 05:35:19 (UTC-4:00),Normal, ,375.3,1.4,525,366.1,1.5,549,364.8,1.4,511,9.9,0.1,0,220.4,0.0,0.0,6.8,0.0,0.0,1420.000,59.970,0.700,1336.000,12306.000,31688.000,33.7, ,0.00,0.000,0.000,0.000,0
19,30/11/2023 05:40:26 (UTC-4:00),Normal, ,363.2,1.6,581,362.0,1.7,615,364.6,1.5,547,13.8,0.1,0,221.0,0.0,0.0,7.8,0.0,0.0,1680.000,60.010,0.800,1336.000,12306.000,31689.000,34.3, ,0.00,0.000,0.000,0.000,0
20,30/11/2023 05:45:32 (UTC-4:00),Normal, ,361.3,1.8,650,360.0,1.9,684,362.6,1.7,616,14.3,0.1,0,222.3,0.0,0.0,8.5,0.0,0.0,1840.000,60.040,1.000,1336.000,12306.000,31689.000,35.0, ,0.00,0.000,0.000,0.000,0
21,30/11/2023 05:50:38 (UTC-4:00),Normal, ,365.2,1.9,694,360.1,2.0,720,362.7,1.9,689,17.0,0.1,0,222.2,0.0,0.0,9.2,0.0,0.0,2030.000,60.060,1.100,1336.000,12306.000,31689.000,35.6, ,0.00,0.000,0.000,0.000,0
22,30/11/2023 05:55:41 (UTC-4:00),Normal, ,357.5,2.1,751,356.2,2.2,784,358.8,2.0,718,10.0,0.1,0,222.3,0.0,0.0,10.1,0.0,0.0,2210.000,60.030,1.300,1336.000,12307.000,31689.000,36.3, ,0.00,0.000,0.000,0.000,0
23,30/11/2023 06:00:48 (UTC-4:00),Normal, ,357.1,2.3,821,355.8,2.4,854,358.4,2.2,788,12.5,0.1,0,221.9,0.0,0.0,10.8,0.0,0.0,2410.000,60.000,1.500,1336.000,12307.000,31689.000,37.1, ,0.00,0.000,0.000,0.000,0
24,30/11/2023 06:05:53 (UTC-4:00),Normal, ,357.0,2.5,893,359.9,2.5,900,354.4,2.4,851,12.1,0.1,0,220.8,0.0,0.0,11.6,0.0,0.0,2570.000,59.970,1.700,1337.000,12307.000,31689.000,38.0, ,0.00,0.000,0.000,0.000,0
25,30/11/2023 06:10:59 (UTC-4:00),Normal, ,357.4,2.7,965,356.2,2.8,997,358.9,2.6,933,15.0,0.1,0,221.3,0.0,0.0,12.7,0.0,0.0,2810.000,59.990,1.900,1337.000,12307.000,31690.000,38.8, ,0.00,0.000,0.000,0.000,0
26,30/11/2023 06:16:05 (UTC-4:00),Normal, ,349.5,2.9,1014,352.1,3.0,1056,354.8,2.8,993,16.2,0.1,0,220.9,0.0,0.0,13.6,0.0,0.0,3010.000,59.980,2.200,1337.000,12307.000,31690.000,39.7, ,0.00,0.000,0.000,0.000,0
27,30/11/2023 06:21:12 (UTC-4:00),Normal, ,350.9,3.1,1088,345.8,3.2,1107,352.3,3.0,1057,11.9,0.1,0,219.8,0.0,0.0,14.3,0.0,0.0,3160.000,59.980,2.500,1337.000,12308.000,31690.000,40.5, ,0.00,0.000,0.000,0.000,0
28,30/11/2023 06:26:19 (UTC-4:00),Normal, ,345.2,3.2,1105,348.0,3.3,1148,350.6,3.1,1087,16.5,0.1,0,219.2,0.0,0.0,14.8,0.0,0.0,3280.000,59.950,2.700,1338.000,12308.000,31690.000,41.1, ,0.00,0.000,0.000,0.000,0
29,30/11/2023 06:31:26 (UTC-4:00),Normal, ,345.0,3.4,1173,343.8,3.5,1203,350.4,3.3,1156,12.2,0.1,0,221.7,0.0,0.0,15.5,0.0,0.0,3470.000,59.940,3.000,1338.000,12308.000,31691.000,41.8, ,0.00,0.000,0.000,0.000,0
30,30/11/2023 06:36:33 (UTC-4:00),Normal, ,349.2,3.4,1187,343.9,3.5,1204,350.5,3.3,1157,10.6,0.1,0,222.2,0.0,0.0,15.5,0.0,0.0,3450.000,59.980,3.300,1338.000,12309.000,31691.000,42.4, ,0.00,0.000,0.000,0.000,0
31,30/11/2023 06:41:37 (UTC-4:00),Normal, ,348.9,3.6,1256,343.8,3.7,1272,342.5,3.6,1233,15.3,0.1,0,221.9,0.0,0.0,16.3,0.0,0.0,3660.000,60.000,3.600,1339.000,12309.000,31691.000,43.0, ,0.00,0.000,0.000,0.000,0
32,30/11/2023 06:46:43 (UTC-4:00),Normal, ,345.1,3.6,1242,343.9,3.7,1272,346.4,3.5,1212,10.8,0.1,0,223.0,0.0,0.0,16.3,0.0,0.0,3670.000,59.960,3.900,1339.000,12309.000,31692.000,43.6, ,0.00,0.000,0.000,0.000,0
33,30/11/2023 06:51:52 (UTC-4:00),Normal, ,345.0,4.2,1449,339.8,4.3,1461,346.3,4.1,1420,11.0,0.1,0,222.9,0.0,0.0,18.7,0.0,0.0,4210.000,60.010,4.300,1339.000,12310.000,31692.000,44.5, ,0.00,0.000,0.000,0.000,0
34,30/11/2023 06:56:57 (UTC-4:00),Normal, ,345.0,4.3,1484,340.0,4.5,1530,342.4,4.2,1438,15.9,0.1,0,222.9,0.0,0.0,19.3,0.0,0.0,4340.000,59.970,4.600,1340.000,12310.000,31692.000,45.6, ,0.00,0.000,0.000,0.000,0
35,30/11/2023 07:02:03 (UTC-4:00),Normal, ,338.9,5.7,1932,337.5,5.8,1958,336.4,5.6,1884,14.1,0.1,0,223.2,0.0,0.0,24.7,0.0,0.0,5600.000,59.960,5.100,1340.000,12310.000,31693.000,47.6, ,0.00,0.000,0.000,0.000,0
36,30/11/2023 07:07:08 (UTC-4:00),Normal, ,327.7,5.2,1704,334.6,5.3,1773,337.7,5.2,1756,12.8,0.1,0,223.2,0.0,0.0,22.5,0.0,0.0,5090.000,59.950,5.400,1340.000,12311.000,31693.000,47.2, ,0.00,0.000,0.000,0.000,0
37,30/11/2023 07:12:12 (UTC-4:00),Normal, ,331.4,1.9,630,334.2,2.0,668,340.8,1.8,613,15.3,0.1,0,221.5,0.0,0.0,8.5,0.0,0.0,1810.000,59.970,5.600,1341.000,12311.000,31693.000,44.5, ,0.00,0.000,0.000,0.000,0
38,30/11/2023 07:17:19 (UTC-4:00),Normal, ,335.3,2.0,671,338.1,2.0,676,336.7,1.9,640,13.3,0.1,0,221.1,0.0,0.0,8.8,0.0,0.0,1890.000,59.970,5.800,1341.000,12311.000,31694.000,43.2, ,0.00,0.000,0.000,0.000,0
39,30/11/2023 07:22:25 (UTC-4:00),Normal, ,345.1,3.1,1070,331.7,3.3,1095,342.6,3.3,1131,9.8,0.1,0,221.2,0.0,0.0,14.3,0.0,0.0,3210.000,59.980,6.000,1341.000,12311.000,31694.000,42.7, ,0.00,0.000,0.000,0.000,0
40,30/11/2023 07:27:27 (UTC-4:00),Normal, ,341.4,2.2,751,336.2,2.3,773,335.0,2.2,737,10.1,0.1,0,222.0,0.0,0.0,10.0,0.0,0.0,2180.000,60.010,6.100,1341.000,12311.000,31694.000,42.1, ,0.00,0.000,0.000,0.000,0
41,30/11/2023 07:32:29 (UTC-4:00),Normal, ,343.7,6.3,2165,341.6,5.8,1981,340.1,5.3,1803,15.6,0.1,0,223.5,0.0,0.0,25.4,0.0,0.0,5770.000,59.970,6.400,1341.000,12312.000,31694.000,42.1, ,0.00,0.000,0.000,0.000,0
42,30/11/2023 07:37:31 (UTC-4:00),Normal, ,333.0,2.5,833,335.8,2.5,840,330.5,2.5,826,16.2,0.1,0,222.4,0.0,0.0,11.0,0.0,0.0,2460.000,60.010,6.700,1342.000,12312.000,31694.000,43.9, ,0.00,0.000,0.000,0.000,0
43,30/11/2023 07:42:33 (UTC-4:00),Normal, ,335.2,2.0,670,330.2,2.1,693,336.6,2.0,673,10.6,0.1,0,222.5,0.0,0.0,9.1,0.0,0.0,1980.000,59.990,6.900,1342.000,12312.000,31695.000,42.5, ,0.00,0.000,0.000,0.000,0
44,30/11/2023 07:47:35 (UTC-4:00),Normal, ,341.4,2.7,922,340.0,2.8,952,342.5,2.6,891,16.2,0.1,0,222.9,0.0,0.0,12.1,0.0,0.0,2710.000,60.010,7.100,1342.000,12312.000,31695.000,41.9, ,0.00,0.000,0.000,0.000,0
45,30/11/2023 07:52:36 (UTC-4:00),Normal, ,340.9,3.4,1159,339.7,3.5,1189,338.3,3.3,1116,15.1,0.1,0,223.0,0.0,0.0,15.0,0.0,0.0,3390.000,60.010,7.400,1342.000,12313.000,31695.000,42.7, ,0.00,0.000,0.000,0.000,0
46,30/11/2023 07:57:38 (UTC-4:00),Normal, ,342.4,4.9,1678,341.0,4.8,1637,339.1,4.2,1424,13.4,0.1,0,222.8,0.0,0.0,20.3,0.0,0.0,4610.000,59.960,7.700,1343.000,12313.000,31695.000,44.4, ,0.00,0.000,0.000,0.000,0
47,30/11/2023 08:02:40 (UTC-4:00),Normal, ,337.5,2.9,979,332.0,3.0,996,338.6,2.7,914,13.4,0.1,0,221.6,0.0,0.0,12.7,0.0,0.0,2830.000,60.000,8.000,1343.000,12313.000,31696.000,44.5, ,0.00,0.000,0.000,0.000,0
48,30/11/2023 08:07:42 (UTC-4:00),Normal, ,333.2,2.1,700,332.0,2.2,730,334.4,2.1,702,15.5,0.1,0,221.6,0.0,0.0,9.5,0.0,0.0,2060.000,59.990,8.400,1343.000,12314.000,31696.000,46.1, ,0.00,0.000,0.000,0.000,0
49,30/11/2023 08:12:46 (UTC-4:00),Normal, ,329.4,7.4,2438,328.2,7.5,2462,326.9,7.4,2419,9.6,0.1,0,223.6,0.0,0.0,31.4,0.0,0.0,7160.000,59.980,8.900,1344.000,12314.000,31697.000,50.1, ,0.00,0.000,0.000,0.000,0
50,30/11/2023 08:17:48 (UTC-4:00),Normal, ,333.0,7.8,2597,327.6,8.0,2621,334.0,7.7,2572,12.4,0.1,0,223.3,0.0,0.0,33.2,0.0,0.0,7580.000,59.990,9.200,1344.000,12314.000,31697.000,49.7, ,0.00,0.000,0.000,0.000,0
51,30/11/2023 08:22:51 (UTC-4:00),Normal, ,323.2,3.0,970,318.3,3.1,987,320.9,2.9,931,15.1,0.1,0,221.9,0.0,0.0,12.5,0.0,0.0,2830.000,59.980,9.700,1345.000,12315.000,31697.000,52.2, ,0.00,0.000,0.000,0.000,0
52,30/11/2023 08:27:55 (UTC-4:00),Normal, ,333.5,6.2,2068,327.0,6.1,1995,321.6,6.0,1930,11.2,0.1,0,223.0,0.0,0.0,25.9,0.0,0.0,5840.000,60.020,10.100,1345.000,12315.000,31698.000,51.3, ,0.00,0.000,0.000,0.000,0
53,30/11/2023 08:33:03 (UTC-4:00),Normal, ,325.1,8.6,2796,324.0,8.6,2786,323.0,8.5,2746,12.4,0.1,0,224.0,0.0,0.0,35.4,0.0,0.0,8080.000,59.990,10.500,1345.000,12316.000,31698.000,51.8, ,0.00,0.000,0.000,0.000,0
54,30/11/2023 08:38:08 (UTC-4:00),Normal, ,314.0,8.5,2669,312.3,8.6,2686,318.7,8.2,2613,13.1,0.1,0,221.8,0.0,0.0,34.5,0.0,0.0,7770.000,59.980,11.200,1346.000,12316.000,31699.000,55.8, ,0.00,0.000,0.000,0.000,0
55,30/11/2023 08:43:13 (UTC-4:00),Normal, ,321.8,3.1,998,316.2,3.2,1012,322.7,3.0,968,13.2,0.1,0,221.2,0.0,0.0,13.0,0.0,0.0,2910.000,59.960,11.400,1346.000,12317.000,31699.000,52.4, ,0.00,0.000,0.000,0.000,0
56,30/11/2023 08:48:19 (UTC-4:00),Normal, ,321.4,3.6,1157,315.6,3.7,1168,315.3,3.9,1230,9.0,0.1,0,220.9,0.0,0.0,15.8,0.0,0.0,3540.000,59.970,11.800,1347.000,12317.000,31700.000,51.9, ,0.00,0.000,0.000,0.000,0
57,30/11/2023 08:53:25 (UTC-4:00),Normal, ,307.7,3.7,1138,303.0,3.9,1182,302.1,4.3,1299,13.5,0.1,0,220.9,0.0,0.0,15.7,0.0,0.0,3550.000,59.980,12.400,1347.000,12318.000,31700.000,55.1, ,0.00,0.000,0.000,0.000,0
58,30/11/2023 08:58:31 (UTC-4:00),Normal, ,314.5,8.6,2705,317.0,8.6,2726,315.7,8.4,2652,13.6,0.1,0,222.7,0.0,0.0,34.7,0.0,0.0,7850.000,60.000,12.800,1348.000,12318.000,31701.000,54.4, ,0.00,0.000,0.000,0.000,0
59,30/11/2023 08:58:43 (UTC-4:00),Normal, ,314.5,8.6,2705,317.0,8.6,2726,315.7,8.4,2652,13.6,0.1,0,222.7,0.0,0.0,34.7,0.0,0.0,7850.000,60.000,12.800,1348.000,12318.000,31701.000,54.4, ,0.00,0.000,0.000,0.000,0
60,30/11/2023 09:03:36 (UTC-4:00),Normal, ,302.8,9.7,2937,305.4,9.7,2962,304.8,9.5,2896,14.1,0.1,0,222.3,0.0,0.0,37.4,0.0,0.0,8510.000,60.010,13.500,1348.000,12319.000,31701.000,58.5, ,0.00,0.000,0.000,0.000,0
61,30/11/2023 09:08:44 (UTC-4:00),Normal, ,315.7,2.5,789,310.5,2.6,807,309.1,2.5,773,13.0,0.1,0,219.9,0.0,0.0,10.6,0.0,0.0,2300.000,60.000,13.800,1349.000,12319.000,31702.000,54.9, ,0.00,0.000,0.000,0.000,0
62,30/11/2023 09:08:57 (UTC-4:00),Normal, ,315.7,2.5,789,310.5,2.6,807,309.1,2.5,773,13.0,0.1,0,219.9,0.0,0.0,10.6,0.0,0.0,2300.000,60.000,13.800,1349.000,12319.000,31702.000,54.9, ,0.00,0.000,0.000,0.000,0
63,30/11/2023 09:13:48 (UTC-4:00),Normal, ,322.6,2.6,839,326.2,2.6,848,320.0,2.6,832,11.1,0.1,0,219.6,0.0,0.0,11.3,0.0,0.0,2470.000,59.980,13.900,1349.000,12319.000,31702.000,50.9, ,0.00,0.000,0.000,0.000,0
64,30/11/2023 09:18:56 (UTC-4:00),Normal, ,326.9,4.0,1308,322.6,4.1,1323,328.2,3.9,1280,10.1,0.1,0,219.9,0.0,0.0,17.2,0.0,0.0,3820.000,59.970,14.300,1349.000,12320.000,31702.000,51.1, ,0.00,0.000,0.000,0.000,0
65,30/11/2023 09:24:02 (UTC-4:00),Normal, ,326.8,9.6,3137,323.6,9.8,3171,328.7,9.3,3057,13.6,0.1,0,222.9,0.0,0.0,40.1,0.0,0.0,9080.000,60.020,14.800,1350.000,12320.000,31703.000,54.0, ,0.00,0.000,0.000,0.000,0
66,30/11/2023 09:29:09 (UTC-4:00),Normal, ,318.1,2.7,859,314.8,2.8,881,317.4,2.7,857,9.6,0.1,0,219.2,0.0,0.0,11.6,0.0,0.0,2550.000,59.990,15.300,1350.000,12321.000,31703.000,54.8, ,0.00,0.000,0.000,0.000,0
67,30/11/2023 09:34:13 (UTC-4:00),Normal, ,320.8,7.4,2374,318.1,8.5,2704,318.1,7.9,2513,11.8,0.1,0,221.3,0.0,0.0,32.6,0.0,0.0,7400.000,59.980,15.700,1351.000,12321.000,31703.000,54.7, ,0.00,0.000,0.000,0.000,0
68,30/11/2023 09:39:21 (UTC-4:00),Normal, ,335.8,4.8,1612,326.0,4.6,1500,328.9,4.3,1414,9.1,0.1,0,220.3,0.0,0.0,19.9,0.0,0.0,4430.000,60.040,16.000,1351.000,12321.000,31704.000,53.6, ,0.00,0.000,0.000,0.000,0
69,30/11/2023 09:44:28 (UTC-4:00),Normal, ,333.0,6.4,2131,335.9,6.4,2150,330.3,5.9,1949,9.0,0.1,0,221.6,0.0,0.0,27.0,0.0,0.0,6060.000,59.990,16.400,1351.000,12322.000,31704.000,53.8, ,0.00,0.000,0.000,0.000,0
70,30/11/2023 09:49:32 (UTC-4:00),Normal, ,319.3,9.4,3001,318.0,9.5,3021,320.8,9.3,2983,11.6,0.1,0,222.1,0.0,0.0,38.6,0.0,0.0,8720.000,60.010,17.000,1352.000,12322.000,31705.000,56.1, ,0.00,0.000,0.000,0.000,0
71,30/11/2023 09:54:40 (UTC-4:00),Normal, ,315.4,3.0,946,310.2,3.1,962,312.8,3.0,938,9.5,0.1,0,219.8,0.0,0.0,12.7,0.0,0.0,2790.000,59.990,17.400,1352.000,12323.000,31705.000,55.8, ,0.00,0.000,0.000,0.000,0
72,30/11/2023 09:59:43 (UTC-4:00),Normal, ,327.0,7.1,2322,320.6,6.2,1988,322.0,5.2,1674,12.3,0.1,0,220.3,0.0,0.0,26.2,0.0,0.0,5820.000,60.020,17.700,1353.000,12323.000,31705.000,53.9, ,0.00,0.000,0.000,0.000,0
73,30/11/2023 10:04:49 (UTC-4:00),Normal, ,306.9,9.1,2793,301.9,9.3,2808,304.4,9.1,2770,11.7,0.1,0,221.9,0.0,0.0,35.9,0.0,0.0,8110.000,60.020,18.500,1353.000,12324.000,31706.000,59.4, ,0.00,0.000,0.000,0.000,0
74,30/11/2023 10:09:57 (UTC-4:00),Normal, ,311.3,3.0,934,310.1,3.1,961,308.7,2.9,895,8.6,0.1,0,221.6,0.0,0.0,12.4,0.0,0.0,2730.000,60.000,19.000,1354.000,12324.000,31707.000,59.1, ,0.00,0.000,0.000,0.000,0
75,30/11/2023 10:15:01 (UTC-4:00),Normal, ,310.7,10.1,3138,313.4,10.0,3134,307.9,10.0,3079,13.7,0.1,0,224.4,0.0,0.0,39.7,0.0,0.0,9060.000,59.990,19.500,1354.000,12325.000,31707.000,58.6, ,0.00,0.000,0.000,0.000,0
76,30/11/2023 10:20:09 (UTC-4:00),Normal, ,303.2,3.9,1182,293.8,4.0,1175,296.3,3.9,1156,8.4,0.1,0,222.2,0.0,0.0,15.1,0.0,0.0,3390.000,59.990,20.200,1355.000,12325.000,31708.000,63.1, ,0.00,0.000,0.000,0.000,0
77,30/11/2023 10:25:13 (UTC-4:00),Normal, ,315.3,3.7,1167,310.2,3.8,1179,312.7,3.6,1126,14.0,0.1,0,221.4,0.0,0.0,15.4,0.0,0.0,3410.000,60.000,20.500,1355.000,12326.000,31708.000,57.3, ,0.00,0.000,0.000,0.000,0
78,30/11/2023 10:30:19 (UTC-4:00),Normal, ,322.9,3.2,1033,317.8,3.4,1081,320.3,3.2,1025,9.8,0.1,0,221.6,0.0,0.0,13.8,0.0,0.0,3070.000,59.990,20.700,1356.000,12326.000,31708.000,54.2, ,0.00,0.000,0.000,0.000,0
79,30/11/2023 10:35:25 (UTC-4:00),Normal, ,329.3,3.8,1251,324.2,4.0,1297,326.7,3.8,1241,12.2,0.1,0,222.0,0.0,0.0,16.4,0.0,0.0,3690.000,60.010,21.000,1356.000,12326.000,31709.000,52.5, ,0.00,0.000,0.000,0.000,0
80,30/11/2023 10:40:31 (UTC-4:00),Normal, ,321.8,5.2,1673,320.6,5.3,1699,327.0,4.9,1602,10.0,0.1,0,222.8,0.0,0.0,21.6,0.0,0.0,4880.000,60.000,21.400,1356.000,12327.000,31709.000,53.3, ,0.00,0.000,0.000,0.000,0
81,30/11/2023 10:45:37 (UTC-4:00),Normal, ,331.5,7.5,2486,318.6,5.7,1816,323.8,4.8,1554,9.1,0.1,0,222.4,0.0,0.0,25.3,0.0,0.0,5620.000,59.970,21.800,1357.000,12327.000,31710.000,53.4, ,0.00,0.000,0.000,0.000,0
82,30/11/2023 10:50:43 (UTC-4:00),Normal, ,320.2,8.6,2754,315.4,8.9,2807,305.4,9.0,2749,12.2,0.1,0,224.5,0.0,0.0,35.3,0.0,0.0,8060.000,59.980,22.600,1358.000,12328.000,31710.000,60.2, ,0.00,0.000,0.000,0.000,0
83,30/11/2023 10:55:49 (UTC-4:00),Normal, ,312.3,7.8,2436,306.8,7.6,2332,308.3,6.9,2127,13.4,0.1,0,224.1,0.0,0.0,29.4,0.0,0.0,6700.000,59.990,23.100,1358.000,12328.000,31711.000,58.9, ,0.00,0.000,0.000,0.000,0
84,30/11/2023 11:00:55 (UTC-4:00),Normal, ,307.8,9.0,2770,302.8,9.1,2755,305.3,8.8,2687,12.6,0.1,0,224.0,0.0,0.0,35.0,0.0,0.0,7960.000,60.050,23.600,1359.000,12329.000,31711.000,60.1, ,0.00,0.000,0.000,0.000,0
85,30/11/2023 11:06:01 (UTC-4:00),Normal, ,298.7,8.5,2539,294.0,8.9,2617,296.7,8.9,2641,8.7,0.1,0,222.6,0.0,0.0,33.3,0.0,0.0,7550.000,59.980,24.300,1359.000,12330.000,31712.000,62.4, ,0.00,0.000,0.000,0.000,0
86,30/11/2023 11:11:07 (UTC-4:00),Normal, ,294.6,9.4,2769,289.6,9.5,2751,292.1,9.3,2717,9.3,0.1,0,222.9,0.0,0.0,35.2,0.0,0.0,7960.000,59.990,25.000,1360.000,12330.000,31713.000,64.1, ,0.00,0.000,0.000,0.000,0
