Inverter All History Report_09/07/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,09/07/2023 06:12:03 (UTC-4:00),Normal, ,118.1,0.1,12,124.0,0.1,12,119.0,0.1,12,0.0,0.1,0,220.7,0.0,20.000,59.990,0.000,256.000,7070.000,26453.000,21.5, ,0.00,0.000,0.000,0.000, 
2,09/07/2023 06:17:03 (UTC-4:00),Normal, ,288.5,0.1,29,279.0,0.1,28,288.3,0.1,29,10.3,0.1,0,220.3,2.6,20.000,60.010,0.000,256.000,7070.000,26453.000,22.0, ,0.00,0.000,0.000,0.000, 
3,09/07/2023 06:22:05 (UTC-4:00),Normal, ,293.6,0.1,29,279.0,0.1,28,293.4,0.1,29,11.2,0.1,0,220.3,2.6,20.000,60.020,0.000,256.000,7070.000,26453.000,22.5, ,0.00,0.000,0.000,0.000, 
4,09/07/2023 06:27:05 (UTC-4:00),Normal, ,295.9,0.1,30,279.1,0.1,28,295.6,0.1,30,12.2,0.1,0,220.2,2.6,20.000,60.020,0.000,256.000,7070.000,26453.000,23.0, ,0.00,0.000,0.000,0.000, 
5,09/07/2023 06:32:05 (UTC-4:00),Normal, ,317.0,0.1,32,279.2,0.2,56,316.4,0.1,32,14.3,0.1,0,220.0,2.6,60.000,60.020,0.000,256.000,7070.000,26453.000,23.4, ,0.00,0.000,0.000,0.000, 
