Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2022/11/28 04:18,054B7020C020044,4045086367,,,131.90,138.90,135.70,2.10,0.10,0.10,0.10,0.10,40,0,0,219.40,0,0,0.00,0,0,20,60.07,1382,0.00,17950.00,590,1.00,24.60,1022,59.80,22-11-28 4:18:27
2022/11/28 04:23,054B7020C020044,4045086367,,,277.00,276.70,277.30,14.50,0.10,0.10,0.10,0.10,84,0,0,218.70,0,0,2.60,0,0,20,60.03,1382,0.00,17950.00,80,1.00,24.80,1022,59.80,22-11-28 4:23:31
2022/11/28 04:28,054B7020C020044,4045086367,,,359.60,359.10,359.40,12.20,0.10,0.10,0.10,0.10,109,0,0,218.90,0,0,2.60,0,0,20,60.06,1382,0.00,17950.00,130,1.00,25.40,1022,59.80,22-11-28 4:28:35
2022/11/28 04:33,054B7020C020044,4045086367,,,289.90,289.50,289.50,11.30,0.10,0.10,0.10,0.10,88,0,0,218.70,0,0,2.60,0,0,20,60.06,1382,0.00,17950.00,40,1.00,25.80,1022,59.80,22-11-28 4:33:39
2022/11/28 04:38,054B7020C020044,4045086367,,,304.80,304.30,304.30,18.50,0.10,0.10,0.10,0.10,93,0,0,218.70,0,0,2.60,0,0,20,59.98,1382,0.00,17950.00,0,1.00,26.30,1022,59.80,22-11-28 4:38:43
2022/11/28 04:38,054B7020C020044,4045086367,,,304.80,304.30,304.30,18.50,0.10,0.10,0.10,0.10,93,0,0,218.70,0,0,2.60,0,0,20,59.98,1382,0.00,17950.00,0,1.00,26.30,1022,59.80,22-11-28 4:38:43
2022/11/28 04:43,054B7020C020044,4045086367,,,303.40,309.90,310.10,11.70,0.20,0.10,0.10,0.10,123,0,0,218.80,0,0,2.50,0,0,100,59.99,1382,0.00,17950.00,100,1.00,26.70,1022,59.80,22-11-28 4:43:46
2022/11/28 04:48,054B7020C020044,4045086367,,,321.10,309.80,313.50,14.40,0.20,0.20,0.10,0.10,158,0,0,218.60,0,0,2.60,0,0,180,59.99,1382,0.00,17950.00,180,1.00,27.20,1022,59.80,22-11-28 4:48:50
2022/11/28 04:53,054B7020C020044,4045086367,,,341.50,322.30,313.80,18.60,0.30,0.20,0.20,0.10,231,0,0,220.80,0,0,2.80,0,0,230,59.97,1382,0.00,17950.00,230,1.00,27.60,1022,59.80,22-11-28 4:53:54
2022/11/28 04:58,054B7020C020044,4045086367,,,333.40,326.30,310.00,14.40,0.40,0.30,0.30,0.10,325,0,0,220.90,0,0,2.80,0,0,280,59.97,1382,0.00,17950.00,280,1.00,27.90,1022,59.80,22-11-28 4:58:58
