,time,id,dc_in_w,ac_out_w,daily_kwh,total_kwh,inverter_celsius,date,year,month,week_of_year,day_of_week,day,hour,minute,temp_ins,umi_ins,pto_orva,pre_ins,vel_vento,rad,chuva,hour,date
21,2022-11-08 06:01:00,054B7020C020041,2798,2720,1.7,15532.0,35.1,2022-11-08,2022,11,45,2,8,6,1,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
22,2022-11-08 06:06:00,054B7020C020041,2956,2900,1.9,15532.0,36.0,2022-11-08,2022,11,45,2,8,6,6,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
23,2022-11-08 06:11:00,054B7020C020041,3210,3100,2.2,15533.0,36.8,2022-11-08,2022,11,45,2,8,6,11,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
24,2022-11-08 06:16:00,054B7020C020041,3340,3250,2.4,15533.0,37.7,2022-11-08,2022,11,45,2,8,6,16,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
25,2022-11-08 06:21:00,054B7020C020041,3611,3470,2.7,15533.0,38.6,2022-11-08,2022,11,45,2,8,6,21,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
26,2022-11-08 06:22:00,054B7020C020041,3629,3490,2.8,15533.0,38.7,2022-11-08,2022,11,45,2,8,6,22,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
27,2022-11-08 06:27:00,054B7020C020041,3808,3660,3.1,15534.0,39.6,2022-11-08,2022,11,45,2,8,6,27,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
28,2022-11-08 06:32:00,054B7020C020041,3986,3840,3.4,15534.0,40.4,2022-11-08,2022,11,45,2,8,6,32,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
29,2022-11-08 06:37:00,054B7020C020041,4164,4040,3.7,15534.0,41.2,2022-11-08,2022,11,45,2,8,6,37,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
30,2022-11-08 06:42:00,054B7020C020041,4339,4210,4.1,15535.0,41.9,2022-11-08,2022,11,45,2,8,6,42,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
31,2022-11-08 06:47:00,054B7020C020041,4502,4370,4.4,15535.0,42.7,2022-11-08,2022,11,45,2,8,6,47,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
32,2022-11-08 06:52:00,054B7020C020041,4668,4510,4.8,15535.0,43.5,2022-11-08,2022,11,45,2,8,6,52,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
33,2022-11-08 06:57:00,054B7020C020041,4849,4670,5.2,15536.0,44.4,2022-11-08,2022,11,45,2,8,6,57,11.1,100.0,11.1,916.9,1.0,53.5,0.0,6,2022-11-08
34,2022-11-08 07:02:00,054B7020C020041,4941,4820,5.6,15536.0,45.2,2022-11-08,2022,11,45,2,8,7,2,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
35,2022-11-08 07:07:00,054B7020C020041,5106,4980,6.0,15536.0,46.3,2022-11-08,2022,11,45,2,8,7,7,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
36,2022-11-08 07:12:00,054B7020C020041,5272,5100,6.4,15537.0,47.1,2022-11-08,2022,11,45,2,8,7,12,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
37,2022-11-08 07:17:00,054B7020C020041,5333,5220,6.8,15537.0,47.8,2022-11-08,2022,11,45,2,8,7,17,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
38,2022-11-08 07:23:00,054B7020C020041,5438,5290,7.2,15538.0,48.8,2022-11-08,2022,11,45,2,8,7,23,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
39,2022-11-08 07:24:00,054B7020C020041,5438,5290,7.2,15538.0,48.8,2022-11-08,2022,11,45,2,8,7,24,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
40,2022-11-08 07:27:00,054B7020C020041,5663,5500,7.7,15538.0,49.9,2022-11-08,2022,11,45,2,8,7,27,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
41,2022-11-08 07:32:00,054B7020C020041,5761,5590,8.2,15539.0,50.7,2022-11-08,2022,11,45,2,8,7,32,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
42,2022-11-08 07:37:00,054B7020C020041,5859,5710,8.7,15539.0,51.5,2022-11-08,2022,11,45,2,8,7,37,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
43,2022-11-08 07:42:00,054B7020C020041,6015,5840,9.2,15540.0,52.2,2022-11-08,2022,11,45,2,8,7,42,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
44,2022-11-08 07:47:00,054B7020C020041,6131,5950,9.7,15540.0,53.0,2022-11-08,2022,11,45,2,8,7,47,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
45,2022-11-08 07:52:00,054B7020C020041,6216,6030,10.2,15541.0,53.6,2022-11-08,2022,11,45,2,8,7,52,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
46,2022-11-08 07:53:00,054B7020C020041,6208,6040,10.2,15541.0,53.6,2022-11-08,2022,11,45,2,8,7,53,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
47,2022-11-08 07:58:00,054B7020C020041,6276,6120,10.7,15541.0,54.3,2022-11-08,2022,11,45,2,8,7,58,13.3,88.0,11.3,917.6,1.7,283.6,0.0,7,2022-11-08
48,2022-11-08 08:05:00,054B7020C020041,6410,6250,11.4,15542.0,55.1,2022-11-08,2022,11,45,2,8,8,5,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
49,2022-11-08 08:05:00,054B7020C020041,6458,6270,11.5,15542.0,55.3,2022-11-08,2022,11,45,2,8,8,5,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
50,2022-11-08 08:06:00,054B7020C020041,6458,6270,11.5,15542.0,55.3,2022-11-08,2022,11,45,2,8,8,6,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
51,2022-11-08 08:08:00,054B7020C020041,6379,6230,11.5,15542.0,55.0,2022-11-08,2022,11,45,2,8,8,8,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
52,2022-11-08 08:10:00,054B7020C020041,6531,6350,12.0,15542.0,56.0,2022-11-08,2022,11,45,2,8,8,10,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
53,2022-11-08 08:15:00,054B7020C020041,6616,6450,12.6,15543.0,56.7,2022-11-08,2022,11,45,2,8,8,15,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
54,2022-11-08 08:16:00,054B7020C020041,6616,6450,12.6,15543.0,56.7,2022-11-08,2022,11,45,2,8,8,16,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
55,2022-11-08 08:21:00,054B7020C020041,6707,6510,13.1,15544.0,57.4,2022-11-08,2022,11,45,2,8,8,21,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
56,2022-11-08 08:26:00,054B7020C020041,6783,6580,13.7,15544.0,57.9,2022-11-08,2022,11,45,2,8,8,26,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
57,2022-11-08 08:26:00,054B7020C020041,6763,6570,13.7,15544.0,58.0,2022-11-08,2022,11,45,2,8,8,26,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
58,2022-11-08 08:32:00,054B7020C020041,6777,6600,14.3,15545.0,58.5,2022-11-08,2022,11,45,2,8,8,32,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
59,2022-11-08 08:37:00,054B7020C020041,6868,6690,14.8,15545.0,59.0,2022-11-08,2022,11,45,2,8,8,37,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
60,2022-11-08 08:42:00,054B7020C020041,6966,6760,15.4,15546.0,59.7,2022-11-08,2022,11,45,2,8,8,42,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
61,2022-11-08 08:47:00,054B7020C020041,6955,6760,16.0,15546.0,60.2,2022-11-08,2022,11,45,2,8,8,47,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
62,2022-11-08 08:52:00,054B7020C020041,7140,6900,16.5,15547.0,60.7,2022-11-08,2022,11,45,2,8,8,52,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
63,2022-11-08 08:57:00,054B7020C020041,7207,6990,17.1,15548.0,61.1,2022-11-08,2022,11,45,2,8,8,57,16.0,74.0,11.4,918.1,1.2,1331.6,0.0,8,2022-11-08
64,2022-11-08 09:02:00,054B7020C020041,7208,6990,17.7,15548.0,61.7,2022-11-08,2022,11,45,2,8,9,2,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
65,2022-11-08 09:07:00,054B7020C020041,7207,7000,18.3,15549.0,62.2,2022-11-08,2022,11,45,2,8,9,7,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
66,2022-11-08 09:12:00,054B7020C020041,7185,6960,18.9,15549.0,62.7,2022-11-08,2022,11,45,2,8,9,12,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
67,2022-11-08 09:17:00,054B7020C020041,7273,7040,19.5,15550.0,63.1,2022-11-08,2022,11,45,2,8,9,17,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
68,2022-11-08 09:22:00,054B7020C020041,7364,7130,20.0,15550.0,63.5,2022-11-08,2022,11,45,2,8,9,22,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
69,2022-11-08 09:27:00,054B7020C020041,7099,6900,20.6,15551.0,64.1,2022-11-08,2022,11,45,2,8,9,27,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
70,2022-11-08 09:32:00,054B7020C020041,7593,7380,21.2,15552.0,64.1,2022-11-08,2022,11,45,2,8,9,32,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
71,2022-11-08 09:37:00,054B7020C020041,7491,7260,21.8,15552.0,64.5,2022-11-08,2022,11,45,2,8,9,37,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
72,2022-11-08 09:42:00,054B7020C020041,7587,7340,22.4,15553.0,65.1,2022-11-08,2022,11,45,2,8,9,42,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
73,2022-11-08 09:47:00,054B7020C020041,7608,7380,23.1,15554.0,65.8,2022-11-08,2022,11,45,2,8,9,47,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
74,2022-11-08 09:52:00,054B7020C020041,7592,7330,23.7,15554.0,66.2,2022-11-08,2022,11,45,2,8,9,52,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
75,2022-11-08 09:57:00,054B7020C020041,7575,7330,24.3,15555.0,66.5,2022-11-08,2022,11,45,2,8,9,57,17.9,64.0,10.9,918.2,1.0,2556.8,0.0,9,2022-11-08
76,2022-11-08 10:02:00,054B7020C020041,7594,7370,24.9,15555.0,66.8,2022-11-08,2022,11,45,2,8,10,2,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
77,2022-11-08 10:07:00,054B7020C020041,7572,7340,25.5,15556.0,67.0,2022-11-08,2022,11,45,2,8,10,7,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
78,2022-11-08 10:12:00,054B7020C020041,7644,7400,26.2,15557.0,67.3,2022-11-08,2022,11,45,2,8,10,12,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
79,2022-11-08 10:17:00,054B7020C020041,7644,7370,26.8,15557.0,67.7,2022-11-08,2022,11,45,2,8,10,17,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
80,2022-11-08 10:22:00,054B7020C020041,7690,7430,27.4,15558.0,68.0,2022-11-08,2022,11,45,2,8,10,22,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
81,2022-11-08 10:27:00,054B7020C020041,7678,7430,28.0,15558.0,68.1,2022-11-08,2022,11,45,2,8,10,27,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
82,2022-11-08 10:28:00,054B7020C020041,7678,7430,28.0,15558.0,68.1,2022-11-08,2022,11,45,2,8,10,28,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
83,2022-11-08 10:32:00,054B7020C020041,7735,7470,28.7,15559.0,68.5,2022-11-08,2022,11,45,2,8,10,32,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
84,2022-11-08 10:37:00,054B7020C020041,7750,7490,29.3,15560.0,68.6,2022-11-08,2022,11,45,2,8,10,37,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
85,2022-11-08 10:42:00,054B7020C020041,7723,7450,29.9,15560.0,68.9,2022-11-08,2022,11,45,2,8,10,42,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
86,2022-11-08 10:47:00,054B7020C020041,7718,7470,30.6,15561.0,69.0,2022-11-08,2022,11,45,2,8,10,47,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
87,2022-11-08 10:48:00,054B7020C020041,7717,7460,30.6,15561.0,69.0,2022-11-08,2022,11,45,2,8,10,48,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
88,2022-11-08 10:53:00,054B7020C020041,7695,7440,31.3,15562.0,69.2,2022-11-08,2022,11,45,2,8,10,53,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
89,2022-11-08 10:58:00,054B7020C020041,7669,7410,31.9,15562.0,69.1,2022-11-08,2022,11,45,2,8,10,58,20.6,60.0,12.6,917.8,0.4,3183.7,0.0,10,2022-11-08
90,2022-11-08 11:03:00,054B7020C020041,7650,7380,32.5,15563.0,69.2,2022-11-08,2022,11,45,2,8,11,3,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
91,2022-11-08 11:08:00,054B7020C020041,7674,7420,33.1,15564.0,69.1,2022-11-08,2022,11,45,2,8,11,8,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
92,2022-11-08 11:13:00,054B7020C020041,7604,7370,33.7,15564.0,69.2,2022-11-08,2022,11,45,2,8,11,13,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
93,2022-11-08 11:18:00,054B7020C020041,7604,7370,34.4,15565.0,69.0,2022-11-08,2022,11,45,2,8,11,18,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
94,2022-11-08 11:23:00,054B7020C020041,7662,7410,35.0,15565.0,69.1,2022-11-08,2022,11,45,2,8,11,23,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
95,2022-11-08 11:28:00,054B7020C020041,7708,7470,35.6,15566.0,69.1,2022-11-08,2022,11,45,2,8,11,28,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
96,2022-11-08 11:33:00,054B7020C020041,7755,7490,36.2,15567.0,69.4,2022-11-08,2022,11,45,2,8,11,33,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
97,2022-11-08 11:38:00,054B7020C020041,7660,7410,36.9,15567.0,69.6,2022-11-08,2022,11,45,2,8,11,38,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
98,2022-11-08 11:43:00,054B7020C020041,7601,7380,37.5,15568.0,69.3,2022-11-08,2022,11,45,2,8,11,43,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
99,2022-11-08 11:48:00,054B7020C020041,7642,7400,38.1,15569.0,69.3,2022-11-08,2022,11,45,2,8,11,48,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
100,2022-11-08 11:53:00,054B7020C020041,7681,7470,38.7,15569.0,69.4,2022-11-08,2022,11,45,2,8,11,53,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
101,2022-11-08 11:58:00,054B7020C020041,7582,7340,39.3,15570.0,69.5,2022-11-08,2022,11,45,2,8,11,58,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
102,2022-11-08 12:03:00,054B7020C020041,7602,7360,40.0,15570.0,69.4,2022-11-08,2022,11,45,2,8,12,3,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
103,2022-11-08 12:08:00,054B7020C020041,4853,4710,40.6,15571.0,68.9,2022-11-08,2022,11,45,2,8,12,8,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
104,2022-11-08 12:09:00,054B7020C020041,4853,4710,40.6,15571.0,68.9,2022-11-08,2022,11,45,2,8,12,9,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
105,2022-11-08 12:13:00,054B7020C020041,8534,8260,40.9,15571.0,63.9,2022-11-08,2022,11,45,2,8,12,13,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
106,2022-11-08 12:18:00,054B7020C020041,7949,7700,41.6,15572.0,65.0,2022-11-08,2022,11,45,2,8,12,18,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
107,2022-11-08 12:23:00,054B7020C020041,7438,7200,42.2,15573.0,65.3,2022-11-08,2022,11,45,2,8,12,23,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
108,2022-11-08 12:29:00,054B7020C020041,7305,7070,42.8,15573.0,65.1,2022-11-08,2022,11,45,2,8,12,29,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
109,2022-11-08 12:34:00,054B7020C020041,7227,7010,43.4,15574.0,64.7,2022-11-08,2022,11,45,2,8,12,34,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
110,2022-11-08 12:39:00,054B7020C020041,7221,7020,44.0,15574.0,64.3,2022-11-08,2022,11,45,2,8,12,39,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
111,2022-11-08 12:44:00,054B7020C020041,7116,6910,44.6,15575.0,63.9,2022-11-08,2022,11,45,2,8,12,44,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
112,2022-11-08 12:49:00,054B7020C020041,7026,6830,45.2,15576.0,63.5,2022-11-08,2022,11,45,2,8,12,49,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
113,2022-11-08 12:54:00,054B7020C020041,6891,6700,45.7,15576.0,63.1,2022-11-08,2022,11,45,2,8,12,54,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
114,2022-11-08 12:59:00,054B7020C020041,6821,6630,46.2,15577.0,62.7,2022-11-08,2022,11,45,2,8,12,59,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
115,2022-11-08 13:04:00,054B7020C020041,6688,6490,46.8,15577.0,62.1,2022-11-08,2022,11,45,2,8,13,4,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
116,2022-11-08 13:09:00,054B7020C020041,6577,6380,47.3,15578.0,61.6,2022-11-08,2022,11,45,2,8,13,9,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
117,2022-11-08 13:14:00,054B7020C020041,6542,6350,47.8,15578.0,61.0,2022-11-08,2022,11,45,2,8,13,14,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
118,2022-11-08 13:19:00,054B7020C020041,6536,6370,48.4,15579.0,60.6,2022-11-08,2022,11,45,2,8,13,19,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
119,2022-11-08 13:19:00,054B7020C020041,6525,6360,48.4,15579.0,60.6,2022-11-08,2022,11,45,2,8,13,19,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
120,2022-11-08 13:24:00,054B7020C020041,6522,6350,49.0,15579.0,60.0,2022-11-08,2022,11,45,2,8,13,24,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
121,2022-11-08 13:29:00,054B7020C020041,6332,6150,49.5,15580.0,60.1,2022-11-08,2022,11,45,2,8,13,29,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
122,2022-11-08 13:34:00,054B7020C020041,6202,6020,50.0,15580.0,60.5,2022-11-08,2022,11,45,2,8,13,34,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
123,2022-11-08 13:39:00,054B7020C020041,6098,5910,50.5,15581.0,60.5,2022-11-08,2022,11,45,2,8,13,39,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
124,2022-11-08 13:44:00,054B7020C020041,5976,5810,51.0,15581.0,60.2,2022-11-08,2022,11,45,2,8,13,44,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
125,2022-11-08 13:49:00,054B7020C020041,5809,5660,51.5,15582.0,59.6,2022-11-08,2022,11,45,2,8,13,49,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
126,2022-11-08 13:50:00,054B7020C020041,5772,5650,51.5,15582.0,59.6,2022-11-08,2022,11,45,2,8,13,50,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
127,2022-11-08 13:55:00,054B7020C020041,5686,5550,52.0,15582.0,59.2,2022-11-08,2022,11,45,2,8,13,55,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
128,2022-11-08 14:00:00,054B7020C020041,5553,5410,52.4,15583.0,58.5,2022-11-08,2022,11,45,2,8,14,0,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
129,2022-11-08 14:05:00,054B7020C020041,5473,5310,52.9,15583.0,58.0,2022-11-08,2022,11,45,2,8,14,5,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
130,2022-11-08 14:10:00,054B7020C020041,5318,5180,53.3,15584.0,57.6,2022-11-08,2022,11,45,2,8,14,10,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
131,2022-11-08 14:15:00,054B7020C020041,5206,5100,53.8,15584.0,57.2,2022-11-08,2022,11,45,2,8,14,15,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
132,2022-11-08 14:20:00,054B7020C020041,5112,4960,54.2,15585.0,56.6,2022-11-08,2022,11,45,2,8,14,20,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
133,2022-11-08 14:25:00,054B7020C020041,4966,4840,54.6,15585.0,56.0,2022-11-08,2022,11,45,2,8,14,25,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
134,2022-11-08 14:30:00,054B7020C020041,4792,4670,55.0,15585.0,55.2,2022-11-08,2022,11,45,2,8,14,30,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
135,2022-11-08 14:30:00,054B7020C020041,4747,4650,55.0,15585.0,55.2,2022-11-08,2022,11,45,2,8,14,30,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
136,2022-11-08 14:36:00,054B7020C020041,4607,4530,55.4,15586.0,54.4,2022-11-08,2022,11,45,2,8,14,36,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
137,2022-11-08 14:41:00,054B7020C020041,4520,4390,55.8,15586.0,53.6,2022-11-08,2022,11,45,2,8,14,41,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
138,2022-11-08 14:46:00,054B7020C020041,4373,4260,56.2,15587.0,52.9,2022-11-08,2022,11,45,2,8,14,46,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
139,2022-11-08 14:51:00,054B7020C020041,4162,4060,56.5,15587.0,52.2,2022-11-08,2022,11,45,2,8,14,51,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
140,2022-11-08 14:56:00,054B7020C020041,4054,3940,56.8,15587.0,51.9,2022-11-08,2022,11,45,2,8,14,56,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
141,2022-11-08 15:01:00,054B7020C020041,3877,3750,57.2,15588.0,51.0,2022-11-08,2022,11,45,2,8,15,1,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
142,2022-11-08 15:06:00,054B7020C020041,3714,3610,57.5,15588.0,50.2,2022-11-08,2022,11,45,2,8,15,6,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
143,2022-11-08 15:11:00,054B7020C020041,3581,3490,57.8,15588.0,49.0,2022-11-08,2022,11,45,2,8,15,11,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
144,2022-11-08 15:16:00,054B7020C020041,3450,3360,58.0,15588.0,48.5,2022-11-08,2022,11,45,2,8,15,16,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
145,2022-11-08 15:21:00,054B7020C020041,2747,2660,58.3,15589.0,47.6,2022-11-08,2022,11,45,2,8,15,21,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
146,2022-11-08 15:26:00,054B7020C020041,3071,2980,58.5,15589.0,46.8,2022-11-08,2022,11,45,2,8,15,26,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
147,2022-11-08 15:31:00,054B7020C020041,2807,2690,58.7,15589.0,46.1,2022-11-08,2022,11,45,2,8,15,31,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
148,2022-11-08 15:36:00,054B7020C020041,3204,3090,59.0,15589.0,45.9,2022-11-08,2022,11,45,2,8,15,36,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
149,2022-11-08 15:41:00,054B7020C020041,3078,3010,59.3,15590.0,45.7,2022-11-08,2022,11,45,2,8,15,41,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
150,2022-11-08 15:46:00,054B7020C020041,2719,2650,59.5,15590.0,45.4,2022-11-08,2022,11,45,2,8,15,46,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
151,2022-11-08 15:51:00,054B7020C020041,1719,1620,59.7,15590.0,43.9,2022-11-08,2022,11,45,2,8,15,51,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
152,2022-11-08 15:56:00,054B7020C020041,1943,1860,59.8,15590.0,42.9,2022-11-08,2022,11,45,2,8,15,56,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
153,2022-11-08 16:01:00,054B7020C020041,2057,1950,60.0,15590.0,42.1,2022-11-08,2022,11,45,2,8,16,1,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
154,2022-11-08 16:06:00,054B7020C020041,1679,1540,60.1,15591.0,41.5,2022-11-08,2022,11,45,2,8,16,6,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
155,2022-11-08 16:11:00,054B7020C020041,1368,1290,60.3,15591.0,40.9,2022-11-08,2022,11,45,2,8,16,11,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
156,2022-11-08 16:16:00,054B7020C020041,890,820,60.4,15591.0,39.7,2022-11-08,2022,11,45,2,8,16,16,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
