,time,id,dc_in_w,ac_out_w,daily_kwh,total_kwh,inverter_celsius,date,year,month,week_of_year,day_of_week,day,hour,minute,temp_ins,umi_ins,pto_orva,pre_ins,vel_vento,rad,chuva,hour,date
85,2022-11-08 11:15:00,054B7020C020042,8342,8050,36.5,16801.0,67.8,2022-11-08,2022,11,45,2,8,11,15,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
86,2022-11-08 11:20:00,054B7020C020042,8236,7990,37.1,16801.0,67.4,2022-11-08,2022,11,45,2,8,11,20,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
87,2022-11-08 11:25:00,054B7020C020042,8310,8060,37.8,16802.0,67.6,2022-11-08,2022,11,45,2,8,11,25,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
88,2022-11-08 11:30:00,054B7020C020042,8422,8190,38.5,16803.0,67.7,2022-11-08,2022,11,45,2,8,11,30,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
89,2022-11-08 11:35:00,054B7020C020042,8381,8140,39.2,16804.0,67.9,2022-11-08,2022,11,45,2,8,11,35,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
90,2022-11-08 11:40:00,054B7020C020042,8293,8040,39.9,16804.0,67.8,2022-11-08,2022,11,45,2,8,11,40,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
91,2022-11-08 11:45:00,054B7020C020042,8342,8070,40.6,16805.0,67.5,2022-11-08,2022,11,45,2,8,11,45,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
92,2022-11-08 11:50:00,054B7020C020042,8342,8090,41.2,16806.0,67.6,2022-11-08,2022,11,45,2,8,11,50,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
93,2022-11-08 11:55:00,054B7020C020042,8374,8150,41.9,16806.0,67.7,2022-11-08,2022,11,45,2,8,11,55,23.0,40.0,8.7,917.3,1.7,3577.7,0.0,11,2022-11-08
94,2022-11-08 12:00:00,054B7020C020042,8172,7940,42.6,16807.0,67.5,2022-11-08,2022,11,45,2,8,12,0,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
95,2022-11-08 12:05:00,054B7020C020042,8288,8060,43.3,16808.0,67.5,2022-11-08,2022,11,45,2,8,12,5,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
96,2022-11-08 12:10:00,054B7020C020042,3647,3580,43.8,16808.0,64.4,2022-11-08,2022,11,45,2,8,12,10,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
97,2022-11-08 12:15:00,054B7020C020042,8953,8670,44.4,16809.0,64.1,2022-11-08,2022,11,45,2,8,12,15,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
98,2022-11-08 12:20:00,054B7020C020042,8358,8100,45.1,16809.0,65.6,2022-11-08,2022,11,45,2,8,12,20,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
99,2022-11-08 12:25:00,054B7020C020042,8010,7790,45.8,16810.0,66.0,2022-11-08,2022,11,45,2,8,12,25,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
100,2022-11-08 12:30:00,054B7020C020042,7908,7670,46.4,16811.0,65.9,2022-11-08,2022,11,45,2,8,12,30,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
101,2022-11-08 12:36:00,054B7020C020042,7937,7720,47.1,16811.0,65.7,2022-11-08,2022,11,45,2,8,12,36,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
102,2022-11-08 12:41:00,054B7020C020042,7879,7640,47.7,16812.0,65.7,2022-11-08,2022,11,45,2,8,12,41,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
103,2022-11-08 12:46:00,054B7020C020042,7784,7590,48.4,16813.0,65.7,2022-11-08,2022,11,45,2,8,12,46,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
104,2022-11-08 12:51:00,054B7020C020042,7653,7430,49.0,16813.0,65.4,2022-11-08,2022,11,45,2,8,12,51,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
105,2022-11-08 12:56:00,054B7020C020042,7376,7210,49.6,16814.0,64.6,2022-11-08,2022,11,45,2,8,12,56,23.3,33.0,6.0,916.6,1.6,3791.5,0.0,12,2022-11-08
106,2022-11-08 13:01:00,054B7020C020042,7333,7140,50.2,16815.0,64.0,2022-11-08,2022,11,45,2,8,13,1,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
107,2022-11-08 13:06:00,054B7020C020042,7164,6950,50.8,16815.0,63.5,2022-11-08,2022,11,45,2,8,13,6,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
108,2022-11-08 13:11:00,054B7020C020042,7105,6900,51.4,16816.0,62.9,2022-11-08,2022,11,45,2,8,13,11,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
109,2022-11-08 13:16:00,054B7020C020042,7184,6990,52.0,16816.0,62.4,2022-11-08,2022,11,45,2,8,13,16,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
110,2022-11-08 13:21:00,054B7020C020042,7147,6970,52.5,16817.0,62.8,2022-11-08,2022,11,45,2,8,13,21,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
111,2022-11-08 13:26:00,054B7020C020042,7096,6910,53.1,16817.0,63.3,2022-11-08,2022,11,45,2,8,13,26,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
112,2022-11-08 13:31:00,054B7020C020042,6818,6650,53.7,16818.0,62.4,2022-11-08,2022,11,45,2,8,13,31,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
113,2022-11-08 13:36:00,054B7020C020042,6705,6530,54.2,16819.0,61.5,2022-11-08,2022,11,45,2,8,13,36,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
114,2022-11-08 13:41:00,054B7020C020042,6611,6420,54.8,16819.0,61.0,2022-11-08,2022,11,45,2,8,13,41,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
115,2022-11-08 13:46:00,054B7020C020042,6375,6240,55.3,16820.0,60.3,2022-11-08,2022,11,45,2,8,13,46,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
116,2022-11-08 13:51:00,054B7020C020042,6307,6140,55.8,16820.0,60.4,2022-11-08,2022,11,45,2,8,13,51,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
117,2022-11-08 13:56:00,054B7020C020042,6104,5970,56.3,16821.0,60.3,2022-11-08,2022,11,45,2,8,13,56,24.4,38.0,9.2,915.6,3.0,3568.2,0.0,13,2022-11-08
118,2022-11-08 14:01:00,054B7020C020042,6006,5830,56.8,16821.0,59.9,2022-11-08,2022,11,45,2,8,14,1,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
119,2022-11-08 14:06:00,054B7020C020042,5874,5710,57.3,16822.0,59.4,2022-11-08,2022,11,45,2,8,14,6,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
120,2022-11-08 14:11:00,054B7020C020042,5785,5620,57.8,16822.0,58.9,2022-11-08,2022,11,45,2,8,14,11,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
121,2022-11-08 14:16:00,054B7020C020042,5626,5500,58.3,16823.0,58.2,2022-11-08,2022,11,45,2,8,14,16,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
122,2022-11-08 14:22:00,054B7020C020042,5430,5320,58.7,16823.0,57.8,2022-11-08,2022,11,45,2,8,14,22,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
123,2022-11-08 14:27:00,054B7020C020042,5290,5180,59.2,16824.0,57.0,2022-11-08,2022,11,45,2,8,14,27,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
124,2022-11-08 14:32:00,054B7020C020042,5105,5010,59.6,16824.0,56.4,2022-11-08,2022,11,45,2,8,14,32,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
125,2022-11-08 14:37:00,054B7020C020042,4960,4860,60.0,16824.0,55.7,2022-11-08,2022,11,45,2,8,14,37,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
126,2022-11-08 14:42:00,054B7020C020042,4798,4700,60.4,16825.0,54.8,2022-11-08,2022,11,45,2,8,14,42,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
127,2022-11-08 14:47:00,054B7020C020042,4678,4550,60.8,16825.0,54.1,2022-11-08,2022,11,45,2,8,14,47,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
128,2022-11-08 14:52:00,054B7020C020042,4478,4340,61.2,16826.0,53.3,2022-11-08,2022,11,45,2,8,14,52,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
129,2022-11-08 14:57:00,054B7020C020042,4333,4220,61.6,16826.0,52.5,2022-11-08,2022,11,45,2,8,14,57,25.7,33.0,8.3,914.3,3.5,3570.8,0.0,14,2022-11-08
130,2022-11-08 15:02:00,054B7020C020042,4101,4000,61.9,16826.0,51.7,2022-11-08,2022,11,45,2,8,15,2,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
131,2022-11-08 15:07:00,054B7020C020042,3942,3840,62.2,16827.0,50.9,2022-11-08,2022,11,45,2,8,15,7,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
132,2022-11-08 15:12:00,054B7020C020042,3821,3700,62.5,16827.0,49.9,2022-11-08,2022,11,45,2,8,15,12,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
133,2022-11-08 15:17:00,054B7020C020042,3357,3270,62.8,16827.0,49.1,2022-11-08,2022,11,45,2,8,15,17,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
134,2022-11-08 15:18:00,054B7020C020042,3357,3270,62.8,16827.0,49.1,2022-11-08,2022,11,45,2,8,15,18,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
135,2022-11-08 15:23:00,054B7020C020042,3343,3270,63.1,16827.0,48.0,2022-11-08,2022,11,45,2,8,15,23,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
136,2022-11-08 15:28:00,054B7020C020042,3396,3300,63.4,16828.0,47.2,2022-11-08,2022,11,45,2,8,15,28,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
137,2022-11-08 15:28:00,054B7020C020042,3166,3070,63.4,16828.0,47.1,2022-11-08,2022,11,45,2,8,15,28,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
138,2022-11-08 15:34:00,054B7020C020042,3525,3430,63.7,16828.0,46.7,2022-11-08,2022,11,45,2,8,15,34,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
139,2022-11-08 15:39:00,054B7020C020042,3311,3220,64.0,16828.0,46.6,2022-11-08,2022,11,45,2,8,15,39,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
140,2022-11-08 15:44:00,054B7020C020042,3137,3060,64.2,16829.0,46.3,2022-11-08,2022,11,45,2,8,15,44,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
141,2022-11-08 15:49:00,054B7020C020042,2088,2010,64.4,16829.0,45.2,2022-11-08,2022,11,45,2,8,15,49,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
142,2022-11-08 15:54:00,054B7020C020042,2282,2180,64.6,16829.0,43.8,2022-11-08,2022,11,45,2,8,15,54,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
143,2022-11-08 15:59:00,054B7020C020042,2026,1970,64.8,16829.0,42.8,2022-11-08,2022,11,45,2,8,15,59,26.7,30.0,7.6,913.5,3.1,2932.0,0.0,15,2022-11-08
144,2022-11-08 16:04:00,054B7020C020042,2113,2040,65.0,16829.0,42.3,2022-11-08,2022,11,45,2,8,16,4,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
145,2022-11-08 16:09:00,054B7020C020042,1872,1790,65.1,16829.0,41.5,2022-11-08,2022,11,45,2,8,16,9,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
146,2022-11-08 16:14:00,054B7020C020042,977,990,65.2,16830.0,40.5,2022-11-08,2022,11,45,2,8,16,14,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
147,2022-11-08 16:19:00,054B7020C020042,852,840,65.3,16830.0,39.3,2022-11-08,2022,11,45,2,8,16,19,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
148,2022-11-08 16:24:00,054B7020C020042,968,950,65.4,16830.0,38.3,2022-11-08,2022,11,45,2,8,16,24,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
149,2022-11-08 16:29:00,054B7020C020042,813,770,65.4,16830.0,37.6,2022-11-08,2022,11,45,2,8,16,29,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
150,2022-11-08 16:34:00,054B7020C020042,675,650,65.5,16830.0,37.0,2022-11-08,2022,11,45,2,8,16,34,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
151,2022-11-08 16:39:00,054B7020C020042,442,400,65.5,16830.0,36.3,2022-11-08,2022,11,45,2,8,16,39,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
152,2022-11-08 16:44:00,054B7020C020042,334,350,65.6,16830.0,35.6,2022-11-08,2022,11,45,2,8,16,44,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
153,2022-11-08 16:49:00,054B7020C020042,331,280,65.6,16830.0,35.1,2022-11-08,2022,11,45,2,8,16,49,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
154,2022-11-08 16:54:00,054B7020C020042,231,210,65.6,16830.0,34.7,2022-11-08,2022,11,45,2,8,16,54,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
155,2022-11-08 16:59:00,054B7020C020042,162,150,65.6,16830.0,34.2,2022-11-08,2022,11,45,2,8,16,59,26.2,29.0,6.7,913.2,3.4,2229.4,0.0,16,2022-11-08
