Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
4,21/11/2023 04:21:15 (UTC-4:00),Normal, ,289.7,0.1,29,249.8,0.1,25,260.8,0.1,26,17.8,0.1,0,222.2,0.0,0.0,2.6,0.0,0.0,20.000,60.000,0.000,911.000,10930.000,28890.000,29.9, ,0.00,0.000,0.000,0.000,0
5,21/11/2023 04:26:18 (UTC-4:00),Normal, ,377.3,0.1,38,249.7,0.1,25,339.8,0.1,34,12.7,0.1,0,222.3,0.0,0.0,2.6,0.0,0.0,20.000,60.040,0.000,911.000,10930.000,28890.000,30.3, ,0.00,0.000,0.000,0.000,0
6,21/11/2023 04:31:17 (UTC-4:00),Normal, ,306.1,0.1,31,249.7,0.1,25,275.6,0.1,28,13.1,0.1,0,223.1,0.0,0.0,2.6,0.0,0.0,40.000,60.060,0.000,911.000,10930.000,28890.000,30.5, ,0.00,0.000,0.000,0.000,0
7,21/11/2023 04:36:16 (UTC-4:00),Normal, ,306.0,0.2,61,251.8,0.2,50,279.5,0.1,28,16.6,0.1,0,222.2,0.0,0.0,2.6,0.0,0.0,100.000,60.050,0.000,911.000,10930.000,28890.000,30.8, ,0.00,0.000,0.000,0.000,0
8,21/11/2023 04:41:15 (UTC-4:00),Normal, ,306.3,0.2,61,307.8,0.3,92,279.6,0.2,56,16.7,0.1,0,221.7,0.0,0.0,2.7,0.0,0.0,180.000,59.970,0.000,911.000,10930.000,28890.000,31.1, ,0.00,0.000,0.000,0.000,0
9,21/11/2023 04:46:14 (UTC-4:00),Normal, ,337.7,0.3,101,317.6,0.3,95,295.4,0.2,59,10.5,0.1,0,222.0,0.0,0.0,2.8,0.0,0.0,240.000,60.020,0.100,912.000,10930.000,28891.000,31.4, ,0.00,0.000,0.000,0.000,0
10,21/11/2023 04:51:13 (UTC-4:00),Normal, ,343.9,0.4,138,319.7,0.4,128,305.4,0.3,92,15.5,0.1,0,222.1,0.0,0.0,2.9,0.0,0.0,310.000,60.020,0.100,912.000,10930.000,28891.000,31.7, ,0.00,0.000,0.000,0.000,0
11,21/11/2023 04:56:12 (UTC-4:00),Normal, ,350.4,0.4,140,326.0,0.5,163,319.6,0.4,128,14.4,0.1,0,222.7,0.0,0.0,3.1,0.0,0.0,390.000,60.000,0.100,912.000,10930.000,28891.000,31.9, ,0.00,0.000,0.000,0.000,0
12,21/11/2023 05:01:11 (UTC-4:00),Normal, ,342.1,0.5,171,321.9,0.5,161,323.6,0.4,129,17.1,0.1,0,223.2,0.0,0.0,3.3,0.0,0.0,490.000,60.010,0.100,912.000,10930.000,28891.000,32.2, ,0.00,0.000,0.000,0.000,0
13,21/11/2023 05:06:10 (UTC-4:00),Normal, ,352.1,0.7,246,331.7,0.7,232,325.3,0.6,195,15.8,0.1,0,222.0,0.0,0.0,3.7,0.0,0.0,610.000,59.960,0.200,912.000,10930.000,28891.000,32.6, ,0.00,0.000,0.000,0.000,0
14,21/11/2023 05:11:09 (UTC-4:00),Normal, ,356.1,0.7,249,307.7,0.9,277,317.4,0.7,222,16.8,0.1,0,222.0,0.0,0.0,4.0,0.0,0.0,710.000,59.980,0.200,912.000,10930.000,28891.000,33.0, ,0.00,0.000,0.000,0.000,0
15,21/11/2023 05:16:08 (UTC-4:00),Normal, ,353.9,0.9,319,329.6,0.9,297,319.3,0.9,287,15.7,0.1,0,221.4,0.0,0.0,4.5,0.0,0.0,850.000,60.040,0.300,912.000,10931.000,28891.000,33.5, ,0.00,0.000,0.000,0.000,0
16,21/11/2023 05:21:08 (UTC-4:00),Normal, ,360.1,1.0,360,323.8,1.1,356,321.5,1.0,322,10.7,0.1,0,221.3,0.0,0.0,5.0,0.0,0.0,970.000,60.040,0.400,912.000,10931.000,28891.000,34.1, ,0.00,0.000,0.000,0.000,0
17,21/11/2023 05:26:10 (UTC-4:00),Normal, ,369.8,1.0,370,325.5,1.2,391,319.2,1.1,351,14.8,0.1,0,221.1,0.0,0.0,5.4,0.0,0.0,1080.000,60.050,0.500,912.000,10931.000,28891.000,34.6, ,0.00,0.000,0.000,0.000,0
18,21/11/2023 05:31:11 (UTC-4:00),Normal, ,354.1,1.3,460,329.8,1.3,429,323.5,1.2,388,16.1,0.1,0,221.2,0.0,0.0,6.1,0.0,0.0,1240.000,60.040,0.600,912.000,10931.000,28891.000,35.2, ,0.00,0.000,0.000,0.000,0
19,21/11/2023 05:36:14 (UTC-4:00),Normal, ,356.1,1.4,499,323.8,1.5,486,325.5,1.4,456,10.2,0.1,0,222.0,0.0,0.0,6.4,0.0,0.0,1320.000,60.080,0.700,912.000,10931.000,28891.000,35.7, ,0.00,0.000,0.000,0.000,0
20,21/11/2023 05:41:17 (UTC-4:00),Normal, ,366.1,1.5,549,329.8,1.7,561,323.5,1.6,518,16.8,0.1,0,222.1,0.0,0.0,6.8,0.0,0.0,1450.000,60.070,0.800,912.000,10931.000,28891.000,36.2, ,0.00,0.000,0.000,0.000,0
21,21/11/2023 05:46:20 (UTC-4:00),Normal, ,355.9,1.7,605,319.6,1.8,575,321.3,1.7,546,12.4,0.1,0,222.5,0.0,0.0,7.6,0.0,0.0,1620.000,60.010,0.900,912.000,10931.000,28891.000,36.8, ,0.00,0.000,0.000,0.000,0
22,21/11/2023 05:51:23 (UTC-4:00),Normal, ,354.2,1.8,638,317.9,2.0,636,319.5,1.8,575,17.2,0.1,0,223.1,0.0,0.0,8.2,0.0,0.0,1760.000,60.040,1.100,913.000,10931.000,28892.000,37.3, ,0.00,0.000,0.000,0.000,0
23,21/11/2023 05:56:27 (UTC-4:00),Normal, ,352.2,2.0,704,315.9,2.1,663,317.5,2.0,635,15.2,0.1,0,222.7,0.0,0.0,8.8,0.0,0.0,1910.000,60.030,1.200,913.000,10931.000,28892.000,38.0, ,0.00,0.000,0.000,0.000,0
24,21/11/2023 06:01:29 (UTC-4:00),Normal, ,349.9,2.1,735,313.6,2.3,721,315.3,2.1,662,13.1,0.1,0,222.0,0.0,0.0,9.3,0.0,0.0,2030.000,60.000,1.400,913.000,10932.000,28892.000,38.7, ,0.00,0.000,0.000,0.000,0
25,21/11/2023 06:06:32 (UTC-4:00),Normal, ,348.1,2.3,801,311.8,2.4,748,313.5,2.3,721,10.9,0.1,0,222.0,0.0,0.0,9.9,0.0,0.0,2190.000,59.970,1.600,913.000,10932.000,28892.000,39.5, ,0.00,0.000,0.000,0.000,0
26,21/11/2023 06:11:35 (UTC-4:00),Normal, ,345.9,2.5,865,317.6,2.5,794,311.3,2.5,778,13.3,0.1,0,221.9,0.0,0.0,10.6,0.0,0.0,2330.000,59.950,1.800,913.000,10932.000,28892.000,40.2, ,0.00,0.000,0.000,0.000,0
27,21/11/2023 06:16:38 (UTC-4:00),Normal, ,347.7,2.7,939,311.5,2.8,872,313.1,2.7,845,14.2,0.1,0,221.0,0.0,0.0,11.6,0.0,0.0,2570.000,59.980,2.000,913.000,10932.000,28892.000,40.9, ,0.00,0.000,0.000,0.000,0
28,21/11/2023 06:21:37 (UTC-4:00),Normal, ,346.2,2.8,969,309.9,3.0,930,307.6,2.9,892,14.8,0.1,0,220.7,0.0,0.0,12.1,0.0,0.0,2680.000,59.950,2.100,914.000,10932.000,28893.000,41.5, ,0.00,0.000,0.000,0.000,0
29,21/11/2023 06:26:36 (UTC-4:00),Normal, ,343.9,3.0,1032,307.6,3.2,984,309.2,3.0,928,12.8,0.1,0,220.1,0.0,0.0,13.0,0.0,0.0,2850.000,59.990,2.400,914.000,10933.000,28893.000,42.2, ,0.00,0.000,0.000,0.000,0
30,21/11/2023 06:31:35 (UTC-4:00),Normal, ,341.9,3.2,1094,305.7,3.4,1039,307.3,3.2,983,16.4,0.1,0,220.4,0.0,0.0,13.7,0.0,0.0,3020.000,60.020,2.600,914.000,10933.000,28893.000,42.9, ,0.00,0.000,0.000,0.000,0
31,21/11/2023 06:36:34 (UTC-4:00),Normal, ,340.3,3.4,1157,304.0,3.5,1064,305.6,3.4,1039,15.9,0.1,0,220.6,0.0,0.0,14.3,0.0,0.0,3170.000,60.000,2.900,914.000,10933.000,28893.000,43.7, ,0.00,0.000,0.000,0.000,0
32,21/11/2023 06:41:33 (UTC-4:00),Normal, ,338.2,3.6,1218,309.7,3.6,1115,303.6,3.6,1093,16.5,0.1,0,220.5,0.0,0.0,15.0,0.0,0.0,3320.000,60.000,3.200,915.000,10933.000,28894.000,44.5, ,0.00,0.000,0.000,0.000,0
33,21/11/2023 06:46:32 (UTC-4:00),Normal, ,335.8,3.7,1242,307.4,3.8,1168,301.2,3.7,1114,11.6,0.1,0,220.2,0.0,0.0,15.4,0.0,0.0,3420.000,59.970,3.400,915.000,10934.000,28894.000,45.3, ,0.00,0.000,0.000,0.000,0
34,21/11/2023 06:51:32 (UTC-4:00),Normal, ,338.2,3.8,1285,302.0,4.0,1208,303.6,3.8,1154,10.1,0.1,0,220.5,0.0,0.0,16.0,0.0,0.0,3550.000,59.990,3.700,915.000,10934.000,28894.000,45.9, ,0.00,0.000,0.000,0.000,0
35,21/11/2023 06:56:30 (UTC-4:00),Normal, ,335.9,4.0,1344,299.7,4.2,1259,301.3,4.0,1205,16.1,0.1,0,222.0,0.0,0.0,16.6,0.0,0.0,3720.000,59.930,4.000,915.000,10934.000,28894.000,46.6, ,0.00,0.000,0.000,0.000,0
36,21/11/2023 07:01:29 (UTC-4:00),Normal, ,336.0,4.1,1378,299.8,4.3,1289,301.4,4.2,1266,10.1,0.1,0,222.7,0.0,0.0,17.0,0.0,0.0,3830.000,59.950,4.400,916.000,10935.000,28895.000,47.3, ,0.00,0.000,0.000,0.000,0
37,21/11/2023 07:06:29 (UTC-4:00),Normal, ,329.9,4.3,1419,301.5,4.4,1327,295.3,4.4,1299,10.8,0.1,0,221.8,0.0,0.0,17.6,0.0,0.0,3940.000,59.990,4.700,916.000,10935.000,28895.000,48.0, ,0.00,0.000,0.000,0.000,0
38,21/11/2023 07:11:29 (UTC-4:00),Normal, ,335.8,4.4,1478,299.6,4.6,1378,301.2,4.4,1325,15.9,0.1,0,222.3,0.0,0.0,18.1,0.0,0.0,4060.000,60.030,5.000,916.000,10935.000,28895.000,48.6, ,0.00,0.000,0.000,0.000,0
39,21/11/2023 07:16:29 (UTC-4:00),Normal, ,330.0,4.6,1518,301.6,4.7,1418,303.3,4.6,1395,10.3,0.1,0,222.2,0.0,0.0,18.9,0.0,0.0,4230.000,60.030,5.400,917.000,10936.000,28896.000,49.2, ,0.00,0.000,0.000,0.000,0
40,21/11/2023 07:16:40 (UTC-4:00),Normal, ,330.0,4.6,1518,301.6,4.7,1418,303.3,4.6,1395,10.3,0.1,0,222.2,0.0,0.0,18.9,0.0,0.0,4230.000,60.030,5.400,917.000,10936.000,28896.000,49.2, ,0.00,0.000,0.000,0.000,0
41,21/11/2023 07:21:30 (UTC-4:00),Normal, ,336.1,4.7,1580,299.9,4.9,1470,297.7,4.8,1429,9.6,0.1,0,221.4,0.0,0.0,19.4,0.0,0.0,4350.000,60.030,5.700,917.000,10936.000,28896.000,50.0, ,0.00,0.000,0.000,0.000,0
42,21/11/2023 07:26:33 (UTC-4:00),Normal, ,334.1,4.8,1604,297.9,5.1,1519,291.7,5.0,1459,10.3,0.1,0,221.5,0.0,0.0,20.0,0.0,0.0,4470.000,60.010,6.100,918.000,10936.000,28897.000,50.7, ,0.00,0.000,0.000,0.000,0
43,21/11/2023 07:31:36 (UTC-4:00),Normal, ,336.3,4.9,1648,300.0,5.2,1560,301.6,5.0,1508,14.0,0.1,0,221.8,0.0,0.0,20.5,0.0,0.0,4590.000,60.030,6.500,918.000,10937.000,28897.000,51.4, ,0.00,0.000,0.000,0.000,0
44,21/11/2023 07:36:39 (UTC-4:00),Normal, ,322.0,5.3,1707,297.6,5.3,1577,299.2,5.2,1556,10.1,0.1,0,221.6,0.0,0.0,21.1,0.0,0.0,4720.000,59.980,6.900,918.000,10937.000,28897.000,52.1, ,0.00,0.000,0.000,0.000,0
45,21/11/2023 07:41:42 (UTC-4:00),Normal, ,331.8,5.4,1792,299.6,5.5,1648,293.4,5.5,1614,11.9,0.1,0,221.3,0.0,0.0,22.0,0.0,0.0,4920.000,60.000,7.300,919.000,10938.000,28898.000,52.7, ,0.00,0.000,0.000,0.000,0
46,21/11/2023 07:46:45 (UTC-4:00),Normal, ,329.8,5.6,1847,297.6,5.7,1696,299.1,5.5,1645,12.1,0.1,0,221.6,0.0,0.0,22.6,0.0,0.0,5060.000,60.020,7.700,919.000,10938.000,28898.000,53.5, ,0.00,0.000,0.000,0.000,0
47,21/11/2023 07:51:49 (UTC-4:00),Normal, ,331.9,6.0,1991,295.9,6.3,1864,297.4,6.1,1814,15.3,0.1,0,221.3,0.0,0.0,24.5,0.0,0.0,5510.000,60.010,8.100,920.000,10938.000,28899.000,54.5, ,0.00,0.000,0.000,0.000,0
48,21/11/2023 07:56:48 (UTC-4:00),Normal, ,324.5,5.4,1752,296.1,5.6,1658,293.8,5.4,1587,13.8,0.1,0,219.9,0.0,0.0,21.9,0.0,0.0,4880.000,60.000,8.500,920.000,10939.000,28899.000,55.2, ,0.00,0.000,0.000,0.000,0
49,21/11/2023 08:01:47 (UTC-4:00),Normal, ,324.0,2.5,810,291.7,2.6,758,293.5,2.5,734,11.1,0.1,0,218.9,0.0,0.0,10.3,0.0,0.0,2230.000,60.040,8.900,920.000,10939.000,28899.000,55.0, ,0.00,0.000,0.000,0.000,0
50,21/11/2023 08:06:45 (UTC-4:00),Normal, ,330.2,6.4,2113,301.8,6.5,1962,295.7,6.5,1922,9.2,0.1,0,220.5,0.0,0.0,25.9,0.0,0.0,5800.000,59.990,9.300,921.000,10940.000,28900.000,55.4, ,0.00,0.000,0.000,0.000,0
51,21/11/2023 08:11:45 (UTC-4:00),Normal, ,324.8,6.6,2144,296.1,6.8,2013,289.8,6.8,1971,12.7,0.1,0,219.8,0.0,0.0,26.6,0.0,0.0,5910.000,59.990,9.700,921.000,10940.000,28900.000,55.5, ,0.00,0.000,0.000,0.000,0
52,21/11/2023 08:16:45 (UTC-4:00),Normal, ,322.5,4.3,1387,301.9,4.2,1268,292.7,4.8,1405,9.2,0.1,0,219.7,0.0,0.0,17.9,0.0,0.0,3920.000,59.980,10.100,922.000,10940.000,28901.000,54.0, ,0.00,0.000,0.000,0.000,0
53,21/11/2023 08:21:44 (UTC-4:00),Normal, ,332.4,7.4,2460,296.2,7.6,2251,297.8,7.4,2204,12.7,0.1,0,219.6,0.0,0.0,30.1,0.0,0.0,6720.000,60.000,10.500,922.000,10941.000,28901.000,55.1, ,0.00,0.000,0.000,0.000,0
54,21/11/2023 08:26:43 (UTC-4:00),Normal, ,344.1,7.2,2478,300.1,7.8,2341,297.6,7.7,2292,12.1,0.1,0,219.9,0.0,0.0,30.8,0.0,0.0,6860.000,60.000,10.800,922.000,10941.000,28901.000,53.9, ,0.00,0.000,0.000,0.000,0
55,21/11/2023 08:31:42 (UTC-4:00),Normal, ,317.0,3.1,983,292.6,3.1,907,294.4,3.0,883,11.2,0.1,0,220.1,0.0,0.0,12.2,0.0,0.0,2690.000,59.990,11.300,923.000,10942.000,28902.000,56.7, ,0.00,0.000,0.000,0.000,0
56,21/11/2023 08:36:41 (UTC-4:00),Normal, ,324.4,2.8,908,300.0,2.8,840,293.7,2.8,822,13.4,0.1,0,221.2,0.0,0.0,11.3,0.0,0.0,2490.000,60.000,11.500,923.000,10942.000,28902.000,54.0, ,0.00,0.000,0.000,0.000,0
57,21/11/2023 08:41:40 (UTC-4:00),Normal, ,331.7,3.5,1161,299.4,3.6,1078,301.1,3.5,1054,11.7,0.1,0,220.7,0.0,0.0,14.4,0.0,0.0,3180.000,59.990,11.800,923.000,10942.000,28902.000,52.9, ,0.00,0.000,0.000,0.000,0
58,21/11/2023 08:46:39 (UTC-4:00),Normal, ,327.6,3.1,1016,295.4,3.3,975,297.0,3.1,921,10.7,0.1,0,221.2,0.0,0.0,12.8,0.0,0.0,2830.000,59.980,12.200,924.000,10942.000,28903.000,53.8, ,0.00,0.000,0.000,0.000,0
59,21/11/2023 08:51:39 (UTC-4:00),Normal, ,330.8,4.2,1389,302.7,4.5,1362,296.2,4.4,1303,13.9,0.1,0,221.4,0.0,0.0,17.6,0.0,0.0,3950.000,59.970,12.500,924.000,10943.000,28903.000,52.3, ,0.00,0.000,0.000,0.000,0
60,21/11/2023 08:56:42 (UTC-4:00),Normal, ,328.2,2.4,788,295.9,2.6,769,297.5,2.4,714,14.8,0.1,0,220.9,0.0,0.0,10.1,0.0,0.0,2190.000,60.000,12.800,924.000,10943.000,28903.000,52.7, ,0.00,0.000,0.000,0.000,0
61,21/11/2023 09:01:45 (UTC-4:00),Normal, ,327.6,3.0,983,299.2,3.1,928,293.0,3.0,879,9.2,0.1,0,220.9,0.0,0.0,12.4,0.0,0.0,2740.000,59.970,13.200,925.000,10943.000,28904.000,53.6, ,0.00,0.000,0.000,0.000,0
62,21/11/2023 09:06:44 (UTC-4:00),Normal, ,329.0,3.8,1250,296.6,4.0,1186,298.3,3.8,1134,11.7,0.1,0,220.2,0.0,0.0,15.7,0.0,0.0,3470.000,59.960,13.500,925.000,10944.000,28904.000,53.3, ,0.00,0.000,0.000,0.000,0
63,21/11/2023 09:11:43 (UTC-4:00),Normal, ,328.0,3.7,1214,299.6,3.8,1138,297.3,3.7,1100,11.6,0.1,0,220.2,0.0,0.0,15.1,0.0,0.0,3340.000,60.000,13.800,925.000,10944.000,28904.000,52.9, ,0.00,0.000,0.000,0.000,0
64,21/11/2023 09:16:42 (UTC-4:00),Normal, ,336.6,5.8,1952,300.4,6.1,1832,286.0,6.0,1716,9.7,0.1,0,221.1,0.0,0.0,23.9,0.0,0.0,5360.000,59.990,14.200,926.000,10944.000,28905.000,53.1, ,0.00,0.000,0.000,0.000,0
65,21/11/2023 09:21:42 (UTC-4:00),Normal, ,320.3,8.4,2691,288.0,8.7,2506,285.8,8.6,2458,10.7,0.1,0,222.0,0.0,0.0,32.7,0.0,0.0,7410.000,60.010,14.800,926.000,10945.000,28905.000,57.9, ,0.00,0.000,0.000,0.000,0
66,21/11/2023 09:26:42 (UTC-4:00),Normal, ,313.5,9.1,2853,281.4,9.3,2617,282.9,9.1,2574,10.7,0.1,0,221.9,0.0,0.0,34.4,0.0,0.0,7810.000,60.000,15.400,927.000,10946.000,28906.000,60.7, ,0.00,0.000,0.000,0.000,0
67,21/11/2023 09:31:41 (UTC-4:00),Normal, ,310.3,3.3,1024,278.1,3.5,973,283.9,3.3,937,13.1,0.1,0,219.4,0.0,0.0,13.1,0.0,0.0,2870.000,59.970,15.900,927.000,10946.000,28906.000,60.6, ,0.00,0.000,0.000,0.000,0
68,21/11/2023 09:36:40 (UTC-4:00),Normal, ,289.3,4.4,1273,264.6,4.7,1244,255.1,4.4,1122,12.2,0.1,0,220.4,0.0,0.0,15.9,0.0,0.0,3550.000,60.020,16.500,928.000,10947.000,28907.000,61.1, ,0.00,0.000,0.000,0.000,0
69,21/11/2023 09:41:39 (UTC-4:00),Normal, ,318.7,5.1,1625,274.2,5.5,1508,279.7,5.2,1454,13.8,0.1,0,219.4,0.0,0.0,20.3,0.0,0.0,4510.000,60.000,16.900,928.000,10947.000,28907.000,60.1, ,0.00,0.000,0.000,0.000,0
70,21/11/2023 09:46:38 (UTC-4:00),Normal, ,316.0,10.2,3223,299.0,9.7,2900,296.2,9.8,2903,14.1,0.1,0,220.8,0.0,0.0,38.9,0.0,0.0,8710.000,60.010,17.300,929.000,10948.000,28908.000,57.7, ,0.00,0.000,0.000,0.000,0
71,21/11/2023 09:51:38 (UTC-4:00),Normal, ,311.1,4.3,1338,287.4,4.8,1380,292.4,4.1,1199,8.7,0.1,0,219.5,0.0,0.0,17.3,0.0,0.0,3880.000,60.010,17.700,929.000,10948.000,28908.000,58.8, ,0.00,0.000,0.000,0.000,0
72,21/11/2023 09:56:38 (UTC-4:00),Normal, ,340.4,8.7,2961,276.2,9.8,2707,302.0,9.1,2748,13.1,0.1,0,220.6,0.0,0.0,36.3,0.0,0.0,8120.000,60.040,18.100,930.000,10948.000,28909.000,58.1, ,0.00,0.000,0.000,0.000,0
73,21/11/2023 10:01:38 (UTC-4:00),Normal, ,319.7,9.0,2877,287.9,9.3,2677,285.8,9.1,2601,11.5,0.1,0,220.4,0.0,0.0,35.4,0.0,0.0,7930.000,59.990,18.700,930.000,10949.000,28909.000,60.5, ,0.00,0.000,0.000,0.000,0
74,21/11/2023 10:06:39 (UTC-4:00),Normal, ,312.8,9.8,3065,292.4,9.6,2807,278.2,9.9,2754,14.0,0.1,0,219.6,0.0,0.0,37.4,0.0,0.0,8340.000,59.980,19.200,931.000,10949.000,28910.000,59.7, ,0.00,0.000,0.000,0.000,0
75,21/11/2023 10:11:42 (UTC-4:00),Normal, ,320.1,2.7,864,291.7,2.8,817,289.4,2.7,781,14.3,0.1,0,217.0,0.0,0.0,11.1,0.0,0.0,2390.000,59.980,19.500,931.000,10950.000,28910.000,57.8, ,0.00,0.000,0.000,0.000,0
76,21/11/2023 10:16:41 (UTC-4:00),Normal, ,325.9,2.1,684,293.7,2.3,676,295.3,2.1,620,9.1,0.1,0,217.1,0.0,0.0,8.9,0.0,0.0,1890.000,59.970,19.700,931.000,10950.000,28910.000,55.1, ,0.00,0.000,0.000,0.000,0
77,21/11/2023 10:21:40 (UTC-4:00),Normal, ,330.2,2.3,759,301.9,2.4,725,299.6,2.3,689,8.8,0.1,0,216.0,0.0,0.0,9.7,0.0,0.0,2050.000,59.980,19.800,931.000,10950.000,28910.000,51.7, ,0.00,0.000,0.000,0.000,0
78,21/11/2023 10:26:39 (UTC-4:00),Normal, ,327.8,9.2,3016,295.6,9.3,2749,297.1,9.2,2733,9.6,0.1,0,220.7,0.0,0.0,36.7,0.0,0.0,8230.000,59.980,20.200,932.000,10950.000,28911.000,53.8, ,0.00,0.000,0.000,0.000,0
79,21/11/2023 10:31:38 (UTC-4:00),Normal, ,313.8,2.9,910,289.5,3.0,869,287.2,2.9,833,14.4,0.1,0,218.6,0.0,0.0,11.6,0.0,0.0,2540.000,59.990,20.800,932.000,10951.000,28911.000,58.0, ,0.00,0.000,0.000,0.000,0
80,21/11/2023 10:36:37 (UTC-4:00),Normal, ,312.6,9.0,2813,284.0,8.9,2528,282.3,9.1,2569,10.4,0.1,0,220.3,0.0,0.0,34.1,0.0,0.0,7640.000,59.970,21.200,933.000,10951.000,28912.000,58.8, ,0.00,0.000,0.000,0.000,0
81,21/11/2023 10:41:36 (UTC-4:00),Normal, ,308.0,9.5,2926,275.8,9.8,2703,277.4,9.6,2663,8.9,0.1,0,220.0,0.0,0.0,35.7,0.0,0.0,8000.000,59.980,21.700,933.000,10952.000,28912.000,60.1, ,0.00,0.000,0.000,0.000,0
82,21/11/2023 10:46:36 (UTC-4:00),Normal, ,301.8,2.6,785,281.5,2.7,760,275.3,2.6,716,13.2,0.1,0,217.9,0.0,0.0,10.0,0.0,0.0,2150.000,59.990,22.300,934.000,10953.000,28913.000,61.9, ,0.00,0.000,0.000,0.000,0
83,21/11/2023 10:51:35 (UTC-4:00),Normal, ,312.2,9.5,2966,280.0,9.8,2744,281.6,9.6,2703,11.5,0.1,0,219.7,0.0,0.0,36.5,0.0,0.0,8160.000,60.030,22.700,934.000,10953.000,28913.000,59.3, ,0.00,0.000,0.000,0.000,0
84,21/11/2023 10:56:34 (UTC-4:00),Normal, ,312.6,6.5,2032,271.5,6.2,1683,282.6,6.6,1865,9.5,0.1,0,219.4,0.0,0.0,24.4,0.0,0.0,5370.000,60.000,23.200,935.000,10953.000,28914.000,60.0, ,0.00,0.000,0.000,0.000,0
85,21/11/2023 11:01:33 (UTC-4:00),Normal, ,295.7,2.1,621,266.2,2.3,612,264.8,2.1,556,12.7,0.1,0,219.8,0.0,0.0,7.9,0.0,0.0,1690.000,60.060,23.800,935.000,10954.000,28914.000,63.0, ,0.00,0.000,0.000,0.000,0
86,21/11/2023 11:06:32 (UTC-4:00),Normal, ,314.1,2.0,628,289.8,2.0,580,283.6,1.9,539,8.7,0.1,0,218.7,0.0,0.0,7.9,0.0,0.0,1680.000,59.990,23.900,935.000,10954.000,28914.000,56.9, ,0.00,0.000,0.000,0.000,0
